Ticker,Name,Type,Exchange,Beta,52w High,52w Low,52w % Chg,Total Assets,Net Assets,Return (3m),Return (TTM),Yield,Expense R,Holding Turnover,Last Capital Gain,Risk Rating,Overall Rating,Last Div,Div Rate,Div Yield,Div Rate (TTM),Div Yield (TTM),50d Avg,50d Chg,50d % Chg,200d Avg,200d Chg,200d % Chg,Inception,First Trade,Timestamp
FAFFX,Fidelity Advisor Freedom 2040 A,Fund,Nasdaq,1.24,18.2,15.12,5.9718966,2840126976.0,2840126980.0,10.50437,12.0373,0.0115,0.0092,0.24,26.0,5.0,4.0,0.215,0.215,1.15,,,17.701,0.43899918,0.024800811,17.1514,0.9885998,0.0576396,1059004800.0,1042036200000,2025-08-26 19:28:28.551473-04:00
VSCNX,Natixis Vaughan Nelson Small Cap N,Fund,Nasdaq,1.16,23.27,17.22,3.1177282,1319967616.0,1319967620.0,12.43358,1.53551,0.0087,0.0095,0.8,10.0,3.0,4.0,0.1851,0.1851,0.87,,,21.0816,1.1583996,0.05494837,20.7868,1.4531994,0.06990972,1156982400.0,1493645400000,2025-08-26 19:28:28.930137-04:00
FIJPX,Fidelity Advisor Freedom 2040 Z,Fund,Nasdaq,1.23,18.18,15.09,5.8547974,2840126976.0,2840126980.0,10.58633,12.25884,0.0152,0.0063,0.24,26.0,5.0,4.0,0.283,0.283,1.52,,,17.6802,0.43980026,0.024875298,17.1288,0.9912014,0.057867534,1059004800.0,1538659800000,2025-08-26 19:28:29.332842-04:00
FSFGX,,Fund,Nasdaq,1.16,44.07,29.79,-4.6600103,4204058368.0,4204058370.0,24.53931,7.24676,,0.0091,1.05,36.0,3.0,3.0,0.154,0.154,,,,39.121,1.3690033,0.034994077,37.7481,2.7419014,0.072636805,847756800.0,1728912600000,2025-08-26 19:28:29.858579-04:00
NEJYX,Natixis Vaughan Nelson Small Cap Y,Fund,Nasdaq,1.16,23.22,17.19,3.1235456,1319967616.0,1319967620.0,12.45343,1.53772,0.0083,0.01,0.8,10.0,3.0,4.0,0.177,0.177,0.83,,,21.043,1.1470013,0.054507498,20.75005,1.439951,0.06939506,1156982400.0,1157635800000,2025-08-26 19:28:30.232523-04:00
GMOIX,GMO International Equity Fund,Fund,Nasdaq,0.96,32.66,24.28,24.583817,929347072.0,929347070.0,6.77194,23.10581,0.0295,0.0069,0.71,-70.0,3.0,5.0,0.209,0.209,2.95,1.42,0.044126786,30.8442,1.2858009,0.04168696,27.7639,4.3661003,0.15725817,544147200.0,544199400000,2025-08-26 19:28:30.513176-04:00
FSFJX,,Fund,Nasdaq,1.16,44.05,29.78,-4.802662,4204058368.0,4204058370.0,24.4622,7.0862,,0.0116,1.05,36.0,3.0,3.0,0.12,0.12,,,,39.0752,1.3548012,0.03467164,37.7352,2.6948013,0.071413465,847756800.0,1728912600000,2025-08-26 19:28:30.798625-04:00
USBLX,Victory Growth and Tax Strategy Fund,Fund,Nasdaq,0.95,28.91,25.23,4.540503,851078336.0,851078340.0,6.90207,3.52756,0.018099999,0.005,0.17,38.0,5.0,5.0,0.27168,0.27168,1.81,,,28.3796,0.47039986,0.01657528,27.8741,0.97590065,0.03501102,1593388800.0,600532200000,2025-08-26 19:28:31.107486-04:00
WIREX,Wireless,Fund,Nasdaq,1.29,22.44,14.81,16.13419,10657858.0,10657858.0,28.92069,12.78039,0.0,0.0195,0.18129998,54.0,3.0,4.0,0.22387,0.22387,0.0,,,21.028,0.91200066,0.043370776,19.1219,2.8181,0.14737552,954720000.0,954513000000,2025-08-26 19:28:31.385449-04:00
UBVAX,Undiscovered Managers Behavioral Value Fund,Fund,Nasdaq,1.1,92.08,67.45,-0.4590392,9594588160.0,9594588200.0,9.41514,-1.35518,0.015800001,0.0124,0.27,16.0,4.0,4.0,1.30264,1.30264,1.58,,,80.7846,3.7154007,0.045991447,80.551,3.9489975,0.04902481,914803200.0,1086355800000,2025-08-26 19:28:31.683229-04:00
UGTIX,Victory Growth and Tax Strategy Fund,Fund,Nasdaq,0.95,28.89,25.21,4.54545,851078336.0,851078340.0,6.86078,3.47768,0.0177,0.0054,0.17,38.0,5.0,4.0,0.26737,0.26737,1.77,,,28.3522,0.46780014,0.016499607,27.8478,0.9722004,0.03491121,1593388800.0,1593437400000,2025-08-26 19:28:32.014371-04:00
CTFAX,Columbia Thermostat A,Fund,Nasdaq,0.76,18.01,15.55,7.0875525,1261755520.0,1261755520.0,7.4397,9.55153,0.0307,0.0083,1.14,-8.0,2.0,4.0,0.0825,0.0825,3.07,,,17.6704,0.34959984,0.019784488,16.87965,1.1403503,0.0675577,1032912000.0,1046442600000,2025-08-26 19:28:32.304921-04:00
UBVFX,Undiscovered Managers Behavioral Value Fund Class R6,Fund,Nasdaq,1.1,95.81,70.11,-0.28309226,9594588160.0,9594588200.0,9.52819,-1.11533,0.0194,0.008,0.27,16.0,4.0,4.0,1.66001,1.66001,1.94,,,84.095,3.8850021,0.046197776,83.76625,4.2137527,0.050303705,914803200.0,1367328600000,2025-08-26 19:28:32.797787-04:00
UGTAX,Victory Growth and Tax Strategy Fund,Fund,Nasdaq,0.94,28.82,25.15,4.51895,851078336.0,851078340.0,6.84076,3.35702,0.0153,0.0083,0.17,38.0,5.0,4.0,0.23315,0.23315,1.53,,,28.2878,0.46220016,0.016339205,27.7825,0.9675007,0.034824107,1593388800.0,1593437400000,2025-08-26 19:28:33.140419-04:00
FSFMX,,Fund,Nasdaq,1.16,44.01,29.71,-5.206847,4204058368.0,4204058370.0,24.31433,6.77607,,0.0166,1.05,36.0,3.0,3.0,0.111,0.111,,,,38.9288,1.3311996,0.034195755,37.65105,2.6089478,0.06929283,847756800.0,1728912600000,2025-08-26 19:28:33.407744-04:00
UBVLX,Undiscovered Managers Behavioral Value Fund,Fund,Nasdaq,1.1,95.53,69.94,-0.28386712,9594588160.0,9594588200.0,9.49934,-1.17717,0.0185,0.009,0.27,16.0,4.0,4.0,1.57824,1.57824,1.85,,,83.8524,3.8875961,0.04636237,83.5576,4.182396,0.050054044,914803200.0,914855400000,2025-08-26 19:28:33.699826-04:00
UMPSX,ProFunds UltraMid Cap Fund,Fund,Nasdaq,2.26,61.5,33.66,0.0,36354944.0,36354944.0,20.08277,-4.25078,0.0015,0.025999999,0.63,-7.0,5.0,2.0,0.07437,0.07437,0.15,0.0,0.0,49.288,2.762001,0.056038003,49.50385,2.5461502,0.051433377,949881600.0,949933800000,2025-08-26 19:28:33.986272-04:00
VWELX,Vanguard Wellington Inv,Fund,Nasdaq,0.92,47.96,38.81,1.2197733,115797131264.0,115797131000.0,10.12481,8.41761,0.0199,0.0025,0.61,33.0,3.0,4.0,0.4907,0.4907,1.99,,,45.5288,1.1012001,0.02418689,44.28905,2.34095,0.05285618,989798400.0,315671400000,2025-08-26 19:28:34.267691-04:00
JRBYX,JPMorgan SmartRetirement Blend 2030 R6,Fund,Nasdaq,0.98,28.73,24.31,6.83856,2965741568.0,2965741570.0,6.83206,7.94447,0.0287,0.0017,0.31,11.0,3.0,4.0,0.8036,0.8036,2.87,,,28.0036,0.64640045,0.023082763,26.9072,1.7427998,0.06477076,1341187200.0,1341235800000,2025-08-26 19:28:34.670893-04:00
UBVVX,Undiscovered Managers Behavioral Value Fund,Fund,Nasdaq,1.1,95.42,69.84,-0.3182888,9594588160.0,9594588200.0,9.51313,-1.16694,0.0187,0.009,0.27,16.0,4.0,4.0,1.59448,1.59448,1.87,,,83.7362,3.8738022,0.046261977,83.4375,4.1725006,0.0500075,914803200.0,1488292200000,2025-08-26 19:28:34.958728-04:00
DFFCX,Davis Financial C,Fund,Nasdaq,1.1,57.95,44.37,22.219872,1115292288.0,1115292290.0,11.80374,13.65495,0.0073,0.0174,0.02,52.0,3.0,4.0,0.42,0.42,0.73,,,55.6524,2.347599,0.042183246,52.17795,5.822048,0.11158062,857952000.0,879517800000,2025-08-26 19:28:35.246369-04:00
RPFGX,Davis Financial A,Fund,Nasdaq,1.1,76.02,58.04,23.289907,1115292288.0,1115292290.0,12.03135,14.18951,0.0135,0.0094,0.02,52.0,3.0,4.0,1.006,1.006,1.35,,,72.959,3.1309967,0.04291447,68.2348,7.855194,0.11512005,857952000.0,673018200000,2025-08-26 19:28:35.573727-04:00
ISCAX,Federated Hermes Intl Small-Mid Co A,Fund,Nasdaq,1.06,50.45,37.62,22.586966,356876896.0,356876896.0,11.55871,26.86101,0.0139,0.0124,0.35,18.0,3.0,5.0,0.6761,0.6761,1.39,0.0,0.0,49.1618,0.9381981,0.019083884,43.54205,6.557949,0.15061186,1206921600.0,825517800000,2025-08-26 19:28:36.003390-04:00
CQTRX,Columbia Thermostat Inst2,Fund,Nasdaq,0.76,17.85,15.39,7.02703,1261755520.0,1261755520.0,7.45112,9.72028,0.033800002,0.0054,1.14,-8.0,2.0,4.0,0.0825,0.0825,3.38,,,17.5074,0.3526001,0.02014006,16.7185,1.1415005,0.06827769,1032912000.0,1352471400000,2025-08-26 19:28:36.284498-04:00
FTFFX,Fidelity Advisor Freedom 2040 M,Fund,Nasdaq,1.24,17.94,14.94,5.8091283,2840126976.0,2840126980.0,10.4562,11.93974,0.010199999,0.0117,0.24,26.0,5.0,4.0,0.187,0.187,1.02,,,17.4592,0.43079948,0.024674641,16.93235,0.95764923,0.056557372,1059004800.0,1042036200000,2025-08-26 19:28:36.570345-04:00
UBVSX,Undiscovered Managers Behavioral Value Fund Class I,Fund,Nasdaq,1.1,95.01,69.57,-0.3310144,9594588160.0,9594588200.0,9.4847,-1.21907,0.0178,0.0099,0.27,16.0,4.0,4.0,1.516,1.516,1.78,,,83.401,3.838997,0.046030585,83.1046,4.135399,0.049761374,914803200.0,1367328600000,2025-08-26 19:28:36.924413-04:00
CYYYX,Columbia Thermostat Inst3,Fund,Nasdaq,0.76,17.82,15.36,6.979537,1261755520.0,1261755520.0,7.5306,9.80709,0.0342,0.005,1.14,-8.0,2.0,4.0,0.0825,0.0825,3.42,,,17.4722,0.3477993,0.019905867,16.68365,1.1363506,0.068111636,1032912000.0,1352471400000,2025-08-26 19:28:37.200887-04:00
DVFYX,Davis Financial Fund,Fund,Nasdaq,1.1,79.37,60.54,23.445797,1115292288.0,1115292290.0,12.09309,14.35011,0.0154,0.0070999996,0.02,52.0,3.0,4.0,1.194,1.194,1.54,,,76.1542,3.2858047,0.043146733,71.1831,8.256905,0.115995295,857952000.0,858004200000,2025-08-26 19:28:37.641818-04:00
FZANX,Fidelity Advisor New Insights Z,Fund,Nasdaq,0.99,50.53,37.1,15.981412,24425465856.0,24425465900.0,20.51653,15.20519,0.0002,0.0053,0.18,68.0,2.0,5.0,0.016,0.016,0.02,,,48.7564,1.5035973,0.030838972,45.17675,5.083248,0.11251912,1059609600.0,1377005400000,2025-08-26 19:28:38.159801-04:00
CCHEX,Calamos Hedged Equity C,Fund,Nasdaq,0.52,17.79,15.44,9.035039,749667136.0,749667140.0,7.9287,5.02392,0.0004,0.019,0.2,25.0,2.0,4.0,0.00681,0.00681,0.04,,,17.465,0.31500053,0.018036103,16.8765,0.9035015,0.053536072,1419984000.0,1420209000000,2025-08-26 19:28:38.441695-04:00
TRRKX,T. Rowe Price Retirement 2045,Fund,Nasdaq,1.19,25.06,19.92,9.53846,17903804416.0,17903804400.0,8.99281,8.89488,0.0127,0.0061000003,0.13,25.0,3.0,4.0,0.3097,0.3097,1.27,,,24.2694,0.7005997,0.028867614,23.14675,1.8232498,0.078769155,1699833600.0,1117632600000,2025-08-26 19:28:38.740852-04:00
FCTKX,Fidelity Freedom 2055 K6,Fund,Nasdaq,1.27,17.89,0.0,10.154796,13034174464.0,13034174500.0,11.79575,12.71676,0.0149,0.0045,0.18,15.0,3.0,5.0,0.265,0.265,1.49,,,17.3302,0.49979973,0.028839814,16.4675,1.3624992,0.082738675,1496793600.0,1496842200000,2025-08-26 19:28:39.033896-04:00
UBVUX,Undiscovered Managers Behavioral Value Fund,Fund,Nasdaq,1.1,94.59,69.3,-0.32095313,9594588160.0,9594588200.0,9.45479,-1.2596,0.017,0.0105,0.27,16.0,4.0,4.0,1.44188,1.44188,1.7,,,83.0462,3.8337936,0.046164587,82.7674,4.1125946,0.049688578,914803200.0,1488292200000,2025-08-26 19:28:39.357307-04:00
UBVRX,Undiscovered Managers Behavioral Value Fund Class R2,Fund,Nasdaq,1.1,90.54,66.39,-0.5501747,9594588160.0,9594588200.0,9.33204,-1.53827,0.013300001,0.0155,0.27,16.0,4.0,3.0,1.07637,1.07637,1.33,,,79.4578,3.6121979,0.04546058,79.26465,3.8053513,0.048008177,914803200.0,1367328600000,2025-08-26 19:28:39.676561-04:00
ALZFX,Alger Focus Equity Z,Fund,Nasdaq,1.24,106.88,65.61,48.88507,3270584064.0,3270584060.0,35.31044,24.2178,0.0,0.0063,0.9243,40.0,4.0,5.0,0.0661,0.0661,0.0,3.39,0.032546084,98.6194,6.830597,0.06926221,85.8876,19.562393,0.22776736,1356912000.0,1356964200000,2025-08-26 19:28:39.986913-04:00
ALGRX,Alger Focus Equity I,Fund,Nasdaq,1.24,103.13,63.37,48.412346,3270584064.0,3270584060.0,35.21204,23.9995,0.0,0.0094,0.9243,40.0,4.0,5.0,0.0533,0.0533,0.0,3.39,0.0337347,95.1718,6.568199,0.06901413,82.95495,18.78505,0.2264488,1356912000.0,752769000000,2025-08-26 19:28:40.279813-04:00
FINSX,Fidelity Advisor New Insights I,Fund,Nasdaq,0.99,50.2,36.87,15.806675,24425465856.0,24425465900.0,20.4711,15.13113,0.0002,0.0064999997,0.18,68.0,2.0,5.0,0.016,0.016,0.02,,,48.4448,1.4951973,0.030863937,44.906,5.0340004,0.11210085,1059609600.0,1042036200000,2025-08-26 19:28:40.712168-04:00
COTDX,Columbia Thermostat S,Fund,Nasdaq,0.76,17.67,15.24,6.5217376,1261755520.0,1261755520.0,7.46308,9.68646,,0.0058,1.14,-8.0,2.0,4.0,0.0825,0.0825,,,,17.3344,0.34560013,0.019937241,16.55535,1.124651,0.067932785,1032912000.0,1727962200000,2025-08-26 19:28:40.999489-04:00
COTZX,Columbia Thermostat Inst,Fund,Nasdaq,0.76,17.67,15.24,6.9739223,1261755520.0,1261755520.0,7.46308,9.68646,0.0336,0.0058,1.14,-8.0,2.0,4.0,0.0825,0.0825,3.36,,,17.334,0.34600067,0.01996081,16.5552,1.1247997,0.06794238,1032912000.0,1033047000000,2025-08-26 19:28:41.284592-04:00
LOGSX,Live Oak Health Sciences,Fund,Nasdaq,0.61,23.26,19.42,-9.721011,46915880.0,46915880.0,-3.17613,0.1992,0.0,0.010299999,0.11,37.0,1.0,4.0,0.1447,0.1447,0.0,,,20.6064,0.18360138,0.00890992,20.86715,-0.07714844,-0.0036971238,993772800.0,993821400000,2025-08-26 19:28:41.583077-04:00
TRLUX,T. Rowe Price Lrg Cp Va Inv,Fund,Nasdaq,0.87,26.87,20.99,-3.0817866,3106477312.0,3106477310.0,5.09075,2.94883,0.0175,0.0069999998,0.32700002,21.0,3.0,2.0,0.4422,0.4422,1.75,0.72,0.029351814,23.9382,0.6018009,0.025139773,23.92095,0.619051,0.02587903,1588291200.0,1588599000000,2025-08-26 19:28:41.864135-04:00
ALCFX,Alger Focus Equity C,Fund,Nasdaq,1.23,91.2,56.19,47.33002,3270584064.0,3270584060.0,34.9645,23.45383,0.0,0.0172,0.9243,40.0,4.0,5.0,0.0183,0.0183,0.0,3.39,0.038158488,84.1996,5.740402,0.06817612,73.55425,16.38575,0.22277094,1356912000.0,1356964200000,2025-08-26 19:28:42.339545-04:00
BGVIX,Brandes Global Equity Fund,Fund,Nasdaq,0.99,35.22,27.81,9.453524,59279368.0,59279368.0,8.1596,15.66501,0.0168,0.01,0.1319,26.0,4.0,4.0,0.34294,0.34294,1.68,,,33.869,1.0209999,0.03014556,31.8522,3.0377998,0.095371746,1296432000.0,1223299800000,2025-08-26 19:28:42.623865-04:00
VWENX,Vanguard Wellington Admiral,Fund,Nasdaq,0.92,82.81,67.01,1.2235165,115797131264.0,115797131000.0,10.15724,8.47566,0.020599999,0.0017,0.61,33.0,3.0,4.0,0.8758,0.8758,2.06,,,78.6154,1.9145966,0.024353962,76.4757,4.0542984,0.053014204,989798400.0,989847000000,2025-08-26 19:28:42.898542-04:00
TFGRX,Touchstone Mid Cap Growth R6,Fund,Nasdaq,1.19,46.81,33.48,18.110645,1404228096.0,1404228100.0,17.17962,11.41761,0.0,0.0078,0.79,19.0,3.0,4.0,,,0.0,,,45.4326,0.3174019,0.006986215,42.8446,2.9053993,0.067812495,1233532800.0,1581345000000,2025-08-26 19:28:43.170235-04:00
GCPAX,Gateway Equity Call Premium A,Fund,Nasdaq,0.63,20.95,17.35,9.361923,273523040.0,273523040.0,8.88056,3.99197,0.0043,0.0093,0.19,39.0,2.0,4.0,0.0413,0.0413,0.43,,,20.44,0.5299988,0.02592949,19.8739,1.0960999,0.055152733,1412035200.0,1412170200000,2025-08-26 19:28:43.483477-04:00
PWTAX,UBS US Allocation A,Fund,Nasdaq,1.02,54.96,43.76,1.2577415,217745344.0,217745344.0,9.3617,4.91937,0.0154,0.0104,0.58,18.0,5.0,3.0,0.8391,0.8391,1.54,,,51.082,1.4379997,0.02815081,49.90975,2.6102486,0.05229937,736992000.0,737040600000,2025-08-26 19:28:43.882939-04:00
GCPNX,Gateway Equity Call Premium N,Fund,Nasdaq,0.63,20.92,17.32,9.371734,273523040.0,273523040.0,8.91891,4.19812,0.0072000003,0.0063,0.19,39.0,2.0,4.0,0.0695,0.0695,0.72,,,20.4104,0.5396004,0.026437521,19.84555,1.1044502,0.055652283,1412035200.0,1493645400000,2025-08-26 19:28:44.180874-04:00
IFAIX,Meeder Conservative Allocation Instl,Fund,Nasdaq,0.52,24.29,22.45,0.87463856,158703808.0,158703808.0,3.79768,3.70583,0.0299,0.0127,1.66,1.0,2.0,4.0,0.34,0.34,2.99,,,23.8992,0.3607998,0.015096731,23.6492,0.6107998,0.025827503,1477872000.0,1478007000000,2025-08-26 19:28:44.468888-04:00
IFAAX,Meeder Conservative Allocation Adviser,Fund,Nasdaq,0.52,24.23,22.39,0.7509351,158703808.0,158703808.0,3.80753,3.71544,0.0307,0.012,1.66,1.0,2.0,4.0,0.34,0.34,3.07,,,23.8368,0.36320114,0.015236992,23.5894,0.6106014,0.025884569,1477872000.0,1478007000000,2025-08-26 19:28:44.768276-04:00
FOBPX,Tributary Balanced Instl Plus,Fund,Nasdaq,0.86,21.11,17.79,2.2211313,82893224.0,82893224.0,8.24729,5.3015,0.0149,0.0074,0.22,29.0,2.0,4.0,0.15044,0.15044,1.49,,,20.3244,0.46560097,0.022908473,19.85165,0.9383507,0.047268145,1318550400.0,1318599000000,2025-08-26 19:28:45.055766-04:00
TRZLX,T. Rowe Price US Large-Cap Core Z,Fund,Nasdaq,0.9,46.22,35.81,3.4070015,19635589120.0,19635589100.0,11.44078,7.28637,0.0109,0.0,0.584,26.0,2.0,4.0,0.5091,0.5091,1.09,,,43.898,1.1620026,0.026470514,42.3324,2.7276,0.06443292,1480377600.0,1584365400000,2025-08-26 19:28:45.414140-04:00
FSNUX,Fidelity Freedom 2035 K,Fund,Nasdaq,1.14,17.31,0.0,6.4894915,29494657024.0,29494657000.0,8.79593,10.39485,0.0178,0.0058999998,0.19,18.0,4.0,5.0,0.018,0.018,1.78,,,16.8722,0.39780045,0.023577271,16.2461,1.023901,0.06302442,1068076800.0,1500557400000,2025-08-26 19:28:45.710202-04:00
SMTIX,JPMorgan SmartRetirement 2040 Fund,Fund,Nasdaq,1.13,24.25,19.62,6.2114596,4140147968.0,4140147970.0,9.23434,8.98148,0.0238,0.005,0.21,26.0,3.0,4.0,0.57156,0.57156,2.38,,,23.553,0.60700035,0.02577168,22.54375,1.6162491,0.07169388,1147651200.0,1147699800000,2025-08-26 19:28:46.009107-04:00
PGRQX,PGIM Global Real Estate R6,Fund,Nasdaq,1.11,21.75,17.5,-1.6690493,833966272.0,833966270.0,2.27069,4.29449,0.027,0.0082,0.95,11.0,3.0,4.0,0.27681,0.27681,2.7,0.0,0.0,20.3338,0.2562008,0.01259975,19.91115,0.6788502,0.034093972,894326400.0,1377264600000,2025-08-26 19:28:46.462607-04:00
AGFIX,AB Growth I,Fund,Nasdaq,1.12,159.98,107.93,2.5924087,1604404864.0,1604404860.0,16.46573,8.2176,0.0,0.0089,0.37,58.0,3.0,4.0,,,0.0,,,138.6196,3.420395,0.024674686,133.6584,8.381592,0.062709056,844128000.0,1109687400000,2025-08-26 19:28:46.767086-04:00
FTVAX,FullerThaler Behav Md-Cp Val A,Fund,Nasdaq,1.02,36.45,28.64,1.1324048,394006688.0,394006688.0,7.77565,0.05917,0.0119,0.0125,0.33,2.0,3.0,2.0,0.4017,0.4017,1.19,5.055,0.1451335,34.1768,0.54320145,0.015893865,33.6201,1.0999031,0.03271564,1646870400.0,1646922600000,2025-08-26 19:28:47.072749-04:00
VSMGX,Vanguard LifeStrategy Mod Gr Inv Shrs,Fund,Nasdaq,0.97,34.44,29.32,3.439951,22205947904.0,22205947900.0,7.20444,8.43628,0.025899999,0.0013,0.06,39.0,3.0,4.0,0.3712,0.3712,2.59,,,33.6724,0.67759705,0.020123217,32.6253,1.7246971,0.05286379,780883200.0,780931800000,2025-08-26 19:28:47.372000-04:00
TEGAX,Touchstone Mid Cap Growth A,Fund,Nasdaq,1.19,42.57,30.38,17.3154,1404228096.0,1404228100.0,17.05146,11.14633,0.0,0.0121,0.79,19.0,3.0,4.0,0.00738,0.00738,0.0,,,41.1672,0.27280045,0.006626646,38.8869,2.5530968,0.06565441,1233532800.0,780931800000,2025-08-26 19:28:47.729641-04:00
TQGIX,T. Rowe Price Integrated Global Eq I,Fund,Nasdaq,0.99,20.66,15.95,12.240434,110806784.0,110806784.0,11.17909,11.7384,0.0125,0.0058,0.485,18.0,2.0,4.0,0.2574,0.2574,1.25,,,19.9796,0.61039925,0.030551123,18.8081,1.7819004,0.09474112,1460678400.0,1460727000000,2025-08-26 19:28:48.003269-04:00
FSNIX,Fidelity Advisor Asset Manager 60% I,Fund,Nasdaq,0.99,17.19,14.33,6.7373633,4453562880.0,4453562900.0,8.12379,8.2634,0.0195,0.0069,0.17,25.0,3.0,4.0,0.331,0.331,1.95,,,16.761,0.38899994,0.023208637,16.06505,1.0849495,0.067534775,1191888000.0,1192109400000,2025-08-26 19:28:48.273641-04:00
FIQAX,Fidelity Advisor Asset Manager 60% Z,Fund,Nasdaq,0.99,17.18,14.32,6.8039894,4453562880.0,4453562900.0,8.19355,8.40336,0.020399999,0.0057,0.17,25.0,3.0,4.0,0.345,0.345,2.04,,,16.7518,0.38819885,0.02317356,16.0528,1.0872002,0.067726515,1191888000.0,1538659800000,2025-08-26 19:28:48.693092-04:00
FIXIX,Fidelity Advisor Intl Small Cap I,Fund,Nasdaq,0.97,37.81,29.5,9.502924,5073720832.0,5073720800.0,7.12589,17.10484,0.0221,0.0104,0.17,7.0,1.0,4.0,0.798,0.798,2.21,,,36.7382,0.5617981,0.015291933,33.5676,3.732399,0.11119052,1053993600.0,1033392600000,2025-08-26 19:28:48.978025-04:00
TSRLX,Touchstone Large Cap Focused R6,Fund,Nasdaq,0.96,79.1,60.66,15.32836,3531486976.0,3531486980.0,16.49175,9.59097,0.0052,0.0067000003,0.06,46.0,2.0,3.0,0.40933,0.40933,0.52,,,76.635,2.375,0.03099106,72.25795,6.7520523,0.09344373,1635379200.0,1635427800000,2025-08-26 19:28:49.725278-04:00
FIQIX,Fidelity Advisor Intl Small Cap Z,Fund,Nasdaq,0.97,37.78,29.46,9.511269,5073720832.0,5073720800.0,7.13436,17.16515,0.0233,0.0092,0.17,7.0,2.0,4.0,0.839,0.839,2.33,,,36.701,0.56900024,0.015503671,33.5281,3.7419014,0.11160494,1053993600.0,1538659800000,2025-08-26 19:28:50.013698-04:00
SCRLX,Touchstone Large Cap Focused Instl,Fund,Nasdaq,0.96,79.02,60.61,15.3294325,3531486976.0,3531486980.0,16.47659,9.5554,0.0049,0.0070999996,0.06,46.0,2.0,4.0,0.37831,0.37831,0.49,,,76.5596,2.3703995,0.030961491,72.1899,6.740097,0.0933662,1635379200.0,1419345000000,2025-08-26 19:28:50.315278-04:00
FHFIX,Fidelity Advisor Freedom 2055 I,Fund,Nasdaq,1.26,17.18,13.88,10.407246,1337410432.0,1337410430.0,11.59919,13.05136,0.0,0.0069,0.25,18.0,3.0,4.0,0.155,0.155,0.0,,,16.6772,0.44280052,0.02655125,15.9364,1.1836004,0.07427025,1306886400.0,1307021400000,2025-08-26 19:28:50.608535-04:00
TEGYX,Touchstone Mid Cap Growth Y,Fund,Nasdaq,1.19,45.64,32.66,17.815172,1404228096.0,1404228100.0,17.12364,11.30777,0.0,0.0098,0.79,19.0,3.0,4.0,0.05892,0.05892,0.0,,,44.2892,0.30080032,0.006791731,41.795,2.795002,0.06687408,1233532800.0,1233585000000,2025-08-26 19:28:50.908564-04:00
SICWX,Touchstone Large Cap Focused Y,Fund,Nasdaq,0.96,78.84,60.48,15.316904,3531486976.0,3531486980.0,16.46617,9.53189,0.0046,0.0074,0.06,46.0,2.0,4.0,0.36136,0.36136,0.46,,,76.3928,2.3572006,0.030856319,72.0365,6.713501,0.093195826,1635379200.0,1178285400000,2025-08-26 19:28:51.176875-04:00
SENCX,Touchstone Large Cap Focused A,Fund,Nasdaq,0.96,78.81,60.51,15.308964,3531486976.0,3531486980.0,16.40108,9.36441,0.0023999999,0.0101,0.06,46.0,2.0,4.0,0.18476,0.18476,0.24,,,76.3788,2.3412018,0.030652508,72.0441,6.6759033,0.09266412,1635379200.0,105283800000,2025-08-26 19:28:51.464538-04:00
AGRFX,AB Growth A,Fund,Nasdaq,1.12,138.64,90.99,-0.29312968,1604404864.0,1604404860.0,16.43809,8.12335,0.0,0.0112,0.37,58.0,3.0,4.0,,,0.0,,,116.8266,2.8634033,0.024509858,113.11575,6.5742493,0.058119662,844128000.0,652109400000,2025-08-26 19:28:51.875167-04:00
HIMDX,Hennessy Cornerstone Mid Cap 30 Instl,Fund,Nasdaq,1.18,30.63,18.84,-11.098778,1281577984.0,1281577980.0,10.90645,-3.86555,0.0044,0.0095,0.94,25.0,5.0,5.0,0.12141,0.12141,0.44,0.0,0.0,23.2162,0.9237995,0.03979116,23.61425,0.5257492,0.022264065,1204502400.0,1204554600000,2025-08-26 19:28:52.171917-04:00
FMGIX,Frontier MFG Core Infrastructure Instl,Fund,Nasdaq,0.88,18.89,13.8,-7.7305374,85201136.0,85201136.0,1.63005,17.23143,0.0325,0.005,0.19,15.0,3.0,3.0,0.33411,0.33411,3.25,,,16.422,0.20799828,0.012665831,15.87645,0.7535496,0.047463357,1326844800.0,1326897000000,2025-08-26 19:28:52.578553-04:00
TGDIX,TCW Relative Value Large Cap I,Fund,Nasdaq,1.03,17.56,13.51,5.3736925,460489280.0,460489280.0,11.73297,6.55949,0.0073,0.0069999998,0.38689998,42.0,5.0,4.0,0.128,0.128,0.73,,,16.5992,0.4008007,0.024145786,16.12325,0.87675095,0.054378055,1072828800.0,1072881000000,2025-08-26 19:28:52.899761-04:00
BGVCX,Brandes Global Equity Fund,Fund,Nasdaq,0.99,34.04,26.93,8.891047,59279368.0,59279368.0,7.89236,14.99356,0.0109,0.02,0.1319,26.0,4.0,3.0,0.26967,0.26967,1.09,,,32.7488,0.97120285,0.029656136,30.84935,2.8706512,0.09305386,1296432000.0,1359642600000,2025-08-26 19:28:53.191001-04:00
FGILX,Fidelity Global Equity Income,Fund,Nasdaq,0.91,23.74,18.95,13.988388,353347136.0,353347136.0,8.7099,15.27518,0.0095,0.0093,0.29,40.0,2.0,4.0,0.123,0.123,0.95,,,23.2236,0.40639877,0.017499387,21.64825,1.9817486,0.09154313,1335916800.0,1336051800000,2025-08-26 19:28:53.615331-04:00
