Mkt Cap,EV
14501574656.0,15834210304.0
14486519808.0,16769409024.0
14464969728.0,-62837485568.0
14426260480.0,35748429824.0
14396674048.0,16778864640.0
14354393088.0,16040455168.0
14344973312.0,21604270080.0
14293937152.0,13548887040.0
14251651072.0,15911806976.0
14170996736.0,33266806784.0
14166554624.0,15942599680.0
14163733504.0,16864898048.0
14149540864.0,14832310272.0
14096533504.0,
14050002944.0,10812244992.0
14041669632.0,8152989696.0
14030967808.0,13650161664.0
14018534400.0,16830467072.0
13987987456.0,18335348736.0
13982438400.0,26948382228480.0
13907133440.0,94259216384.0
13881018368.0,15783660544.0
13880053760.0,12801638400.0
13877953536.0,17916391424.0
13769238528.0,113722605568.0
13715403776.0,16995086336.0
13703952384.0,15934216192.0
13664557056.0,17213693952.0
13632041984.0,74309517312.0
13522365440.0,114050064384.0
13509455872.0,240418045952.0
13501215744.0,13217123328.0
13492712448.0,19322324992.0
13430444032.0,16933989376.0
13417273344.0,12728153088.0
13411748864.0,20405663744.0
13362704384.0,408612962304.0
13349662720.0,11348222976.0
13349197824.0,14099951616.0
13326674944.0,13292701696.0
13267365888.0,17946687488.0
13215512576.0,31098142720.0
13188242432.0,110852521984.0
13140961280.0,14183151616.0
13116388352.0,15619063808.0
13097571328.0,13992058880.0
13091760128.0,13008035840.0
13068600320.0,-20103255031808.0
13065212928.0,18844315648.0
13064825856.0,40517563842560.0
13008332800.0,18277218304.0
12990179328.0,-98430681088.0
12939553792.0,11224685568.0
12918656000.0,14795934720.0
12918141952.0,28479232000.0
12862199808.0,13627180032.0
12844135424.0,12580001792.0
12843974656.0,16830837760.0
12813586432.0,11742858969088.0
12797526016.0,18416732160.0
12770771968.0,-98690064384.0
12752795648.0,131549773824.0
12735680512.0,13186985984.0
12730661888.0,15563940864.0
12692217856.0,15430042624.0
12676342784.0,15879572480.0
12675737600.0,12316434432.0
12648094720.0,51787116544.0
12647049216.0,12622437376.0
12644809728.0,209927503872.0
12612186112.0,14747196416.0
12593346560.0,26783913984.0
12586989568.0,165466963968.0
12554550272.0,784460032.0
12554519552.0,807204480.0
12483936256.0,19954300928.0
12463149056.0,26366238720.0
12458698752.0,19489435648.0
12432363520.0,15838121984.0
12428425216.0,15715355648.0
12428002304.0,14259090432.0
12422321152.0,16849680384.0
12419534848.0,18219237376.0
12391562240.0,4282035732480.0
12391229440.0,17127279616.0
12384811008.0,7628600320.0
12371117056.0,25995993088.0
12368940032.0,11649257472.0
12349821952.0,12582736896.0
12346932224.0,13889042432.0
12325826560.0,13192663040.0
12308605952.0,28928110592.0
12249861120.0,20477583360.0
12246681600.0,15094687744.0
12225152000.0,13688699904.0
12201462784.0,-5852282368.0
12173486080.0,66180001792.0
12165497856.0,28781537280.0
12150781952.0,-2586599936.0
12092251136.0,12263909376.0
12051024896.0,19782531072.0
12033630208.0,90029572096.0
12030324736.0,12391309312.0
12011485184.0,11225460736.0
12008269824.0,21886429184.0
11978699776.0,187756740608.0
11966577664.0,13384123392.0
11953376256.0,20413304832.0
11913302016.0,13398151168.0
11911548928.0,15320248320.0
11887939584.0,12110833664.0
11835217920.0,23331579904.0
11817584640.0,
11809502208.0,12374354944.0
11791263744.0,15414117376.0
11772745728.0,12329197568.0
11760822272.0,11489392640.0
11752811520.0,17835364352.0
11743255552.0,29246435328.0
11738610688.0,23224870912.0
11737562112.0,10597493760.0
11728260096.0,10619075584.0
11726543872.0,-8686652416.0
11708273664.0,13011750912.0
11706338304.0,16739502080.0
11681990656.0,11047674880.0
11674888192.0,11973074944.0
11671601152.0,16960649216.0
11615835136.0,13163666432.0
11593160704.0,11060823040.0
11557752832.0,12272772096.0
11542260736.0,15453824000.0
11530009600.0,20899162112.0
11517454336.0,13223011328.0
11503984640.0,11002531840.0
11483423744.0,93164118016.0
11483353088.0,-6089375744.0
11452243968.0,13029600256.0
11416267776.0,16984614912.0
11391695872.0,16139836416.0
11333514240.0,4589470720.0
11319938048.0,18273742848.0
11309709312.0,14098927616.0
11305442304.0,10049336320.0
11303321600.0,9643999232.0
11247344640.0,16375191552.0
11226471424.0,13738287104.0
11193693184.0,18278061703168.0
11180711936.0,12395803648.0
11150311424.0,10300907520.0
11150145536.0,12819053568.0
11135902720.0,14005931008.0
11096471552.0,11542033408.0
11092615168.0,10054292480.0
11060853760.0,11039778816.0
11033579520.0,10409889792.0
11028318208.0,133463113728.0
11018816512.0,11367476224.0
11016001536.0,20397920256.0
10999994368.0,18792040448.0
10999868416.0,14077764608.0
10943219712.0,15210394624.0
10934474752.0,10354122752.0
10921729024.0,11121036288.0
10919575552.0,11834167296.0
10910106624.0,11555198976.0
10896307200.0,10179470336.0
10894603264.0,25182572544.0
10886965248.0,25111162880.0
10878322688.0,95143976960.0
10859080704.0,10664299520.0
10859051008.0,10696978432.0
10852957184.0,12208051200.0
10841661440.0,3313516675072.0
10838636544.0,11150314496.0
10829776896.0,16530562048.0
10803724288.0,-4462483079168.0
10795181056.0,9449567232.0
10792807424.0,64674639872.0
10781411328.0,3312808099840.0
10741743616.0,-4463028862976.0
10722183168.0,11139893248.0
10721935360.0,9560327168.0
10710903808.0,28744065024.0
10710735872.0,11837846528.0
10696097792.0,10921142272.0
10689231872.0,13932801024.0
10685185024.0,30363742208.0
10659466240.0,10926508032.0
10653054976.0,11158454272.0
10651425792.0,20133187584.0
10636853248.0,6437916160.0
10636838912.0,11794903040.0
10611074048.0,14468378624.0
10581573632.0,3313452187648.0
10557248512.0,25183838208.0
10555197440.0,16657202176.0
10554182656.0,55059611648.0
10551188480.0,39864840192.0
10545397760.0,19661504512.0
10536346624.0,-2885628160.0
10517677056.0,14445318144.0
10501342208.0,48148361216.0
10490130432.0,11389702144.0
10488461312.0,13885310976.0
10456835072.0,13046779904.0
10420848640.0,9580751872.0
10414708736.0,10926530560.0
10408265728.0,13026865152.0
10397796352.0,7634299392.0
10386084864.0,8914414592.0
10370550784.0,11000074240.0
10361586688.0,16616515584.0
10349696000.0,14788827136.0
10333850624.0,3318767419392.0
10270782464.0,10656221184.0
10269328384.0,12118750208.0
10268803072.0,15908625408.0
10235517952.0,16428570624.0
10203643904.0,7507827712.0
10201906176.0,3672675328.0
10201677824.0,6072354816.0
10196661248.0,9629455360.0
10162287616.0,11921627136.0
10142848000.0,3312853188608.0
10131279872.0,-55991311794176.0
10106934272.0,11766754304.0
10104381440.0,105482051584.0
10091899904.0,5499220480.0
10086131712.0,16605596672.0
10083980288.0,16764699648.0
10079130624.0,10526638080.0
10072167424.0,21243734016.0
10072148992.0,
10054327296.0,20291620864.0
10042277888.0,58895224832.0
10036153344.0,9143344128.0
9995551744.0,60543107072.0
9963136000.0,12119839744.0
9953542144.0,3348403847168.0
9952145408.0,89105031168.0
9935839232.0,9704502272.0
9917848576.0,9293783040.0
9902211072.0,12899688448.0
9898931200.0,2878621696.0
9898528768.0,9087300608.0
9896338432.0,11517943808.0
9895812096.0,12164008960.0
9893046272.0,-1663017600.0
9888467968.0,13104444416.0
9873776640.0,6960931930112.0
9864384512.0,17496950784.0
9858758656.0,40079392768.0
9845855232.0,18824050688.0
9838160896.0,270822146048.0
9836969984.0,23824128000.0
9819868160.0,9859606528.0
9803774976.0,3312337813504.0
9803203584.0,9768822784.0
9799030784.0,16565580800.0
9789718528.0,9834401792.0
9768940544.0,10285338624.0
9765182464.0,11307096064.0
9764563968.0,17969115136.0
9764404224.0,3348726022144.0
9760595968.0,9085088768.0
9745823744.0,3346036162560.0
9743385600.0,2984392960.0
9731394560.0,8756758528.0
9720119296.0,9068055552.0
9717037056.0,12439248896.0
9714483200.0,9108884480.0
9712153600.0,9214230528.0
9710093312.0,16780429312.0
9679234048.0,9501330432.0
9677796352.0,3337225764864.0
9668875264.0,11983466496.0
9665027072.0,-7208238080.0
9640836096.0,-6797377024.0
9637031936.0,3346793234432.0
9632677888.0,10098630656.0
9631354880.0,10242683904.0
9602418688.0,10455231488.0
9596566528.0,12338617344.0
9593488384.0,8544182272.0
9583609856.0,13480251392.0
9563997184.0,12725555200.0
9562203136.0,3336935833600.0
9560509440.0,3341155827712.0
9554934784.0,3337161277440.0
9546929152.0,10928124928.0
9541916672.0,3337129033728.0
9539963904.0,14307629056.0
9519763456.0,3345858953216.0
9496479744.0,3342734196736.0
9484182528.0,
9467387904.0,10814085120.0
9465030656.0,10663525376.0
9462843392.0,3337451208704.0
9418892288.0,9039653888.0
9409901568.0,10199459840.0
9367386112.0,4163120128.0
9319403520.0,3337282125824.0
9312999424.0,10316138496.0
9304408064.0,14677870592.0
9289895936.0,13626329088.0
9267963904.0,8392122368.0
9265433600.0,10320875520.0
9238794240.0,17433376768.0
9235288064.0,45434052608.0
9234082816.0,20707102720.0
9224823808.0,30785703936.0
9223008256.0,11200720896.0
9218075648.0,14324627456.0
9205529600.0,9594173440.0
9203163136.0,8855674880.0
9173784576.0,12601153536.0
9114544128.0,3343893921792.0
9073629184.0,8056640000.0
9054718976.0,15018357760.0
9053882368.0,11318107136.0
9047693312.0,9043004416.0
9020638208.0,19831140352.0
9008783360.0,11218198528.0
8989554688.0,13284748288.0
8989496320.0,7822549504.0
8988066816.0,10886195200.0
8987209728.0,11375459328.0
8965543936.0,10476473344.0
8961024000.0,72759369728.0
8947987456.0,75062910976.0
8901269504.0,10235295744.0
8897471488.0,12254221312.0
8887465984.0,-7196009472.0
8881211392.0,12355601408.0
8864470016.0,75740037120.0
8854711296.0,-4292495360.0
8852484096.0,12079796224.0
8839861248.0,12005405696.0
8839020544.0,7413071872.0
8837411840.0,10576419840.0
8831071232.0,12036973568.0
8828882944.0,
8822122496.0,32261103616.0
8821429248.0,23215527936.0
8801534976.0,1557682816.0
8780200960.0,10107283456.0
8746181632.0,10657342464.0
8745660416.0,8532849152.0
8742224896.0,11809001472.0
8735108096.0,10233463808.0
8708971520.0,10602434560.0
8698744832.0,7476723712.0
8691770368.0,16574478336.0
8689276928.0,12344367104.0
8687668224.0,27899830272.0
8685942784.0,20935176192.0
8685938688.0,17478565888.0
8681562112.0,7298790400.0
8679844864.0,8998915072.0
8664590336.0,-9549599744.0
8656952320.0,10262804480.0
8628157440.0,11908448256.0
8626040832.0,18386055168.0
8617431040.0,8466802176.0
8615079936.0,11103083520.0
8609662976.0,9203662848.0
8603463680.0,12186895360.0
8587256832.0,10026768384.0
8572480000.0,1127264419840.0
8562642432.0,12573794304.0
8554082816.0,1135800221696.0
8538268160.0,8526214656.0
8518897664.0,9780993024.0
8518146048.0,-65457811456.0
8503492096.0,8243388416.0
8495379968.0,10671343616.0
8482590208.0,10029997056.0
8481792512.0,14659964928.0
8476272128.0,18888894464.0
8472658432.0,
8471554048.0,157961240576.0
8465418240.0,8698295296.0
8464324096.0,5518022656.0
8464244736.0,5527654400.0
8463899136.0,-15443174400.0
8457616896.0,8035505152.0
8454279680.0,8631541039104.0
8452642304.0,-1147706496.0
8426356736.0,
8423210496.0,8320130048.0
8409208320.0,14603841536.0
8407822848.0,6592265216.0
8397212160.0,9500734464.0
8375935488.0,9309684736.0
8372686848.0,8309686272.0
8372211200.0,8872390656.0
8361279488.0,-16596451328.0
8359254528.0,13124163584.0
8349254144.0,11098523648.0
8344039936.0,6893554176.0
8294050304.0,37073809408.0
8283800064.0,11514349568.0
8281011200.0,224434784.0
8271690240.0,12990862336.0
8258577920.0,13312663552.0
8252718592.0,8634584064.0
8247864832.0,6806373376.0
8227681792.0,8552871424.0
8219476480.0,11577079808.0
8209820672.0,9741969408.0
8208356864.0,9831811072.0
8192050176.0,9081927680.0
8188460032.0,7335548928.0
8170948096.0,8093989376.0
8169532416.0,14259382272.0
8158750208.0,10483563520.0
8120169984.0,13632107520.0
8119782912.0,6092364800.0
8097998336.0,9967742976.0
8076084224.0,8074628608.0
8064836608.0,4070189056.0
8045507072.0,141251139600384.0
8042353152.0,2840529664.0
7953385984.0,12622205952.0
7929948672.0,17144881152.0
7912189952.0,33877100544.0
7910278656.0,8505200128.0
7909738496.0,8671506432.0
7908999168.0,11007129600.0
7906079744.0,7104664576.0
7905559040.0,17142134784.0
7900274176.0,22954766336.0
7899375104.0,21982099456.0
7897884160.0,11303207936.0
7895971328.0,10569286656.0
7874449920.0,8518629376.0
7870592512.0,13535318016.0
7863633920.0,8391129600.0
7852352000.0,8126658560.0
7848260608.0,8350223360.0
7844024320.0,7509032960.0
7838017024.0,
7835809280.0,8405008896.0
7829652480.0,8219994624.0
7829318656.0,8339340800.0
7823899648.0,-119051018240.0
7807182848.0,7996720640.0
7806123008.0,9019606016.0
7758500352.0,8538563072.0
7737881600.0,71057793024.0
7736098816.0,8765644800.0
7727177728.0,14212184064.0
7725052928.0,6703666688.0
7714917888.0,9795363840.0
7706427392.0,-23677952000.0
7703121920.0,86229762048.0
7693646848.0,7746078208.0
7677354496.0,3887424000.0
7642463232.0,9757952000.0
7641983488.0,8106637824.0
7640582144.0,8836968448.0
7617144832.0,11871511552.0
7605562368.0,10506009600.0
7586829312.0,7895026688.0
7583793152.0,8564002816.0
7580060672.0,12645750784.0
7578921472.0,6930248192.0
7568423936.0,10490973184.0
7561104896.0,7831027200.0
7558552064.0,12325872640.0
7550450688.0,15766689792.0
7532827136.0,8092430336.0
7523873792.0,8283007488.0
7516068864.0,913544773632.0
7500496384.0,7641716736.0
7497122304.0,8536367616.0
7495832576.0,17807800320.0
7493338624.0,27483531264.0
7488171008.0,7584949248.0
7479304704.0,7082548736.0
7477206016.0,14104109056.0
7460158464.0,
7442703360.0,7932800512.0
7419857408.0,10166125568.0
7383565312.0,
7381124608.0,12729376768.0
7360474624.0,8630634496.0
7359439872.0,15838444544.0
7326811136.0,6718488576.0
7319285248.0,7111569408.0
7311204864.0,10985842688.0
7301689344.0,
7299413504.0,10563915776.0
7298535936.0,6159025152.0
7270452736.0,635696578560.0
7268292608.0,6903794176.0
7266888704.0,6282271232.0
7265462272.0,9062790144.0
7243135488.0,6573576192.0
7228663808.0,8752499712.0
7222972416.0,7970699776.0
7219088384.0,7829285888.0
7203373568.0,12445370368.0
7195610112.0,7027584512.0
7190445056.0,16161366016.0
7184935936.0,12122743808.0
7181655552.0,7932793344.0
7176004096.0,7025948672.0
7166137856.0,6735310848.0
7161066496.0,8659791872.0
7153093632.0,660755775488.0
7153060864.0,668143910912.0
7139465216.0,-19287375872.0
7098454016.0,14289852416.0
7089447936.0,
7088936960.0,7001526272.0
7087067136.0,15343731712.0
7085500416.0,15017148416.0
7080402944.0,7592306688.0
7058727936.0,6980560896.0
7050042368.0,6981590016.0
7031400448.0,9689284608.0
7029962752.0,8733777920.0
7023607296.0,22840469504.0
6981426176.0,6587047936.0
6981291008.0,6384262144.0
6969795584.0,588520896.0
6965931520.0,5177111552.0
6943405056.0,277419425792.0
6933541888.0,9758546944.0
6931547136.0,8533155840.0
6918069248.0,22630537216.0
6917340160.0,3691695104.0
6911178240.0,7175032832.0
6899841536.0,9695545344.0
6891270144.0,6514571264.0
6881001472.0,11415986176.0
6877059584.0,13712350208.0
6875499520.0,7932227584.0
6835378688.0,6962960896.0
6829758464.0,10047919104.0
6819440640.0,8653662208.0
6819315712.0,4755120128.0
6816005632.0,28187990016.0
6814171136.0,27526385664.0
6812894720.0,
6805443584.0,2674071040.0
6798048256.0,7914866688.0
6794005504.0,7791479808.0
6789761024.0,276118274048.0
6784964096.0,9813284864.0
6783445504.0,14211412992.0
6781139456.0,12441295872.0
6780545024.0,877967232.0
6771720704.0,8465011712.0
6770435072.0,-123517739008.0
6762980352.0,9076704256.0
6762632704.0,11950388224.0
6753595904.0,6524106752.0
6731774464.0,13941280768.0
6731222016.0,6815884800.0
6727661056.0,13800436736.0
6722118144.0,8361065984.0
6720513024.0,4547918336.0
6689713152.0,12799130624.0
6682362880.0,6475411968.0
6682136064.0,7254084608.0
6679344128.0,10640865280.0
6676947456.0,10696590336.0
6670952960.0,6258201600.0
6670474240.0,6165200896.0
6663982080.0,9489158144.0
6663315456.0,-884181632.0
6649292800.0,8071230976.0
6647539712.0,9516738560.0
6643753984.0,19325388800.0
6643110912.0,7053418496.0
6642999808.0,6850400256.0
6634690560.0,5436839424.0
6623662080.0,7242555392.0
6623314944.0,9987279872.0
6616863232.0,6509368320.0
6613210624.0,9126470656.0
6604818944.0,2417434880.0
6598836224.0,6977914880.0
6598279680.0,6566932992.0
6597912064.0,5537467904.0
6595300864.0,8497579008.0
6582388224.0,7147941888.0
6578487808.0,26308868096.0
6577733632.0,6909592064.0
6576785920.0,
6560345088.0,7624158208.0
6557807616.0,12572865536.0
6556990464.0,6475193856.0
6534022144.0,18674464768.0
6533614080.0,-606413376.0
6506915328.0,6330381824.0
6505859584.0,8646066176.0
6505330176.0,7825598464.0
6485773312.0,8262545408.0
6469562368.0,38283313152.0
6451905024.0,7441225728.0
6436917760.0,6509073920.0
6429553664.0,8912076800.0
6425847808.0,5345355264.0
6421504000.0,8201172480.0
6414848000.0,
6407776768.0,8240470016.0
6401836544.0,7423003136.0
6397541376.0,9108746240.0
6390562816.0,8807121920.0
6382720512.0,6502541312.0
6348603904.0,6689913856.0
6342711808.0,66438029312.0
6340740096.0,144455991296.0
6332825088.0,10698313728.0
6302834688.0,6766611456.0
6288180224.0,11643140096.0
6281138176.0,6212363776.0
