P/E (TTM),P/E (FWD),P/S (TTM),P/B,PEG R
,71.04545,11.53008,6.6088796,
23.787622,19.329144,1.4941063,2.8590024,-214.76826666666668
32.333336,,1.5606186,1.113343,
18.460226,14.354934,1.6609243,1.6650153,
28.855265,,0.0020877516,0.0067616566,
4.9730287,,,0.55489963,
13.929521,13.436612,4.6192193,3.4856272,
12.410257,10.408603,3.3792202,0.75108635,15.041333815028901
39.880436,37.438774,6.185937,7.9781685,831.9727555555556
23.559587,18.711935,6.3044615,1.526095,121.50607142857143
15.096654,,0.47349426,2.00138,
,,508.558,-685.0961,
30.267443,35.175674,16.583332,2.8919008,
,1583.0,6.3694377,5.913336,
,-90.58695,8.147963,51.619694,
14.319945,7.379729,1.4970002,1.3248334,19.784796246648796
14.651162,,0.48680794,1.680448,
8.539338,3.460721,0.85725,1.01133,-9.83159375
10.047619,9.343173,2.844521,0.9963796,33.488075268817205
16.025,0.1815864,0.013817887,0.012690556,0.10606682242990655
,-17.370285,,5.6441107,
17.37143,11.471699,0.029750155,0.06022903,159.32915277777778
,13.171342,0.4536457,-1.9271508,-17.655954423592494
,91.48,2.7660205,5.5241547,
5.31425,,2.3561378,0.69984704,
15.99335,,,1.3997817,
2.2686024,,1.8821123,0.28632292,
37.226437,33.1834,5.330635,4.1451645,171.0484536082474
17.118181,11.464231,1.162028,1.6949838,-65.13767613636364
21.805824,,0.023237986,0.026346998,
12.996479,13.6199255,4.881124,0.97408426,70.5695621761658
17.441177,,0.010565521,0.009556999,
,,,,
,18.656715,0.45716545,1.3346858,
18.774649,,0.32894188,0.6020233,
,8.863637,2.3826063,1.57767,
26.62736,25.698029,2.5979667,4.4207478,67.44889501312335
26.10396,15.716841,4.98664,2.628745,-44.272791549295775
18.854641,18.562069,0.32811865,4.8622527,475.9504871794872
10.8092575,,0.21082431,0.014228529,
48.0625,28.48148,4.860059,2.2072332,22.785184
,-81.62727,11.8938,6.718294,
27.101562,29.523405,3.7174776,9.974123,14.806120862587763
,12.184874,1.0510025,0.7966158,
43.974617,23.350403,3.580467,3.4475484,-203.04698260869566
65.0,12.472324,1.489515,2.842486,
11.121771,11.750486,3.6196706,1.1785637,1468.81075
,-25.930874,59.50626,6.173689,
48.259254,14.163043,0.5359709,3.9377453,
20.918129,21.810976,8.792453,2.9266896,81.38423880597014
66.7,,2.6169958,1.6522169,
,-56.961544,227.39783,7.2491436,
,-17.089743,89.65343,5.9834814,
48.953846,10.64214,0.88280374,1.091146,-12.714623655913979
18.229452,13.110838,1.6407591,6.7722645,208.10853968253966
22.731428,18.85308,2.2531447,-16.17073,-26.40487394957983
16.375425,12.880537,0.038680512,2.3776016,-536.6890416666666
,-61.149998,37.93106,13.788049,
,25.820513,0.26990187,0.85607415,
32.474075,21.437653,1.6843237,3.4002948,-61.25043714285715
57.787033,24.864542,2.645892,3.19707,-34.58211682892907
35.44056,,4.112929,7.4617195,
22.717949,6.868217,3.015048,0.80813605,
,,0.20808993,0.1035301,
16.459076,11.171498,0.8030405,2.2267694,66.10353846153845
13.867239,,7.053031,0.6855734,
18.168224,21.480663,2.9209406,15.760033,53.30189330024813
20.2839,23.58128,2.904718,3.5525045,-39.49963149078727
,7.6372294,0.31764236,2.0911763,-10.81760538243626
44.835297,39.615387,4.378598,3.7093635,-396.15387
22.578182,16.23268,1.8794206,3.9871569,56.757622377622376
27.683544,62.485718,5.733537,1.4493042,
37.826923,8.44206,1.189379,1.1175818,-10.878943298969071
28.93008,24.711111,2.6000752,4.9236217,574.677
,-34.705883,2.8778014,0.6455849,
16.333334,,0.009929342,0.0044749747,
Infinity,61.167274,13.63238,26.070986,416.1039047619048
,4.6444907,0.49226668,0.92731726,16.46982517730497
8.775194,7.571906,0.022353616,0.039524723,124.12960655737706
2.9165854,,,0.25095838,
11.638297,,3.6772876,4.0,
5.9160843,10.575,2.473522,1.4168481,-72.93103448275862
11.826087,,3.6571116,0.9945156,
36.078865,33.247093,3.0825622,4.175764,162.18094146341465
7.953489,0.14441551,0.02219171,0.035823647,2.3674673770491803
15.058823,,0.3958867,1.1604713,
15.594594,13.188571,1.316599,2.2596438,-53.830902040816326
11.551818,11.7254095,4.0296035,1.8085084,175.0061119402985
24.550848,20.211628,1.2925379,3.5395455,-102.5970964467005
28.614458,,0.38287005,1.8636221,
,180.36363,8.83212,8.065041,
193.1111,,1295.8972,2.1089673,
29.63158,,0.024210226,0.14785053,
15.875465,15.700368,0.88654596,2.7144446,57.300613138686124
22.540983,,0.17441091,1.5117366,
,-10.480159,126.25494,2.728024,
,-1116.6,1.2977593,1.0437856,-1360.0487210718636
32.90991,20.484112,1.1765935,4.514521,23.599207373271888
14.038648,14.457711,3.1868594,2.9523518,-722.88555
,,2.3379893,0.48327136,
21.892916,20.196049,2.6719117,3.332581,165.54138524590164
,12.592157,0.6455981,2.2440422,
55.625,,0.03978806,0.031882726,
27.373018,23.147652,0.6201372,1.4413474,-356.1177230769231
,10.253087,0.49955454,1.8793845,
12.78396,10.0269575,0.9296617,1.4996641,
17.08718,10.577777,5.2268834,0.97698283,-20.341878846153843
23.046432,20.460112,1.8389535,1.0079292,
12.1851845,13.735585,4.24477,1.2070019,64.48631455399061
,57.617645,12.540793,3.0719776,134.3068648018648
20.275364,15.564968,2.29147,1.5560582,-59.18238783269962
37.555553,0.015289967,1.1669049,46.301373,-0.04368562
1260.6666,37.261086,6.357291,8.082924,
,122.90624,4.544813,-16.781874,
8.793117,8.672444,0.27349538,1.2499804,1.8935467248908298
11.465854,16.266436,2.2516923,2.1248417,
26.01992,21.518944,7.4014215,9.286882,208.921786407767
25.81579,28.852942,6.4096293,1.735055,16.972318823529413
,,1.3322147,1.1169633,
8.75,9.3902445,3.650032,1.044241,229.03035365853657
,-14.967741,1.3298746,0.22016606,
11.369458,12.966292,2.978727,1.1467183,8.615476411960133
7.4033833,6.769185,1.3469123,1.8346716,26.86184523809524
9.81153,,0.19136457,0.012915193,
61.436363,60.339287,6.733494,1.8533348,-331.53454395604393
,50.41772,0.7448556,-1.2321352,
32.866665,9.301887,1.8904773,5.0408998,17.992044487427467
20.889494,20.33466,2.241111,3.3390758,81.99459677419355
50.877007,21.524887,1.7440224,1.8509727,69.21185530546624
15.625616,10.06984,0.8761508,4.8950615,-165.07934426229508
11.213414,17.186914,3.5673985,1.3164865,59.06156013745706
17.445,11.327922,4.5296335,1.8945996,-28.751071065989844
404.19998,41.244896,5.2581124,2.841676,
84.43182,74.3,4.4541883,9.006061,130.12259194395799
74.78378,110.68,5.0638995,0.97272027,165.19402985074626
4.1217184,,0.1430632,-1.9137855,
,,1.2717199,-3.7445905,
21.119566,30.124033,4.08216,0.8566075,77.24111025641025
28.948881,,6.187767,8.223069,
6.8952694,21.686327,0.9582761,1.064576,
,-43.242424,583.70154,8.349913,
15.571956,13.024692,1.3255495,1.2002958,-69.28027659574468
17.380165,,,3.2478766,
11.668705,13.7089815,1.2034004,1.7894886,22.886446577629382
46.66321,,5.0308433,13.494157,
21.300613,24.800001,5.5236754,26.998446,2480.0001
13.653387,6.2996325,0.8691695,1.0397767,-7.5716736778846165
9.674945,,0.1887006,0.012735401,
8.020073,,2.3265781,2.1817913,
18.870588,,,0.0049455985,
10.256198,7.955128,0.52430487,0.71121556,-16.070965656565658
96.04762,56.027775,4.526291,23.210587,
49.553192,8.215168,0.7249178,1.4199055,1.8670836363636363
55.23116,29.153847,4.2471476,3.0924413,-1822.1154374999999
29.636118,13.970775,0.90352273,18.051222,-6985.3875
,35.5,2.7660377,2.0404963,
22.774456,6.373384,1.1060255,3.2317894,
50.112904,36.55294,6.1662173,3.5968976,201.94994475138122
75.710526,29.659794,10.053144,15.118235,9.126090461538462
3.952381,3.7727273,0.1405953,-0.1839539,0.9878835559046871
,-7.059369,53.103043,-12.341875,
41.586666,9.282739,1.2128941,1.5770845,-72.5213984375
,-36.088238,8.372006,1.3522152,
177.0,19.666668,4.023769,8.85,-302.56412307692307
18.124725,16.369566,9.263478,2.6282723,91.45008938547485
20.450928,21.596638,1.8165984,5.591819,171.4018888888889
,-85.4,4.1003613,1.6727058,
,-231.29411,0.9410614,1.1505823,
26.806204,9.448088,3.0491633,5.1336107,3.7959373242265975
12.929935,5.638889,2.3787339,1.94017,-6.91040318627451
22.095238,22.095238,0.8407658,3.3221958,669.5526666666666
13.828351,21.164408,2.8967493,1.2643272,6.98725916143942
23.984617,16.763441,4.0982647,-16.113695,-22.411017379679144
17.954655,18.12771,1.9371749,1.417455,174.30490384615385
16.008331,5.960988,0.089899644,1.1145923,-17.12927586206897
27.228512,19.12813,0.93724567,4.8825235,-102.83940860215053
16.666666,16.666666,1.8414298,1.385193,
,-71.255325,79.89019,6.4652514,
4.2127075,-52.58621,0.49220932,0.27505603,
15.452054,12.674157,2.0295548,1.5586568,
,212.25,0.7097697,6.170058,283.0
12.166667,11.979487,3.3539138,2.2319894,-61.11983163265306
,-9.369048,,4.3408713,
145.00002,18.709679,1.8730445,0.9902681,-20.788532222222223
,,1.4831443,0.09064877,
,24.928787,4.521378,56.377068,
,116.39656,6.300772,4.175661,
9.160749,8.569188,0.88068426,3.7217035,-33.343143968871594
,22.53125,16.457842,2.3458598,-59.29276315789473
,-6.734375,0.34487393,-7.4438686,
16.269232,,0.17463079,0.11737611,
19.207273,9.075601,0.19857435,0.88379484,-9.864783695652175
,11.323354,0.09212711,2.7617934,-46.79071900826447
15.897436,,0.5718021,2.0140042,
,46.449127,9.135662,25.179857,
18.766916,17.213793,3.2534049,3.1289957,26.854591263650544
9.185143,,0.17914751,0.0120906625,
11.764881,10.950138,55.429752,2.2050538,-30.758814606741577
16.022793,13.551807,0.56783247,2.0298853,-188.2195416666667
,24.716217,3.7667942,6.4492245,
15.080809,14.495147,1.9397671,1.1965778,95.99435099337748
12.676057,,0.32944104,2.5020852,
22.918032,,0.3436503,3.2909603,
8.487911,9.655,0.8188851,0.3771153,3.029494822717289
30.863308,22.404467,4.7227616,3.8979325,-1400.2791875
27.2,15.542857,4.1892905,3.9108555,65.3061218487395
14.121211,26.130838,0.13396625,0.07199172,
14.046422,71.19608,2.4358268,1.1754043,
,58.648857,5.333087,-64.50882,
51.977062,29.053844,6.105458,4.5247984,350.04631325301204
213.9149,88.97345,3.2440605,8.18863,113.63148148148147
34.9,21.243479,0.7817413,1.4210925,
10.417549,,5.2929287,1.416144,
,29.933332,4.4841166,7.520938,
,41.826084,63.95615,4.688109,
17.409496,18.684711,2.173995,16.888313,73.56185433070866
41.853657,12.525547,1.4287698,2.3548784,30.18204096385542
39.66102,12.648648,1.811013,4.1218953,
24.80829,22.115475,2.0680225,3.3758726,552.886875
,33.5,5.15284,1.6995122,
7.388686,5.4058747,2.1448867,2.010028,9.705340574506282
,19.927536,2.9867935,1.0946581,
95.84,28.86747,0.33771446,2.794169,75.37198433420366
14.063158,8.072508,1.2898562,0.91692114,-10.103264080100123
30.03125,25.289474,4.9031053,9.452459,-377.4548358208955
17.58125,15.627778,0.0034572165,0.0083756335,-23.535810240963855
,,,-234.69388,
19.791306,1.2440715,0.31807134,0.6786737,6.87332320441989
8.847007,,0.17255245,0.011645563,
29.61382,24.905983,11.7398,4.050035,17.368188981868897
45.820225,20.700506,1.5917776,2.5736825,34.500843333333336
,44.48387,12.087226,-3.9265375,
10.353403,9.32783,1.1031204,2.7309763,-227.5080487804878
10.791193,11.687693,0.72948015,2.1365094,7.040778915662651
22.547737,21.781553,3.49667,9.357664,3630.258833333333
39.041393,,,,
,,1.8761137,1.0054041,
18.635338,30.22561,4.1040225,5.082018,-146.72626213592233
36.014286,10.91342,4.035881,0.9247643,-89.45426229508197
18.083572,20.307444,6.370998,2.4164355,90.25530666666667
,-13.933332,0.00015889652,0.00032236826,
37.613014,13.264493,0.75702834,2.951388,-25.459679462571977
,30.417963,4.370874,16.188013,
,6.5503955,0.0014579905,0.009548423,-7.310709263392856
,-24.355555,6.4912233,1.0903736,
68.39053,30.496042,4.3451934,5.187845,-44.584856725146196
10.733871,51.19231,3.3529432,1.7894596,0.25017133446383455
2.9122026,,0.6658751,0.29090455,
,-22.350597,6.900327,7.857143,
,-6.7749467,,1.3487468,
,-12.546666,0.0007992928,0.0032559538,
,-46.382355,28.60174,7.1260734,
8.034483,6.6571426,0.61770487,1.0330657,-22.190475333333335
,31.347826,1.5744748,1.3187014,
8.830509,7.2452593,0.799857,2.725025,57.04928582677165
143.0,63.555553,6.3747115,1.1710912,-182.10760171919773
51.845974,17.730145,1.2542171,-37.001522,
6.083086,,1.6823447,0.4483651,
2.4420621,,,0.2101279,
25.955223,,8.839616,1.5568486,
26.477833,20.05597,5.83296,1.7551594,25.5815943877551
3.7403579,,,0.41828793,
11.682926,12.757869,2.4303215,3.4963503,2.665664229001254
10.137391,8.233051,0.9850786,2.7134345,1.1355932413793104
20.117647,23.75,8.605681,10.239521,308.44155844155847
,8.207207,1.6894354,1.2292538,
4.3814287,5.4283185,0.21651457,0.16882259,12.623996511627906
68.8961,35.604027,25.95388,5.0084968,
27.627659,19.976923,2.9052715,4.3683767,199.76923
17.125,,0.45717603,3.895735,
70.53409,11.733459,0.79558223,2.1334295,-29.704959493670884
34.107143,15.741757,2.2343857,0.9933775,
26.37931,,4.1515965,1.3458833,
59.703518,72.00606,7.6234546,12.71375,44.311421538461545
9.320225,,0.010254267,0.006341091,
31.11236,14.347151,0.5273057,8.714398,
40.983604,,5.598804,4.0799675,
134.33333,16.620386,5.166978,7.1201415,-639.2456153846155
,37.308823,5.6942816,16.304628,
30.797361,11.446078,0.4837047,2.513357,-32.061843137254904
19.007978,17.690594,1.5797299,2.5716958,41.14091627906977
,-35.0,0.0007797584,0.0006055175,
14.691011,,0.010028685,0.010304078,
6.1417627,10.734375,1.1104225,1.1811372,0.6523473108477668
15.734042,8.536797,2.6452694,3.4471505,31.270318681318678
,,1.3419977,0.91466904,
133.33333,,5.1285143,7.067138,
16.105146,13.018083,1.5093673,8.027431,29.926627586206898
,,1784.9419,8.978041,
,,,0.17384328,
13.212329,,0.16239464,1.0022862,
,27.535715,0.37170592,3.435829,
,-31.897776,69.8553,10.131281,
,10.592857,0.28823847,0.3430012,27.442634715025907
7.7019997,,0.14091752,0.06711982,
141.11905,8.119178,1.0425686,2.0594163,
,70.58064,4.312259,2.6284387,-203.40242074927957
,-5.0888886,0.8480982,0.30178434,
,-3.4550898,0.8480268,0.30415642,
10.047619,,1.1281997,2.0445735,
98.4,18.923079,4.3303304,11.146353,94.615395
8.882609,,0.018083816,0.0028266164,
,-17.795813,9.14856,4.7188673,
8.632728,9.358739,2.0830843,27.78775,-16.390085814360773
10.295774,8.5,4.4388814,0.9747317,1.3502779984114377
8.030303,,2.07548,1.0339446,
,39.774998,8.905923,9.521245,
6.939007,-13.293477,2.2018514,-18.800922,
15.778443,18.687944,2.50139,3.6930623,-85.33307762557078
78.89091,11.448548,0.8640084,2.6067886,0.9600459538784067
23.32,23.17737,1.1826625,7.5151215,65.2883661971831
,-11.362353,,3.7620754,
21.149738,20.815464,1.8418685,3.6226778,37.0381921708185
15.678544,,,19.620493,
12.965517,9.6907215,0.93164176,2.8509903,30.570099369085174
10.306087,9.376582,0.9839945,-4.521593,-89.30078095238096
,2.0614333,0.014761574,0.025981847,-4.376716135881105
8.88901,12.718554,4.320779,0.69053537,26.775903157894735
36.33593,30.875237,3.7566245,4.1545525,-187.12264848484847
,25.882353,4.9186516,3.9145906,
310.33334,-465.50003,2.626253,5.0161643,
3.7825086,,0.75266784,0.5232259,
33.214283,14.787986,4.0873957,1.1928174,15.167165128205129
,-266.0,1.566618,3.1843574,524.6548323471401
,,0.014627,0.025809782,
15.847827,13.575419,1.3972745,2.0098703,-484.83639285714287
25.561583,,3.8661158,0.61536366,
14.222728,13.545455,4.118035,1.0779991,81.11050898203592
16.0181,,0.9259253,2.1138115,
16.227272,,0.9259219,0.53293127,
11.841428,,0.15413824,0.08613738,
15.93158,,0.4258103,7.172986,
53.850002,7.326531,2.8938844,5.6714063,
,-33.09756,0.4470615,0.64554495,
,-59.909092,,3.6672232,
10.21875,9.342857,0.00028734855,0.00437181,6.570222925457103
13.960288,10.339572,0.8553205,1.4917829,-72.81388732394367
19.884445,18.602524,0.28529128,2.7235649,-163.1800350877193
20.347002,16.165413,2.4425993,1.3079715,-461.8689428571428
45.653847,17.628714,2.0853398,2.1970632,97.9373
29.941391,25.949205,7.921563,5.962941,122.98201421800948
,84.01471,4.2922773,4.8276157,
45.689655,42.741936,12.050599,1.956875,508.83257142857144
,-30.7489,113.590385,14.660786,
37.170452,37.170452,6.5985084,5.8285813,204.23325274725275
30.192934,14.082383,0.96883446,3.2346435,-42.28943843843844
22.911392,,0.45732534,0.52422744,
11.223112,10.28197,1.0047684,1.9724512,-70.42445205479451
,,0.7924736,0.3083735,
10.771509,6.0276246,0.4227417,0.79366076,
4.24569,,23.70218,1.0618801,
24.614649,24.614649,10.465618,2.29116,-174.57197872340427
22.809523,20.013927,6.7407184,6.932651,139.95753146853147
7.6247253,6.601808,0.8162119,1.1859266,-48.18837956204379
20.54857,12.273037,0.6569433,2.7404358,-32.12836910994764
26.507298,22.16582,2.165706,4.1601114,95.95593073593074
,39.70968,1.4556439,5.728246,
,20.744827,3.8372753,10.375992,
,91.899994,25.012415,21.725767,
6.5361447,,13.945707,1.9349871,
31.704544,6.4108458,1.0960279,0.9531293,
22.24502,20.414991,2.4584289,4.2729774,-154.6590227272727
21.180954,9.545065,1.9281853,2.4918766,-12.951241519674355
,-16.738993,0.78292745,0.7827941,
35.417088,33.402847,6.855996,8.321134,-371.1427444444445
22.38158,,0.71737975,3.117383,
74.68293,14.4433975,1.027732,-20.67522,126.6964692982456
Infinity,,,0.045551952,
29.5,,0.016877538,0.0056574647,
14.835052,14.004866,5.943844,0.64678514,47.9618698630137
22.240206,16.737179,0.875271,2.4825056,20.869300498753116
15.318181,14.594488,4.7885876,0.932133,-14.816739086294417
34.23077,22.820513,7.9512563,1.1581755,-52.22085354691075
6.535353,5.015504,0.15411761,0.78940946,-12.262845965770172
41.5037,39.365337,3.4682233,7.186712,2811.809785714285
6.8333335,8.631579,0.025391243,0.21821569,5.72385875331565
15.550408,15.765194,2.2931385,1.2165849,-47.77331515151515
18.271605,15.010142,2.3986285,2.9987438,441.4747647058823
44.930553,21.074919,1.4426547,1.8160384,30.45508526011561
,-32.880955,4.622188,22.292173,
76.76712,-39.188812,16.666609,5.2101154,
18.228573,,6.932464,2.3770492,
63.714287,19.391304,0.7068528,-2.438491,-155.130432
12.237113,14.758436,2.6548393,1.9621687,-139.2305283018868
5.8325,,1.7673733,0.7290625,
12.598684,9.575,6.90294,1.5976973,13.206896551724137
12.176101,,0.0010378233,0.0171053,
18.699114,16.971888,2.0660222,10.799897,226.29184
,-79.37931,8.084166,13.549146,
1509.0,246.36734,9.571145,12.505957,
25.192463,,0.36465493,0.7186381,
33.709003,,11.083907,0.76296747,
13.263158,,0.01586256,0.011633409,
23.045979,13.639457,2.2466042,2.9380162,-33.844806451612904
17.163265,9.344444,0.47538212,0.3939848,-35.26205283018867
33.860847,,11.043149,0.7664042,
,-9.8795185,,7.6581836,
,-21.581673,,9.720078,
11.377659,12.016853,3.8523905,1.8596766,143.05777380952378
21.692308,26.4375,2.6349206,1.0525006,3.3994470875658993
16.840908,12.559322,0.3522028,1.802262,3.9247881249999996
13.466666,,0.021534333,1.1899853,
9.555555,7.467438,0.57935405,1.7613326,-22.836201834862383
26.35,20.802633,3.163305,2.2850122,118.19677840909091
16.891304,13.875,0.64372945,0.36805457,27.152641878669275
57.0,19.2375,0.7175177,-1.396425,-35.757434944237914
14.981132,14.2634735,0.0010163025,0.021045879,27.80404191033138
27.780489,,0.016291114,0.010921784,
17.316456,10.563707,36.81246,1.3420975,4.78428759057971
,-19.653334,1.5972615,1.1599905,-20.536399164054338
63.9375,17.947369,1.3318514,1.0871991,
22.33627,21.724316,4.980941,4.0099244,31.947523529411765
16.864706,13.273148,0.5016007,0.13953716,-69.49292146596859
,44.57447,6.7286024,6.551994,
7.6581817,10.582914,1.1182714,1.0952777,-83.99138095238095
7.6763806,,1.3635901,0.36946812,
94.68965,7.175958,0.5033637,1.9206827,
148.14285,,5.6642647,6.7777777,
17.962961,,0.1335343,0.13458017,
6.494253,,1.712072,35.3125,
48.63582,36.04646,2.6883538,3.439228,
10.876471,10.387641,2.7784517,1.0751874,546.717947368421
4.3047943,,35.103462,1.157885,
49.841377,12.928443,1.3366041,52.751823,
33.416668,35.591717,4.4663887,9.731435,434.0453292682927
22.675676,,2.0941067,1.9529796,
12.66025,19.785841,2.1148875,2.762498,
10.056498,8.84106,0.70027494,1.1495243,-260.0311764705882
15.115125,12.951644,5.0431585,0.9282723,-1618.9555
18.579546,14.342106,1.8046241,1.2228872,-18.577857512953365
