Insider %,Inst %
0.38516,0.23249
0.042919997,1.02553
,
,
0.133,0.55131
0.00373,0.56058997
0.31357,0.52327
0.01979,0.91231
0.03985,0.12839
0.024400001,0.49932998
0.037550002,0.90075
0.0,0.25568
0.64434,0.13611001
0.053260002,0.70088
0.0,0.20756
0.07658,0.87452006
0.13142,0.58069
0.11462,0.46818
0.07195,0.49174
0.17094,0.4339
0.33385,0.0
0.0,0.15953
0.17372,0.38970003
0.94485,0.00096000003
,
0.0,0.27594
0.27868,0.50497
0.13708,0.15453
0.0001,0.32409
0.03403,1.01399
0.0,0.21972
0.0,0.17162001
0.030269999,0.91393995
0.0287,0.63278
0.01129,0.89295
0.01975,0.84600997
0.026530001,0.95884
0.70168,0.27449
0.0,0.27495
0.09661,0.7575
0.01543,0.90474
0.78383005,0.03706
0.14809,0.21322
0.00935,0.68004996
,
0.23455,0.54002
0.03872,0.68316
0.0396,0.56333
0.06585,0.81367993
0.10385,0.59941
0.59337,0.14209
0.094160005,0.95978
0.03437,1.00346
0.02163,0.19245
0.30785,0.47702998
0.086840004,0.69037
0.122150004,0.66736
0.13052,0.9441
0.05355,0.26852
0.04298,0.31160998
,
3.0000001e-05,0.28463
0.0077899997,0.69973
0.08926,0.73466
0.66524005,0.11067
0.119729996,0.7433
0.0,0.58731997
0.024600001,0.84901
0.15103,0.44119
0.01126,0.10719
,
0.13057,0.51561
0.21751,0.64548
0.21425,0.20001
0.02273,0.47353
,
0.16949,0.30199
0.0,0.05217
0.09255,0.59858
0.0107,0.56099
0.20406,0.48727
0.0,1.00636
,
0.03308,1.0490899
0.0,0.82655996
0.0,0.18148
0.09056,0.56366
0.23544,0.42621
,
,
,
0.0,0.06789
0.10465,0.46550998
0.05077,0.74309
0.36530998,0.19393998
0.19251,0.58064
0.19127001,0.47486
0.00018999999,0.27122
0.16184999,0.8255
0.29615998,0.38914
0.0,0.45256
0.08128,0.82805
0.053319998,0.66695
0.00541,0.00026
0.026099999,0.9313
0.03453,0.91643995
0.14629,0.85013
0.099429995,0.63132
0.38026002,0.07287
0.043860003,0.04681
0.06843,0.93851
0.087969996,0.3422
0.42504,0.00789
0.052849997,0.96325
0.26669002,0.76631
0.07301,0.0005
0.0,0.24941
0.16403,0.70558
0.0,0.1925
0.020580001,0.90276
0.052410003,0.06219
0.05781,0.73453003
0.09641,0.78310996
0.02723,0.52746
0.23953,0.23086001
0.020739999,0.62928003
0.08912,0.82584
0.77827,0.105129994
0.08898,0.85632
0.0,0.5003
0.03873,0.15759
0.10537,0.86508006
0.27203,0.62708
1.0210099,0.0686
0.12988,0.47904998
0.034849998,1.00446
0.00031,0.20306998
0.00487,1.02681
0.03214,0.80427
0.05564,0.97161
0.82416,0.056199998
0.1232,0.86460996
0.0,0.2617
0.15482001,0.0829
0.91789,0.05717
0.5497,0.43948
0.09017,0.18641001
0.10896,0.27427998
0.055710003,0.40485
0.03796,0.83271
0.031,0.57784003
0.01819,1.01546
0.0,0.84068
0.0,0.5821
0.01622,0.53986
0.14561,0.103649996
0.77987,0.00084
0.65379,0.19082001
5e-05,0.28591
0.31261,0.36063
0.95918,0.0
0.01169,0.41033
0.27174,0.65609
0.13968,0.51862997
0.0,0.80596
0.76596,0.00037
0.45581,0.24035
0.30776,0.10938
0.00043000001,0.10079
4.0000003e-05,0.50329
0.19025,0.64572
0.53436,0.35274
0.00285,0.053779997
0.0,0.30269
0.06163,0.80814004
0.110089995,0.75825
0.1575,0.28991
3.0000001e-05,0.18548
0.51036,1.13033
0.0,0.26818
0.0,0.25066
0.0,0.69285005
0.08903,0.46223998
0.26767,0.62326
0.03281,0.87658995
0.07412,0.0
,
0.0,0.61758
0.022669999,0.52922
0.41164002,0.95652
0.06826,1.26796
0.42187,0.00417
0.0019,0.74864995
0.7036,0.0
0.04023,0.58596003
0.01749,0.0
0.05016,0.116960004
0.048299998,0.71533996
0.0,0.60339
0.18956,0.22136
,
0.06901,0.68819
0.087069996,0.27239
0.27727,0.37338
0.12826,0.55251
0.0,0.48986998
0.0,0.83054
0.5097,0.31672
0.65156,0.32564
0.06101,0.51153
0.013660001,0.94835
0.00791,0.87802005
0.46418,0.5158
0.0,0.12614
0.04063,0.95389
0.024920002,0.70464
0.3707,0.35549
0.0,0.16849001
0.03115,0.90693
0.00349,0.29332
0.25053,0.65093005
0.0,0.00166
0.022880001,0.22441
0.05128,0.80151004
0.02247,0.53812003
0.00065,0.07753
0.28669,1.01329
0.54140997,0.06555
0.55792,0.37802
0.043390002,0.83557
0.0249,1.04345
0.01879,0.18886
0.19313999,0.48022
0.03405,1.01994
0.0,0.95384
0.0,0.00025
0.03565,0.85769
0.025179999,0.93714994
5e-05,0.28399
0.090909995,0.32297
0.0624,0.87735003
0.10373,0.15103
0.89781,0.0
0.07433,0.18166
0.07002,0.45319
0.00722,0.50258
0.90363,0.0
0.0,0.057729997
0.0,1.10666
0.0,0.18357
0.0,0.82565004
0.0,0.0
0.36176997,0.01306
0.29954,0.0010800001
0.58258,0.24188
0.19534001,0.17296
0.068909995,0.70542
0.16792999,0.30488002
0.0,0.23796
0.0,1.01886
0.03849,0.88216
0.07242,0.12365
0.0,0.31114998
0.113350004,0.47509998
0.18211001,0.54223
,
0.0,0.28336
0.0,0.18726999
0.16759,0.42312
0.91200995,0.00887
0.71409,0.00092
0.0161,0.66079
0.071279995,0.46825
0.0008,0.20927
0.42698002,0.0018799999
0.08464,0.49645
0.01242,0.2831
0.0107,0.83878
0.056739997,0.73123
0.014939999,0.16858
0.0,0.093339995
0.87666,0.07711
0.11396,0.51721
0.18293,0.71516997
,
,
0.01417,0.88237
0.00046,0.16056
0.84261,0.06525
,
0.0,0.0
0.82982004,0.1258
0.65871,0.28276
0.103599995,0.73135
0.0,0.0
0.26334998,0.08246
0.07274,0.87556
0.60788,0.42983
0.0,0.47525
0.0,0.26352
0.28496,0.18125999
0.0077899997,0.43291
0.014730001,0.75717
,
0.22308001,0.57493997
0.074310005,0.64087
0.0,0.93623
0.00071000005,0.42084
0.0,0.24972999
0.78845,0.09624
0.07832,0.86070997
0.0,0.27579
0.14761,0.0
0.02858,0.98334
0.7509,0.16033001
0.01894,0.93718004
0.25187,0.40537998
0.25558,0.37401
0.36795,0.13188
0.17878,0.04316
0.0,1.03811
0.29653,0.62465
,
0.0,1.00412
0.0,0.0
0.03785,0.42703998
0.013099999,0.77194
0.0012899999,0.33043
0.03853,0.18892999
0.19767,0.39365003
0.05234,0.77002
0.041729998,0.23399
0.00709,0.26422
0.15233,0.70806
,
0.0,0.5344
0.01641,0.72096
0.37243998,0.12915
0.037,0.33710998
0.29045,0.50624
0.10047,0.78445
0.0,1.01844
0.27524,0.68874
0.0072600003,0.0
,
,
0.0,0.97821
0.0,0.99458003
0.14927,0.70498
0.91353,0.0085
0.76916003,0.11529
0.046240002,1.06215
0.2242,0.73977995
0.02639,0.14602
0.16724001,0.53699
0.00035,0.08608
0.10019,0.04066
0.05562,0.77123
0.0126,0.06707
0.41362,0.52023
0.053049996,0.14482
0.54039,0.16714
0.16525,0.68984
0.14162,0.33458
0.80273,0.0
0.18135999,0.17524
0.2738,0.64985
0.36347,0.40648997
0.01939,0.05133
0.0,0.81754
,
0.05768,0.81283
0.35978,0.61032003
0.000120000004,0.79341006
0.47171003,0.27692
0.80369,0.01244
0.12616,0.56343
0.0,0.66386
,
0.08943,1.04795
0.08191,0.38994
0.42283002,0.54847
0.0,0.56308
0.50585,0.00958
0.58182997,0.0
0.09545,0.80604
,
,
0.0,0.29275
0.0,0.46972
0.00306,0.00039
0.30226,0.56988
0.08769,0.5852
0.26235,0.036340002
0.04773,0.51647
0.0,0.079450004
0.10317001,0.40268
0.04461,0.59696
0.01,0.19564
0.09194,0.67358
0.60576,0.075100005
0.02724,0.82146
0.37627,0.1917
0.59849,0.2546
0.18684,0.72718
0.03016,0.39199
0.91775,0.0036300002
0.0,0.23688
0.0,0.0013
0.63956,0.00375
0.16735001,0.79413
0.0,0.41307
0.36523,0.36455002
0.06396,0.31073
0.0,0.083179995
0.02735,1.01238
0.31351,0.63767
0.025510002,0.047870003
0.33652002,0.43478
0.0,0.13333
0.0,0.40837002
0.11359999,0.69364
0.09273,1.08241
0.0,0.102869995
0.01608,0.73885
,
0.0,0.00153
0.35355,0.097049996
0.12716,0.71899
0.0,0.76161003
0.03714,0.79037005
0.0,0.0018799999
0.20941,0.51693
0.28350002,0.14952
0.0,0.22194
,
0.0433,0.63703
0.00728,1.01139
0.17820999,0.72091
0.22737,0.81461
0.29368,0.28059
0.17381,0.86552
0.25,0.62953
0.19723,0.86569
0.09927,0.75879997
0.03302,0.43071997
0.16685,0.05283
0.02795,0.92916
0.12751001,0.47871
0.18449,0.48451
0.36424,0.26812
0.0715,0.83058
0.0688,0.27545
0.12967,0.51852
0.42843,0.43613997
0.0,0.56562
0.28968,0.8131
0.07131,0.54491
0.0,0.2066
0.13071999,0.70322
0.0,0.08542
0.00016000001,0.27693
0.08392,0.48119
0.14079,0.07756
0.00772,0.76282
0.65209997,0.12319
0.46893,0.17275
0.0,0.0018099999
0.0,0.87033
0.03271,0.75905
0.0,0.79837
4.0000003e-05,0.39468
0.0,0.1538
0.13452,0.0
0.0,0.33215
0.06306,0.90439004
0.24473,0.29596
0.020550001,0.76809996
0.32034,0.36229
0.62103003,0.00211
0.5142,0.00602
0.08387999,0.81773
0.33678,0.35838002
0.00018999999,0.62707
2.08673,6.72253
0.51550996,0.31802
0.07454,0.77641
0.00419,0.42887002
0.33431,0.52879
0.00495,0.66920996
0.32790002,0.02276
0.0167,0.055560004
0.0,0.36223
0.072069995,0.78646004
0.19679001,0.51662
0.0,0.05297
0.3233,0.63868
0.0,1.01233
0.0,0.0
0.0,0.10191
0.27535,0.54713
0.12132,0.91170996
0.32084,0.39905998
0.0,0.39962003
0.10283,0.93766
0.01581,0.28127
0.36547002,0.59308
0.00029,0.19399999
0.18823,0.5872
0.00358,0.23907
0.2354,0.65098
0.025390001,0.90650004
0.32349998,0.26295
0.03364,0.90997005
0.71968,1.0000001e-05
0.16017,0.54348
0.0,0.16327
0.15433,0.68017
0.02649,0.6603
0.0,0.78023005
0.09983,0.8627
0.00962,0.69066
0.0,0.42601
0.0,0.39620999
0.13005,0.32348
0.1917,0.28298
0.71119004,0.087740004
0.05836,0.80047
0.23083,0.42261
0.14814,0.34304002
0.30631,0.61851
0.03208,0.82343
0.00789,0.19952999
1.00041,0.0
0.18122,0.36765
0.0,0.30084
0.14175999,0.26381
0.0,0.49985
0.03597,0.52559
0.00463,0.89309996
0.24377,0.44247
0.30133,0.46534002
0.0,0.24290001
0.67515,0.24671
0.0,0.43084
0.014520001,0.10212
0.00233,0.20900999
0.31741,0.5191
0.06783,0.81553
0.0222,0.08778
0.61376,0.01002
0.0,0.88238996
0.22486,0.13728
0.0001,0.22674999
0.07197,0.67077005
0.33843,0.35977
0.93964994,0.47076
0.118540004,0.056750003
0.77649003,0.20906
0.022850001,0.80844
0.0,0.00579
,
0.00174,0.56034
0.02913,0.64762
0.0,0.027190002
0.28378,0.28669
0.0,0.86197
0.109239995,0.244
0.43397,0.13972001
0.92734003,0.02948
0.16746001,0.52008
0.19947,0.40106
0.0,0.20225
0.18343,0.07624
0.83875,0.0
,
0.03043,0.89718
0.0,0.09357
0.43226,0.20758
,
0.30597,0.30596
0.41733003,0.22855
7e-05,0.35381
0.054619998,0.89879996
0.0,0.0
0.00016000001,0.20292999
0.18494,0.22871
0.30079,0.16347
0.1745,0.74491
0.0,0.0
0.0,0.099700004
0.34331,0.03036
0.0,0.00797
0.02644,0.79089
0.40921003,0.1725
0.05682,0.98957
,
0.58521,0.35958
0.015620001,0.28207
0.26073,0.00475
0.0031,0.50765
0.03975,0.20138
0.73213,0.06229
0.16375999,0.39152
0.00453,0.26548
0.19063,0.23707001
0.072280005,0.00037
,
0.19743,0.36539
0.0,0.36389
0.0,0.26141
0.22195,0.33801997
0.0,0.77218
0.06022,0.77535003
0.13991,0.44625
0.0,0.37004003
0.026700001,1.03127
0.1204,0.63712
0.30284,0.47432998
0.16268,0.76722
0.0,0.00658
0.06425,0.80099
0.03282,0.68894
0.0,0.35713002
0.0,0.00479
0.03207,0.76149005
0.3028,3.0000001e-05
0.00037999998,0.98997
0.35492,0.62446
0.80612,0.25417
7e-05,2.1456199
0.30059,0.20941
0.055209998,0.45462
0.03453,7e-05
0.10818,0.85210997
0.46959,0.22354001
0.07441,0.03957
0.09809,0.29207
0.3059,0.75961995
0.35773,0.4882
0.000120000004,0.0188
0.17021999,0.40827
0.00421,1.00359
0.94153,0.0
0.56592,0.120900005
0.05718,0.78047997
0.90132004,0.00511
0.0,0.98108
0.30488002,0.38262
0.045029998,0.71527
0.54875,0.63458997
0.0023100001,0.62331
0.40069,0.0233
6.0000002e-05,0.35907
0.03569,0.93167996
0.0,0.79349
0.19650999,0.81924003
0.03808,0.34665
0.1497,0.48426
0.27943,0.67677003
0.91925,0.030620001
0.18040001,0.50086
0.44894,0.88228
0.0,0.8636
0.06459,0.48207
0.0,0.027139999
0.28265,0.65023005
7e-05,0.22026
0.08328,0.37980998
0.0001,0.44417
0.89924,0.01956
0.18704,0.32369
0.28367,0.42034
0.0,0.45661998
0.09002,0.69123
0.8684,0.00248
0.06558,0.39986
0.06361,0.7967
0.03331,0.73652
0.0,0.67869
0.10483,0.77452004
0.11264,0.30928
0.17302,0.60231996
,
0.0,0.30685
0.0,0.24285
0.26962999,0.51889
0.06758,0.84839994
0.03212,0.98043
0.16127001,0.57882
0.45369,0.0
0.26714,0.0027
0.0,1.1136
0.94297,0.0
0.082270004,0.58733004
0.20232001,0.40733
0.76802003,0.110240005
0.0,0.85861
,
4.0000003e-05,0.23351999
0.43061,0.041339997
0.083330005,0.28035998
0.06543,0.73468
0.051799998,0.1878
0.14674,0.5346
0.43427,0.32184
0.1249,0.32694
0.0,0.35103
0.112229995,0.45438
0.080469996,0.48603
0.09435,0.58952
0.065510005,0.03034
0.25651,0.43881
0.35379001,0.29591998
0.0,0.11003
0.123339996,0.78162
0.13806,0.74649
0.071830004,0.87047994
0.64406997,0.22246
0.30068,0.51938
0.0,0.0
0.22221,0.0794
0.02347,0.80861
0.53446996,0.04952
0.53993,0.0
0.19222,0.53148997
0.113970004,0.58967
0.077020004,0.12146
0.01831,0.85467005
0.74614996,0.021459999
0.051859997,0.66225
0.84581,0.00187
0.07598,0.70843005
0.19635999,0.57832
,
0.01359,0.13377
0.0,0.50021
0.11035,0.40316
0.12364,0.44421002
0.068179995,0.42523998
0.14158,0.73276
0.48406,0.31091
0.030280001,0.96782994
0.0,0.0
0.0837,0.83880997
0.29816,0.10125
0.0,0.00174
0.63752997,0.54861
0.84763,0.11363
0.00629,0.99286
0.2061,0.50434
0.062080003,0.38377
0.25345,0.60293
0.07308,0.47856998
0.0,0.3064
0.03454,0.79746
0.04065,0.13611001
,
0.0,0.00161
0.878,0.02141
0.0802,0.36791
0.024389999,0.82095003
0.0,0.00759
0.00989,0.45046002
,
0.36415002,0.42581
0.0,0.00033
0.38006002,0.2472
0.0,0.0
0.14222,0.50604
0.1824,0.30801
0.0,0.42126998
0.030769998,0.00275
0.32262,0.06335
0.29034,0.43725
0.15404001,0.64445
,
0.08322,0.21423
0.04914,0.90648
0.0,0.34442002
0.00509,0.98995
0.14887,0.58092
0.0,0.42036998
0.18747999,0.45962003
0.05041,0.77112997
0.32542,0.20014
0.16063999,0.02332
0.14849,0.54693
,
0.95208,0.00338
0.0,0.45337
0.20559,0.66566
0.0,0.22051
0.0,0.00529
0.14869,0.50014
0.02957,0.44143
0.07667,0.78528
0.0,0.091230005
0.0,0.30445
0.0065200003,0.27829
0.0051499996,0.0
0.12029,0.75095004
0.0,0.28092
0.0,0.65771
0.56945,0.30242002
0.00737,0.87881
,
0.21908002,0.6221
0.0,0.13405
,
0.14548,0.41652
0.044699997,0.61917
0.91865,0.00413
0.0016,0.77392995
0.091309994,0.74995005
0.13626,0.89731
0.06823,0.27409
0.0,0.18178
,
7e-05,0.34835997
0.06676,0.73463
0.20973,0.47658002
0.0431,0.67910004
0.04481,0.32612
0.61824,0.0
0.32595003,0.43787
0.34254003,0.51769
0.06649,0.75649
0.91223,0.014149999
0.02021,0.17650999
0.28655002,0.47478
0.09396,0.47064
0.21040002,0.58536
5e-05,0.17377001
0.41138,0.47037998
0.00091,0.74279
,
0.15002,0.0326
,
0.7512,0.016139999
0.09435,0.12276
0.01061,0.3319
0.24120001,0.20514
0.072569996,0.19838
0.62473,0.08238
0.0,0.03373
0.0,0.57762
0.03561,0.71262
0.061750002,0.97135
,
0.7015,0.00823
0.51269,0.13795
0.26785,0.34870997
0.0001,0.089729995
0.10487001,0.33879003
,
0.02658,0.98038
0.0,0.55005
0.101660006,0.8636
0.00837,0.01545
0.14647001,0.54703
0.0,0.0
0.00601,0.0014599999
0.06448,0.34357
0.08287,0.55512
0.02688,0.8624
0.17854999,0.4468
0.00703,0.2214
0.041100003,0.68241996
0.1934,0.14443
0.14448,0.43733
0.01815,0.00041
0.41513002,0.08731
0.00039,0.63109
0.19127001,0.05551
,
0.42957002,0.094919994
0.16553,0.60578996
0.40632,0.0
0.10227,8.0000005e-05
0.09753,0.77247
0.026919998,1.00894
0.84349,0.025929999
0.0,0.42841
0.00317,0.25541002
0.74171996,0.14636
0.024619998,0.70018
0.00021,0.27915
0.0,0.26653
0.09747,0.22152
0.07136,0.6947
0.32282,0.47362998
0.0,0.00027000002
0.06554,0.86389
0.0,0.0
0.04686,0.44922
0.0,0.2767
0.19589001,0.38651
0.034360003,0.33431998
0.88542,0.0
0.35136002,0.17469999
0.25952,0.52529
0.0,0.48671
0.26198998,0.00066
,
0.45218,0.24847001
0.0,0.03184
0.0,0.00101
0.03598,0.12817
0.40123,0.52314
0.35116002,0.41131002
0.06759,0.84622
0.13582,0.06221
0.0934,0.83732
0.0,0.27881
0.32448003,0.47555
0.06324,0.6962
0.29487,0.64063
0.07613,0.00894
0.7936,0.02566
0.78730005,0.0
0.41959,0.33486998
0.00424,1.02642
0.0,0.08979
0.09592,0.0
0.58585,0.30844998
0.70429003,0.22728
0.0,0.99043
0.24232,0.07841
0.28725,0.28658
0.0,0.4323
0.20344,0.45337
0.46804002,0.18115999
0.04779,0.94274
0.23782,0.09757
0.08377,0.06908
0.02163,0.17132999
0.29778,0.36047
0.18645,0.71857
0.03168,0.14773
0.25043,0.15612
0.09852,0.033940002
0.18320999,0.76024
0.09814999,0.4292
0.09776,0.57471
0.15335,0.33471
0.25463,0.3208
0.06445,0.87359
0.13484,0.56845003
0.5625,0.0019
0.80844,0.0
0.30045,2.0000001e-05
0.13851,0.20556
0.20891,0.91362
0.09264,0.75126
0.0,0.00014
0.96889997,0.04022
0.19725001,0.25713
0.01372,0.31041
0.24124001,0.10581
0.24520001,0.66592
0.09562001,0.5586
0.10226,0.61943
0.0,0.19188
0.47255,0.0
0.22578,0.16056
0.20862,0.6213
0.024519999,0.76318
0.19716999,0.48259
,
0.88041,0.094849996
0.0,0.20861
0.0,0.54675996
0.58865,0.0
0.23575,0.38858002
0.36681998,0.55424
0.24472,0.79043996
0.00199,0.027709998
0.55747,0.31757
0.74537003,0.00377
0.21517,0.04738
0.25749,0.51105
0.19444999,0.36668
1.05292,0.40455002
0.25636998,0.79730004
0.05016,0.87112
0.00037,0.39907002
0.37124002,0.23711
0.25642002,0.74244004
0.51575,0.0
0.31944,0.0011999999
0.20524,0.48244
0.0,0.26920998
0.09495,0.97282
0.11898,0.25574
0.54923,0.00709
0.02939,0.37813
0.24139,0.25191998
0.43201,0.40992
0.00016000001,0.29195
0.00017000001,0.10014
0.05876,0.60962003
0.66791,0.088719994
0.21959,0.00024000001
0.51295,0.10448
0.17023,0.79260004
0.0504,0.08116
0.4355,0.13927001
0.036340002,0.67971003
0.24426001,0.42595002
0.36146998,0.20066
0.57385,0.100209996
0.59472,1.0000001e-05
0.02257,0.79760003
0.18295,0.46394002
0.22113001,0.00667
0.08981,0.77672
0.12943,0.26108998
8.0000005e-05,0.57694
0.00709,0.73999
0.01528,0.10958
0.20961,0.52931
0.19150999,0.73357004
0.24937001,0.60231
0.17838,0.54088
0.097629994,0.9897
0.16007,0.46826
0.22670001,0.63512003
0.25642002,0.40178
0.15225,0.65856004
0.07334,0.15607001
0.04535,0.081750005
0.25975,0.00624
2.0000001e-05,0.48314
0.09993,0.44945
0.02104,0.29093
0.28934,0.20041001
0.23775999,0.42516997
0.44232,0.27572
1.4567,0.0
0.00103,0.026619999
8.0000005e-05,0.29514
0.09916,0.76344
0.03796,0.43557
0.18613,0.48024
0.06364,0.60739
0.35955003,0.32651
0.07193,0.52849
,
0.00992,0.0417
0.0276,0.82754
0.21574,0.35142
0.0,0.3218
0.21809,0.36084998
0.0013799999,0.02243
0.30572,0.37425
,
0.32084998,0.33214
0.15116,0.5752
0.008669999,0.16699
0.12029,0.62337
0.0311,0.69797
0.0062800003,0.79
0.15644,0.60615003
0.30928,0.34342
0.45161,0.00654
0.66150004,0.08542
0.09132,0.61635
0.0101,0.83114
0.01396,0.72315
0.94195,0.043530002
0.12224,0.85203004
0.086990006,0.25206
0.13222,0.43655998
0.08602,0.48916
0.17725,0.51226
0.01781,0.7532
0.0,0.23861
0.0,0.33134
0.00035999998,0.23056
0.0,0.34065
0.06053,0.39936
,
0.67640996,0.0
0.00079,0.18816
0.08349,0.08934
0.0,0.43049
0.011460001,0.45798
0.37769002,0.19990999
0.21671,0.30291998
0.03203,0.80061996
0.19408001,0.47844002
0.08193,0.81772006
0.0,0.11684
0.0463,0.66440004
0.88144994,0.00099
0.16744,0.31423
0.02796,0.23775
0.03553,0.61642
,
0.0,0.24118
0.10695,0.40008
0.20547001,0.061
0.36722,0.37805
0.16392,0.30636
0.00555,0.49504003
7e-05,0.26483
0.016549999,0.79801005
0.00253,0.04222
0.00846,0.15328
0.0,0.67175
0.01826,0.36943
0.18515,0.51546
0.31024998,0.12880999
0.01683,0.3023
0.88265,0.0
0.03371,0.20136999
0.81697,0.02987
0.76271003,0.0
0.01307,0.00319
8.9999994e-05,0.54603
0.12939,0.64228
,
0.59514,0.19859
0.0833,0.70405
0.70618,0.0
0.23345,0.00601
0.03591,0.82889
0.0,0.0078799995
,
0.02595,0.43158
0.26257,0.38299
0.03243,0.15008001
0.0105,0.47467998
0.033689998,0.94448
,
0.0,0.037809998
0.87563,0.0016699999
0.03902,0.69266
0.03432,0.34688
0.0,0.1542
0.99104,0.03647
0.17349,0.45985
0.04961,0.82009006
0.06305,0.62256
0.70382005,0.23725
0.7453,0.0
0.00212,0.47105998
0.90568,0.0
0.29568002,0.42765
0.04374,0.52553004
0.04918,0.23363
0.18621999,0.0
0.53515,0.0023999999
0.0,0.07916
0.04565,0.8156
0.07755,0.73886
0.16237,0.58383
0.18281999,0.69531995
0.00024000001,0.28281
0.21183,0.23176001
0.13542,0.76316
0.00046999997,0.44609
0.19083999,0.16589001
0.087390006,0.74966
0.16188,0.34982
0.17086,0.12601
0.02027,0.16532
0.29606,0.11531
0.0010800001,0.63535
0.2593,0.29680002
0.13051,0.35388002
0.0,0.09731
0.52284,0.23129
0.072399996,0.50602
,
0.0793,0.00075
,
0.31722,0.43682
0.60775,0.12527001
0.124510005,0.35374
0.2079,0.24423
0.42876,0.00086000003
0.22978,0.1751
0.14454001,0.58807
0.0291,0.63818
0.06521,0.47819
0.58116,0.0021600001
0.13198,0.02286
0.10556,0.56521
0.08311,0.06488
,
0.048850004,0.89452004
0.0001,0.34285998
0.23341,0.10158
0.00101,0.57954
0.114020005,0.19457
0.0,0.97858
0.000120000004,0.19702
0.17183,0.0101499995
0.47551,0.13704
0.1719,0.40882
0.27749002,0.51240003
0.25529,0.26066
0.14458999,0.00121
0.00114,0.39676
0.00828,0.29132998
0.39575002,0.12939
0.01706,0.78842
0.39638,0.43145
0.06077,0.53803
0.044970002,0.24094999
0.86831003,0.00746
0.08449,6.0000002e-05
0.15701,0.51618
,
0.21722999,0.41169
0.08443,0.71813005
0.0013600001,0.0
0.95238,0.0
0.06528,0.45244998
0.06782,0.44829
0.1668,0.48484
0.14509,0.0
0.19408001,0.20479
0.10539,0.15142
,
0.02633,0.28312
0.12727,0.756
0.29193002,0.099700004
0.12991,0.78042
0.30903998,0.01721
,
,
0.16745001,0.3495
0.65797997,0.0014300001
0.00564,0.13632
0.03073,0.29397
0.054970004,0.59145
0.0,0.42831
0.052600004,0.64108
0.70787,0.0
0.14804,0.20306
0.64765,0.043470003
0.03887,0.49363998
0.0011,0.3447
0.06949,0.15862
0.24812001,0.00068000006
0.0,0.04818
0.38707,0.0
0.05662,0.79125
0.43605998,0.43558
0.16768,0.65268
0.09066,0.08668
0.0105,0.68558
0.02448,0.069070004
0.0,0.24184999
0.089549996,0.175
0.000120000004,0.29207
0.04028,0.23336
0.033970002,0.33306998
0.20836,0.55969
0.0,0.27786
0.027880002,0.78732
0.00477,0.28524
0.23148,0.09646
0.21576999,0.0913
0.00527,0.36416999
0.29037002,0.2508
0.0070499997,0.81918997
0.0,0.00116
0.07271,0.02616
0.77597,0.34215
0.45014,0.44946998
0.096020006,0.59546
0.16566,0.28865
0.20202999,0.24256
0.19714001,0.36916
0.12222,0.04205
0.31194,0.00815
0.084680006,0.68622
0.029949998,0.33372003
0.81203,0.07026
0.09672,0.76277
0.00035,0.29876
0.03212,0.93634003
0.03762,0.03885
0.00358,0.6377
0.88135004,0.00116
0.37153998,0.56192
0.17045,0.15827
0.58627,0.05775
0.30807,0.29865998
0.11104,0.12345
0.01165,0.74025
0.14351,0.025050001
0.033940002,0.65788
0.045619998,0.033970002
0.0425,0.60938
0.18335,0.19752
0.66579,0.081870005
0.07116,0.34167
0.114700004,0.22293
0.6803,0.07804
0.00014,0.69972
0.0,0.13139
0.0,0.39494
0.0,0.12937
0.73244005,0.05768
0.01842,0.70263
0.05373,0.9188
0.33405,0.26488
0.0,0.11597
0.0,0.73328
0.15284,0.29137
0.090900004,0.92484003
0.17422001,0.37817
0.05704,0.44018
0.19215,0.18632
,
0.33337003,0.22748
0.22580999,0.107250005
0.14019,0.50745
0.84578,0.0
0.00057,0.18992001
0.39417,0.03882
0.11310001,0.08776
0.0,0.25482
0.48466998,0.21176
0.10599,0.26167
0.10852,0.55283
0.03165,0.72015
0.18888001,0.32526
0.30925,0.086219996
0.42474,0.0050700004
0.0,0.42942002
0.13363,0.31435
0.34482,0.102139995
0.63738,0.0010899999
0.62775004,0.32551
0.0712,0.27028
0.18323,0.59013003
0.01442,0.66863996
0.05787,0.77545
0.37124002,0.08224
1.17955,0.0
0.5263,0.031229999
0.56532,0.00174
0.23489,0.54585
0.40133998,0.11564
0.06357,0.025320001
0.04565,0.65216005
0.02261,0.75851995
0.1112,0.00675
0.03927,0.02816
1.46437,0.0
0.08866999,0.65702003
0.37542,0.1777
0.63258,0.0
0.22274,0.06582
0.03721,0.74575996
0.43767,0.04383
0.047,0.31579
0.20652,0.58492
0.0,0.51189
0.36394,0.20587999
0.34454,0.18865
0.09538999,0.48318002
0.22312,0.00032000002
0.0152,0.18878001
0.00046,0.17873
0.0,0.0
0.0002,0.34553
0.94087,0.65078
0.0,0.31827
0.03918,0.51461
0.70858,0.0
0.010249999,0.16346
0.76328003,0.0
0.42512,0.00063
0.66823995,0.00719
0.030869998,0.24362
0.03263,0.10689
0.24648,0.37569
0.0,0.5575
0.84060997,0.0101
0.8937,0.06913
0.10344,0.27691
0.5687,0.0
0.24445999,0.15529999
0.03608,0.70754
0.44896,0.41769
0.50731,0.20291
0.056020003,0.36301
0.3412,0.07794
0.0,0.09308
0.12787,0.25402
0.02747,0.78274
0.17087,0.7044
0.0,0.036960002
0.055970002,0.4577
0.47519,0.0
0.03168,0.76526
0.16698,0.62008
