Rev,Gr P,EBITDA,Op P,Net Inc,ROA,ROE,EPS (TTM),EPS (FWD)
1567371008.0,441887008.0,103689000.0,187990486.53637505,66377000.0,0.020469999,0.15601,2.3,2.27
983368000.0,364787008.0,40381000.0,-50102599.6,-97766000.0,-0.0253,-0.15078,-1.22,0.21
230815008.0,182320992.0,-230792000.0,-287877094.27775997,-315193984.0,-0.129,-0.43595,-5.76,-7.97
73169000.0,29323000.0,-5674000.0,13414804.46,49945000.0,-0.004,0.48266,2.68,
5860922880.0,920112000.0,520040992.0,-268430267.904,-10272000.0,-0.00071999995,-0.04915,-0.34,2.89
3010157056.0,1752642944.0,420969984.0,390477573.30432,-345724992.0,0.05041,,-0.9,0.17
240944000.0,240944000.0,,77159906.56,58110000.0,0.01339,0.11683,3.41,2.92
306596000.0,120047000.0,49606000.0,20066708.2,-326672000.0,-0.01863,-0.29875,-1.89,-0.02
52186840.0,52186840.0,,46794373.822799996,9521775.0,0.03129,0.01653,0.18,
42032928.0,42032928.0,,30114491.2656,-54445612.0,0.01725,-0.06856,-0.38,
201572992.0,201572992.0,,86245020.35712,58473000.0,0.01277,0.10712,3.43,
759233984.0,123844000.0,44896000.0,65795220.84960992,-9016000.0,0.00621,-0.01694,-0.43,3.8
58910200.0,58910200.0,,52258647.550694,11638801.0,0.024249999,0.01408,0.18,
77205000.0,36542000.0,-33961000.0,-8031636.149999999,13031000.0,-0.05652,0.06227,0.24,0.06
462176000.0,243568000.0,40368000.0,35088401.92,10491000.0,0.01502,0.045089997,0.65,0.43
15416000.0,-37390000.0,-43243000.0,2746205.93168,-54252000.0,-0.21008,-0.52818,-0.29,-0.34
207639008.0,97976000.0,-16764000.0,-41064766.61216,-11269000.0,-0.022550002,-0.01513,-0.25,0.43
102189000.0,98009000.0,11462000.0,8290593.569999999,4165000.0,0.042680003,0.07842,0.02,0.46
245664000.0,-16424000.0,12812000.0,-84950611.2,-86203000.0,-0.095010005,-0.15172,-0.16,0.02
3019191040.0,835238016.0,195983008.0,-96946224.29439999,-31809000.0,0.0005,-0.11776,-0.29,1.0
130129000.0,-37640000.0,-78304000.0,-1459439547.441,-74753000.0,-0.09115,-0.17538,-0.66,-1.32
992518016.0,327040000.0,247028992.0,172271352.03712,78904000.0,0.049439996,0.14178,0.89,0.43
367604000.0,305264000.0,36944000.0,7671894.744792,96456000.0,0.037469998,0.27025,4.07,2.73
452825984.0,150972992.0,69577000.0,59895297.43193984,32850000.0,0.06863,0.11248,0.25,0.32
2132199936.0,609800000.0,375300000.0,-191173046.26176,-278600000.0,-0.0128,-0.23061001,-1.75,-0.24
177008000.0,177008000.0,,82374212.96000001,53470000.0,0.008590001,0.07933,2.81,2.87
389227008.0,141276992.0,24365000.0,1607507.54304,16991000.0,0.00792,0.03691,0.2,0.44
419451008.0,116326000.0,88958000.0,48165557.151384965,-196011008.0,0.03759,-0.89436996,-4.98,0.27
224299008.0,224299008.0,,95777919.40608001,68358000.0,0.011569999,0.114779994,5.86,5.13
5833200128.0,700200000.0,697699968.0,296151570.49856,40900000.0,0.028239999,0.06658,0.35,0.48
22255000.0,10562000.0,-2806000.0,-7310099.85,-13415000.0,-0.05661,-0.44797,-0.94,
185262000.0,147182000.0,-22667000.0,-26683285.86,-23764000.0,-0.075890005,-0.14184,-0.57,-0.75
135803008.0,135803008.0,,99001750.86208001,60000000.0,0.0496,0.08916,1.39,
1486727040.0,104404000.0,90683328.0,77146266.1056,16984000.0,0.02961,0.03059,0.68,1.71
66771844.0,66771844.0,,58298496.9964,52975408.0,0.0328,0.07542,1.28,
,,,,,,,4.7,
368431008.0,368431008.0,,256509051.12700033,186315008.0,0.00667,0.13846,11.113,
3062436096.0,562753984.0,222944000.0,130674148.21632,198920000.0,0.05479,0.29328,28.24,0.72
1075712000.0,167534000.0,84220000.0,65069815.652863994,-6568000.0,0.22003001,,-0.11,0.72
211582000.0,211582000.0,,87626685.3,51885000.0,0.00667,0.06838,1.17,1.68
132133000.0,132133000.0,,75864161.95,51877000.0,0.01289,0.13015,2.44,2.58
1052800000.0,77100000.0,39400000.0,37332288.0,-22300000.0,-0.00879,-0.03127,-0.5,1.3
162762000.0,162762000.0,,65897450.94,50137000.0,0.01563,0.09911,2.72,2.58
340825984.0,228056000.0,-28492000.0,-42351033.36358016,58139000.0,-0.058509998,0.19639999,1.05,0.58
1511277952.0,948496000.0,174131008.0,139279366.9886523,80781000.0,0.052989997,0.1363,5.15,7.55
,,-30413000.0,,-52858000.0,-0.01878,-0.06509,-0.25,-0.29
134494016.0,6667272.0,-9255338.0,-161005476.43392,-47684980.0,-0.038680002,-0.43001997,-0.41,1.01
863459008.0,463841984.0,94555000.0,37068297.80381703,-44378000.0,0.018170001,-0.11446,-0.25,0.29
184284000.0,83743000.0,61104000.0,61783053.84,55284000.0,0.0694,0.113290004,2.23,2.59
695581999104.0,223738003456.0,49350000640.0,114506708692.50047,65853001728.0,0.0074,0.11856,0.7,2.19
3923667.0,3923667.0,,-21003940.3338468,263821824.0,-0.00257,0.49214,13.93,
2085912064.0,710403008.0,620153024.0,1073577158.522158,315048000.0,0.06242,0.14715,3.716,
2127808000.0,968374016.0,533776992.0,-82282335.36,-545646976.0,0.01874,-0.26069,-2.24,1.11
230446000.0,230446000.0,,89085819.28892,61974000.0,0.01181,0.11083,5.23,5.19
110013000.0,19428000.0,-3010000.0,-12664696.56,-97958000.0,-0.0394,,-2.22,-0.54
1967299968.0,347500000.0,170900000.0,87997327.56864,-454700000.0,0.00841,-0.69115996,-8.34,1.64
155372992.0,108505000.0,87788000.0,54593408.19904,33716000.0,0.02846,0.07971,0.66,0.55
3062436096.0,562753984.0,222944000.0,130674148.21632,198920000.0,0.05479,0.29328,28.25,
56939792.0,56939792.0,,47610773.06233248,106488792.0,0.029560002,0.16961999,2.16,
1275494016.0,569700992.0,-3307000.0,-37576056.26234803,-56008000.0,-0.04908,-0.27369,-0.45,-0.46
197500992.0,197500992.0,,77979320.62137984,49146000.0,0.00777,0.0847,3.16,4.03
303223008.0,121401000.0,-48637000.0,-73070680.46784,-51023000.0,-0.03738,-0.04645,-1.66,-0.51
152862000.0,152862000.0,,83025466.67999999,56277000.0,0.01258,0.113970004,6.28,
3950599936.0,746400000.0,158100000.0,25599887.585279997,22200000.0,0.033350002,0.04553,1.23,5.39
191454000.0,191454000.0,,62609287.08,44037000.0,0.0075,0.06595,2.35,2.95
415404000.0,323683008.0,11077000.0,20853280.8,12927000.0,0.009330001,0.03343,0.07,0.12
76589000.0,26446000.0,-33514000.0,-42554380.18,-40895000.0,,,-3.02,
3548999936.0,1152000000.0,1050000000.0,478121271.37792003,148000000.0,0.04723,0.07225,1.53,-0.7
2785931008.0,519888992.0,591308032.0,215714637.94944,-90721000.0,0.03457,-0.05294,-0.68,0.87
17924188.0,17924188.0,,9010847.791359998,62397808.0,0.00949,0.0872,1.02,
,-71709000.0,-187054000.0,,-183444000.0,-0.48334998,-1.21497,-3.69,-1.87
217456992.0,217456992.0,,85140936.07776,64738000.0,0.01211,0.14390999,3.06,3.04
233724000.0,233724000.0,,108080989.32000001,43280000.0,0.01008,0.10469,1.87,4.34
83279000.0,-114831000.0,-218828000.0,-395836746.06,-197172000.0,-0.22933,-0.5111,-2.25,-2.67
199000992.0,199000992.0,,71047334.16384,54608000.0,0.01272,0.12524,3.2,2.73
,,,,,,,,
1886400000.0,337700000.0,71100000.0,55045152.0,-75900000.0,-0.00044,-0.06758,-1.54,
327115008.0,138676000.0,110857000.0,11622396.23424,35833000.0,0.040009998,0.06963,0.17,0.56
799523008.0,427567008.0,360091488.0,231525872.65664,131748000.0,0.037639998,0.09589,4.47,7.53
2820815104.0,1463100032.0,218760752.0,284027872.82176,395072992.0,0.020599999,0.07794,0.15,0.15
135144992.0,119764000.0,112500000.0,73589151.04384,5951000.0,0.05915,0.49666,0.59,
99759664.0,66021664.0,13369720.0,-80007250.52800001,-27187036.0,,,-1.01,
,,,,,,,2.33,
918558016.0,349600992.0,189811008.0,144571846.13824,20866000.0,0.04938,,0.26,0.36
649900032.0,352132000.0,133604000.0,47644168.09641984,15276000.0,0.02434,0.0311,0.57,0.91
3548999936.0,1152000000.0,1050000000.0,478121271.37792003,148000000.0,0.04723,0.07225,1.53,-0.64
5195895.0,5195895.0,,-4955116.96590525,108039312.0,-0.00365,0.17021,3.17,-1.57
932243968.0,248540992.0,127499000.0,-67354626.688,-35864000.0,-0.02049,-0.044180002,-0.46,0.11
,,-121003000.0,,-102672000.0,-0.22848,-0.32714,-4.66,-1.61
2085912064.0,710403008.0,620153024.0,1073577158.522158,315048000.0,0.06242,0.14715,3.716,
82399000.0,68451000.0,10481000.0,11811071.83601,8708000.0,0.06426,0.09455,0.61,0.9
1132016000.0,1132016000.0,354678016.0,334895613.44,91643000.0,0.04256,0.08191,2.32,2.1
596459008.0,596459008.0,,291942826.05568,131572000.0,0.00678,0.081709996,10.028,
3332108032.0,981523968.0,630593024.0,472659557.6602803,-79153000.0,0.05136,0.11133,-0.6,0.85
37917000.0,10072000.0,-145318000.0,-460150815.663,-157504992.0,-0.42418,-3.79535,-2.03,0.83
467763008.0,280388992.0,36120000.0,10529345.31008,14286000.0,0.03223,0.08269,0.46,0.61
378998016.0,92851000.0,83985000.0,37175915.38944,-12185000.0,0.0154,-0.01699,-0.06,
1846200064.0,305200000.0,236700000.0,41687197.44512,73600000.0,0.04638,0.11939,0.85,0.75
363465984.0,256686000.0,9615000.0,8188888.61952,-7915000.0,-0.00090000004,-0.0163,-0.11,0.02
2085912064.0,710403008.0,620153024.0,1073577158.522158,315048000.0,0.06242,0.14715,3.716,
1783130.0,838424.0,,603036.7347,454590.0,0.4734,,0.01,
179639424.0,123945600.0,101585912.0,101156756.04864,82179136.0,0.29514,0.43611,1.14,1.24
1668147968.0,360700000.0,259980000.0,84274835.34336,61046000.0,0.04563,0.0967,2.31,4.63
993644544.0,104816384.0,106877920.0,83466141.69600001,82825216.0,0.027139999,0.15201001,2.39,1.22
,,-121072000.0,,-105832000.0,-0.21294,-0.3121,-1.79,-2.02
205403008.0,118926000.0,,37379239.395840004,17381000.0,0.0055,0.03613,0.19,0.45
122792312.0,57806104.0,15310380.0,6925486.028423064,-42070456.0,0.01968,-0.34201,-0.16,-0.09
173351008.0,110573000.0,84128000.0,-435110.9954097984,365881984.0,0.00266,0.26837,6.96,-0.74
846969984.0,433041984.0,217731008.0,111545946.8928,-345937984.0,0.025729999,-0.32228002,-0.99,-0.17
1124073984.0,998321984.0,,-147456025.22112,-67148000.0,-0.02152,-0.2569,-0.33,0.19
,,,,,,,0.29,
2947258112.0,469832000.0,98369000.0,53080118.59712,28403000.0,0.02369,0.0446,3.4,6.3
172928000.0,172928000.0,,78875915.90144,56060000.0,0.01171,0.11171,5.18,5.78
1100145024.0,353759008.0,211839008.0,68065970.43458995,58890000.0,0.04468,0.10154,1.07,1.94
836259968.0,836259968.0,234378000.0,203972177.1574797,167258000.0,0.04504,0.10227,0.48,0.79
2707109120.0,742862016.0,235760992.0,101895581.86258176,-29972000.0,0.01916,-0.03361,-0.23,0.75
1625500032.0,906700032.0,75000000.0,204032764.01663998,-1900000.0,0.0101499995,-0.00193,-0.07,2.61
,,,,,,,2.93,
609404032.0,242007008.0,147872992.0,118608306.74816,-6583000.0,0.05534,-0.0078100003,-0.27,4.03
,,,,,,,1.66,
232844000.0,219404992.0,1672000.0,-510300910.40000004,18773000.0,0.00032000002,0.033299997,0.32,-5.7
7020000.0,2846000.0,-64978000.0,-18927113.4,-134408992.0,-0.081149995,-0.25885,-0.8,
153643008.0,119492000.0,105300000.0,55949104.43606016,15811000.0,0.03102,0.08651,0.37,0.3
161724464.0,142654112.0,53575032.0,65558245.97168,-1252766.0,0.03674,-0.00379,-0.1,0.81
96597000.0,9557000.0,-16809000.0,-38403103.32,-59649000.0,,,-0.14,0.05
,,,,,,,1.59,
53158664.0,53158664.0,,46401136.75866656,23656426.0,0.0251,0.0323,0.36,
5783000064.0,1996999936.0,262000000.0,257863972.85375997,-108000000.0,0.00769,-0.06745,-0.97,0.24
547315968.0,135692000.0,46252000.0,25756688.359448064,21880000.0,0.06389,0.10415,0.72,1.3
-127017000.0,-176748992.0,,-640634334.6249,-287956000.0,-0.02574,-0.1252,-1.7,1.01
5845865984.0,1192390016.0,-638683008.0,-855542486.7584001,-833915008.0,-0.124,,-0.35,-0.13
19510.0,15644.0,64682.0,17810.0946755,-407888.0,0.01847,,-0.0,
56237420.0,34917148.0,19197724.0,6853654.3754,1971168.0,,,-0.12,
19000000.0,-467601984.0,-554707968.0,-1856005690.0,-550228992.0,-0.24732,-0.46216,-4.01,-3.74
371745984.0,317564992.0,88008000.0,35576089.181816064,49694000.0,0.04335,0.0991,1.02,0.5
2390148096.0,922366976.0,220714000.0,84491739.97389619,115724000.0,0.01714,0.47639,0.72,-0.12
,,-77116000.0,,-72998000.0,-0.52847,-0.95155,-1.16,-1.3
2719148032.0,328560992.0,216366000.0,151239013.53984,29308000.0,0.040700004,,1.69,0.75
7501847552.0,5444783616.0,5192813056.0,5378899413.185617,1747608704.0,0.25253,0.24314,5.35,0.37
217760000.0,46337000.0,-72831000.0,-117011158.4,-173992000.0,-0.04384,-0.22986001,-1.82,0.55
6689999872.0,1366000000.0,255000000.0,105434391.29272012,50000000.0,0.0365,0.05921,1.38,3.9
239535776.0,239535776.0,,207967356.08096,-11929792.0,0.06057,-0.014789999,-0.1,1.44
392884992.0,289652992.0,283209984.0,227280039.02207997,95694000.0,0.09876,0.18299,4.51,7.21
137356992.0,32499000.0,1852000.0,9593012.32128,-885000.0,-0.00028,-0.0112,-0.01,
69689472.0,69689472.0,,61571345.40672,61548444.0,0.045450002,0.09974,1.06,
79159000.0,22794000.0,9177000.0,12929039.47,96714000.0,0.01289,0.32199,70.23,
,,,,,,,2.0,
180088992.0,180088992.0,,34027815.0384,39143000.0,0.0073,0.05698,0.63,0.7
825276032.0,272059008.0,112325000.0,81710579.92832,9929000.0,0.049829997,0.03429,0.26,1.17
392018984960.0,13061000192.0,-2572000000.0,-4061316684.1856,-16163000320.0,-0.00349,-1.41868,-0.84,
40393000.0,17531000.0,,88354840.34,-44388000.0,-0.00349,-0.01764,-0.66,1.05
178959008.0,178959008.0,,63344330.47168,41740000.0,0.00804,0.084189996,2.47,2.35
1538894976.0,836881984.0,504169984.0,298684141.2807898,-82186000.0,0.049390003,,-0.16,-0.14
1538840960.0,359390016.0,56770000.0,-111919903.02080001,-451424000.0,-0.01672,-0.4715,-2.65,0.32
41187581952.0,13841718272.0,6896064000.0,2062674021.780996,-1121958016.0,,,-0.2,0.24
105451960.0,58837848.0,40697148.0,56906095.6944,-10815147.0,0.245,-0.20419,-0.01,
88900000.0,88900000.0,,67131946.0,75037000.0,0.0535,0.16073999,3.39,2.05
1137425024.0,265184000.0,142055008.0,47203140.77085005,35856000.0,0.03359,0.08575,1.31,4.84
168168992.0,60407000.0,26455000.0,25225.34711831008,-13543000.0,-0.0046200003,-0.027929999,-0.25,-0.12
,,-102406000.0,,-88474000.0,-0.20854001,-0.29615998,-3.44,-3.64
14094000.0,12697000.0,-93762000.0,-54181282.32,-184212000.0,-0.63598,,-3.59,
3933992960.0,554529024.0,349320992.0,138673251.83999997,77042000.0,0.03195,0.23819,0.89,1.9
,,-105483000.0,,-91745000.0,-0.23966,-0.35022998,-1.03,-1.39
68312000.0,68312000.0,,20859069.2,-54259000.0,-0.00852,-0.09584,-3.55,3.15
76622000.0,-11822000.0,-69721000.0,-51614111.64,-132248000.0,-0.06183,-0.28445998,-0.3,
318471008.0,144259008.0,22125000.0,47770.64801528992,2354000.0,0.007900001,0.047989998,0.13,0.16
8355000.0,-267972000.0,-335854016.0,-920000297.7,-311548992.0,-0.28371,-0.46243998,-1.91,-2.67
220834000.0,158667008.0,-22527000.0,-35271606.48,-30126000.0,-0.10204001,-0.40519002,-0.41,0.11
944492032.0,145564992.0,8203000.0,-42152679.388160005,-87300000.0,-0.021340001,-0.27073,-0.93,0.18
993644544.0,104816384.0,106877920.0,83466141.69600001,82825216.0,0.027139999,0.15201001,2.39,
1361444992.0,370129984.0,63745000.0,60625145.49376,43864000.0,0.103240006,0.29142,2.38,2.84
929180032.0,113591000.0,26724000.0,-613258.82112,-20686000.0,-0.00187,-0.029779999,-0.61,1.35
391206016.0,211370000.0,67250000.0,8297479.59936,-38909000.0,0.015310001,-0.09139,-0.3,0.3
2948999936.0,431000000.0,420000000.0,28251419.38688,-251000000.0,0.014450001,-0.1385,-1.58,0.94
2500000.0,2500000.0,-123004000.0,-125830000.0,-73798000.0,-0.30288,-0.62953,-1.69,
48285760.0,48285760.0,,40672061.3632,21023512.0,0.022880001,0.029560002,0.21,
346268992.0,280468000.0,19437000.0,-17077986.68544,-9466000.0,-0.02792,-0.02153,-0.34,-2.03
104662000.0,72298000.0,-10226000.0,-65723549.519999996,-86063000.0,-0.10686,-1.0554,-2.98,-1.57
476979.0,476979.0,-24339202.0,-28247078.917158,-160028000.0,-0.16673,-3.0302398,-1.79,
758289024.0,500916000.0,55217000.0,103627785.60273024,-83875000.0,0.03415,-0.42154,-2.29,0.84
221544992.0,108189000.0,40629000.0,39375193.64360992,-10270000.0,0.04935,0.04535,-0.12,-0.12
944254016.0,256008992.0,-3557000.0,11198852.62976,-98292000.0,-0.0050199996,-0.0844,-0.27,0.03
199947008.0,75025000.0,-42269500.0,-20530558.781439997,-77608000.0,-0.051,-0.28320998,-4.8,-0.01
809030016.0,557233984.0,15984000.0,-66777337.52064,-123709000.0,-0.05946,-0.24635,-3.17,-0.01
79639000.0,38095000.0,30637000.0,23586682.63,14742000.0,0.10925,0.11472,0.11,0.1
1180235008.0,417771008.0,109604000.0,50844526.50511002,65823000.0,0.044949997,0.10520001,2.39,3.17
47466200.0,47466200.0,,41998093.76,11718477.0,0.024519999,0.0167,0.22,
4961000.0,-149456000.0,-197384000.0,-237491751.75,-199275008.0,-0.47387,-1.5480701,-1.56,-1.41
,,,,,,,1.22,
1841699968.0,393300000.0,260300000.0,123596484.85248001,15100000.0,0.04153,0.03112,0.27,2.0
,,,,,,,0.33,
1479483.0,-5140156.0,-58100232.0,-52182889.277490005,-55184052.0,-0.30189,-0.46832,-1.05,-0.62
123164000.0,-40641000.0,-85559000.0,-144778050.35999998,-132594000.0,-0.14118,,-4.39,-6.41
72507000.0,-16546000.0,-136690000.0,-111153956.07,-296316992.0,-0.09875,-0.38036,-0.99,-0.56
204664000.0,204664000.0,,93445489.11999999,59038000.0,,,1.72,
19901544.0,19901544.0,,15865510.8768,-19075704.0,0.0149,-0.028800001,-0.7,0.06
1992600064.0,424800000.0,256300000.0,223808851.14408037,15100000.0,0.06171,0.02172,0.75,4.42
,,,,-27994000.0,-0.3725,-1.51149,-2.53,
429531008.0,320331008.0,3166000.0,-46054314.67776,-15587000.0,-0.02011,-0.026349999,-0.14,-0.04
607216000.0,193899008.0,98963000.0,80595773.60784,120420000.0,0.06814,0.54341,0.92,0.39
8131936768.0,1222328064.0,226062000.0,187603781.23776,9060000.0,0.015039999,0.040120002,0.08,0.19
1800000.0,1070000.0,,-47484.0,320938912.0,-8.0000005e-05,1.0483,2.12,
382936992.0,42312000.0,1981500.0,32289247.16544,47577000.0,-0.03763,0.29770002,0.28,
,-2193000.0,-12431000.0,,-186160000.0,,,0.61,
1626324992.0,1132103936.0,156844992.0,129634365.11232,100831000.0,0.03953,0.13682,2.03,1.04
644548992.0,344120000.0,69254000.0,27960535.27296,19373000.0,0.05946,0.10203,1.06,1.37
46647100.0,46647100.0,,37303219.399000004,28661984.0,,,0.85,
183172000.0,183172000.0,,138205105.72,44176000.0,0.052670002,0.059809998,1.19,2.02
538851008.0,35661000.0,74377000.0,46276526.72244403,-33165000.0,-0.00259,-0.065120004,-0.46,0.56
899220992.0,718782016.0,79850000.0,63736780.31607603,34118000.0,0.05143,0.06345,1.8,2.48
10991520768.0,172198000.0,69470000.0,26489565.050879996,37936000.0,0.01696,0.05704,1.57,3.86
98388712.0,98388712.0,,86686358.59471999,40113576.0,0.054959998,0.06593,0.27,
1935410944.0,1296413056.0,1454338944.0,612693003.8338611,-745500992.0,0.08108,-0.30173,-19.87,7.96
,,,,,,,1.25,
219840992.0,93688000.0,49995000.0,47250424.410560004,21506000.0,0.0116799995,0.09137,1.58,2.53
1128578048.0,260738000.0,-121736000.0,-71495419.3408,-201514000.0,-0.18698,-1.05627,-4.08,-1.77
,,,,-77434448.0,,,,-1.61
57394336.0,57394336.0,,47084591.424320005,15171030.0,0.026630001,0.024619998,0.27,
727132992.0,321016992.0,222378000.0,85801693.056,-9888000.0,0.01582,1.0000001e-05,-0.1,-0.11
225839008.0,225839008.0,,171048197.23555967,-10310000.0,0.05565,-0.01273,-0.2,1.45
65051000.0,65051000.0,,25010157.97,19485000.0,0.017380001,0.14835,1.27,1.55
309264992.0,118587000.0,34015000.0,18305394.87648,16955000.0,0.09517,0.15273,0.59,1.74
730736000.0,279556992.0,229288000.0,217934704.64000002,155899008.0,0.32117,0.49620998,0.33,2.53
1311657984.0,376732000.0,80590000.0,71157448.25531596,29641000.0,0.0496,0.18340999,0.59,1.05
2320257024.0,751980992.0,132735000.0,97149156.95436595,-26781000.0,0.0209,-0.026919998,-1.21,3.3
22735806464.0,2255451904.0,5470985216.0,83895125.85216,174874000.0,0.00947,0.00732,0.39,1.01
25728046.0,6836485.0,-105118.0,48883.2874,-889849.0,-0.02625,-0.02792,-0.01,0.56
140996000.0,104516000.0,85103000.0,28912639.759999998,-37659000.0,0.008119999,-0.05657,-1.3,0.11
542921984.0,166484992.0,97681000.0,76872323.71456,43393000.0,0.04685,0.09054,3.25,
99952000.0,94423000.0,64500000.0,36478480.92048,17927000.0,0.03991,0.100760005,1.29,
397175008.0,144307008.0,53066000.0,3757275.1785049923,-311912992.0,0.030150002,-0.75469,-3.81,0.5
1311657984.0,376732000.0,80590000.0,71157448.25531596,29641000.0,0.0496,0.18340999,0.59,1.04
822832000.0,34444000.0,12394000.0,-1645664.0,5542000.0,0.0076599997,0.08948,0.01,
1783096064.0,228204992.0,74986000.0,41046873.17637606,-22104000.0,0.0033000002,-0.03455,-0.32,0.22
,,-100790000.0,,-88312000.0,-0.20141001,-0.29418,1.2,-3.29
309575008.0,144144000.0,103863000.0,97243701.51296,-5434000.0,0.094560005,-0.01395,-0.03,0.37
317052000.0,236104992.0,-50755000.0,-57640056.77052,-73980000.0,-0.16819,,-1.89,-0.4
252130000.0,252130000.0,,97982760.60000001,38450000.0,0.008,0.08541001,1.5,2.13
,,,,,,,1.22,
44154604.0,44154604.0,,38620707.48068,21420292.0,0.02578,0.03403,0.45,
349745984.0,119029000.0,32431000.0,11590581.90976,22417000.0,0.020480001,0.07491,0.4,0.35
56952120.0,56952120.0,,52772406.760805994,44028168.0,0.04938,0.08322,0.92,
63669360.0,63669360.0,,58372069.247999996,45017448.0,0.0433,0.08844,1.26,
2027698048.0,756150016.0,548561024.0,380010891.17568,213114000.0,0.077870004,0.16459,0.68,0.14
578436992.0,105207000.0,41083000.0,28939200.974449024,21625000.0,0.06018,0.23889999,4.82,3.59
39983632.0,39983632.0,,31935328.713901598,48103220.0,,,1.03,-0.03
832899968.0,586600000.0,-17800000.0,-48857912.12288,-395200000.0,-0.0544,-0.70034,-4.31,0.15
205155008.0,205155008.0,,66960543.06112,43273000.0,0.01485,0.13358,2.66,3.09
,,,,,,,,
632820.0,632820.0,-8494804.0,-14680196.329200001,-8713263.0,-0.06202,-0.10539,-0.03,
3527054080.0,501496992.0,314679008.0,29944689.1392,-304016992.0,0.021089999,-0.36424,-0.94,0.46
36732280.0,36732280.0,,33148678.7632,30147944.0,0.022090001,0.05027,0.5,
116790000.0,116790000.0,,179679079.20000002,-30995000.0,-0.00283,-0.02633,-1.02,2.54
