Gr M,EBITDA M,Op M,Net Inc M
0.0,0.0,0.0,0.0
0.44472,-0.03667,-0.34213,-0.13889
0.68141997,0.0,-42.33742,0.0
0.38108003,0.0877,-0.15107,-0.77499
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.70034,-0.18018,-0.79216003,-0.18687999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.40847,0.0,-3.4146302,0.0
0.26859,-0.20023,-0.42446,0.12427
-0.11663,-0.42418,-0.38326,-0.71546996
0.12792,-0.27443,-0.28245002,-0.26742
0.59931,-1.15705,-0.84189004,-1.04231
0.41830003,-0.2539,-0.69984,-0.25808
0.33734,-1.3553799,-1.78347,-1.3977001
0.11889,0.013099999,-0.09054,-0.00133
-0.2455,0.0,-4.32784,0.0
0.31179002,-0.094960004,-0.19344999,-0.092089996
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.58054,-1.32584,-1.18941,-1.47646
0.66096,-1.7801,-1.51954,-2.8372102
0.2324,-2.02704,-1.13489,-2.0838
0.15175,-0.03759,-0.01987,-0.14246
0.31094,0.17432,0.08813,0.14619
1.0,0.0,-319.63733,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.5862,-1.20874,-1.50976,-1.7398399
0.0,0.0,0.0,0.0
0.47687,-2.7571301,-3.68174,0.0
0.40145,-0.25704,-0.03575,0.26066
0.07038,-0.16016,-0.23392999,-0.27652
0.23624,-1.00467,-0.6781,-1.082
0.0,0.0,0.0,0.0
0.05984,-0.13666001,-0.0572,-0.19726999
0.39604,0.0,-49.46144,0.0
0.0,0.0,0.0,0.0
0.0418,-0.47564998,-1.1402401,-2.42873
0.14105,-0.31219,-0.27538002,-0.30708998
0.31094,0.18258,0.30187,0.0941
0.33813,-1.5091901,-0.44291002,-1.6692
0.77459997,-0.75964,-0.24051,0.0
0.60028,-0.115550004,-0.23148,-0.13806
0.17791,0.0094800005,-0.04938,-0.022
0.0,0.0,0.0,0.0
0.42294,-2.47493,-1.7043201,4.7620997
0.0,0.0,-18036.256,0.0
0.85385,0.0,0.20831,-0.9725
0.0,0.0,-8.85279,0.0
0.49328,0.17249,0.24886,0.16059
0.0,0.0,0.0,0.0
0.0,0.0,-494.5926,0.0
0.48748,0.0,-991.748,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-420.29538,0.0
0.96625,0.0,-0.41546002,-0.42066002
0.13426,-0.091120005,-0.09285,-0.08467
1.0,-2.0945399,-1.59355,10.19173
0.64785004,-0.85843,-0.82224,-0.73466
0.56764,-0.06554,-0.11707,-0.08222
0.19569,-2.26118,-1.43672,-2.28949
0.0,0.0,0.0,0.0
0.22451,-0.46098998,-0.60161,-0.53771996
1.0,0.0,-0.45701,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.81151,0.67907
0.38329,0.0,0.1486,-0.1089
-0.42603,-0.66362,-0.2275,0.57889
0.34166,-0.64385,-0.66038,-1.21804
0.53954,0.01804,0.11894,0.20384
0.0,0.0,0.0,0.0
0.04052,-0.05982,-0.10002,-0.055370003
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-1035.8,0.0
-2.57425,0.0,-4.09687,0.0
0.0,0.0,0.0,0.0
0.79253,-1.74437,-1.44244,0.0
0.12689,-0.42106998,0.095790006,-0.44643003
0.344,-1.57784,-1.28573,-1.36129
0.9536,0.0,-4.77851,0.0
1.0,0.0,-8414.517,0.0
0.0,0.0,0.0,0.0
0.19957,0.0716,0.03703,0.00151
1.0,0.0,0.4878,0.50977004
0.0,0.0,0.0,0.0
0.18209,-0.36921,-0.28642,0.09092
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.49625,0.19784,-0.15387,-0.1777
0.60524,-0.08989,0.08355,-0.46949002
1.0,0.0,-0.44157,11.27304
0.0,0.0,-5.10532,0.0
0.0,0.0,-55.20845,0.0
0.99247,-1.51551,0.47414002,-0.76026
0.63735,-0.87484,-1.65229,-0.48264998
-2.68223,39.94094,-4.6051097,0.0
0.0,0.0,0.05799,0.098850004
0.060510002,-0.0024899999,-0.01725,-0.025710002
-0.71358,-0.58891,-0.08997,-1.9576601
0.59023,-0.41041002,-0.56246,-0.42339
-2.10839,0.0,-8.53229,35.217392
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.46046,-1.09154,-1.09472,-1.0181
0.0,0.0,-28.682959,0.0
0.35528,-1.07093,-0.735,-1.92393
0.069970004,-0.43987998,-0.78149,-0.47837
0.28954,0.02607,0.09404001,0.04772
0.01388,0.0,-4.42058,0.0
1.0,0.0,0.52251,0.17778999
0.34055,-0.34210998,-0.23916,-0.25988
0.43001,-0.56944,-0.66329,-0.62146
0.18247,0.0,-3.7482002,0.0
-0.47744998,0.0,-785.8334,71.448044
0.0,0.0,0.0,0.0
0.0,0.0,-0.13612,-0.57684
0.47318,-0.12187,-0.58333,-0.15482001
0.20515,0.021189999,0.117010005,-0.09793
0.50978,-0.42271,-0.23289,0.75005996
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.12199,-0.0337,-0.00898,-0.03683
0.59754,-0.16169001,-0.21509,-0.16163
0.10024,0.0,0.03902,-0.09402
0.43713,0.18503,0.15792,0.03929
0.60048,0.47557,0.39778998,0.40976003
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.18323,-0.08891
0.0,0.0,-117.06847,0.0
0.40622002,-0.10524,-0.17044,-0.13627
0.73554003,0.0,-155.408,0.0
0.92486,0.0,-31.12042,0.0
0.62171,0.0,-17.331131,0.0
-0.07746,-1.36169,-1.47692,0.0
0.0,0.0,0.0,0.0
0.53523,0.32853,-0.87648004,-0.96219003
0.0,0.0,0.0,0.0
0.01126,-0.017380001,0.015470001,0.00482
0.0,0.0,-4.9149303,2.41233
0.020130001,-1.44311,-2.26723,-1.4999001
0.51519,-0.71968,-1.9324299,-0.7566
0.41825,0.0,-446.781,0.0
0.0,0.0,0.0,0.0
0.46909,-0.026700001,-0.01364,-0.17754
0.1342,-0.88323,-1.08132,-0.85417
0.0,0.0,0.0,0.0
,,,
0.162,0.0239,0.03508,-0.02365
-0.40581,0.0,-17.80798,0.0
0.46844003,-0.97363,-0.85595,-1.9955499
0.37123,-0.30098,-0.46533,-0.49441
-0.04879,-0.11137,-1.51534,-0.75801
1.02622,0.0,-17.97849,-0.89512
0.54203,0.0,-16.28361,0.0
0.0,0.0,-15.17115,0.0
0.50138,-0.10551,-0.16759,-0.17136
0.49405,-0.30499,-0.7995,-0.29477
0.18729,0.01726,-0.033350002,0.00014
0.50316,0.0,-12.42076,0.0
1.0,0.0,0.71703005,0.70216006
0.48616,-0.32544,-0.04849,-0.59128
0.06899,-0.67334,-0.34102002,-0.06647
0.51299,-0.57248,-0.69584,-0.5566
0.56782,0.0,-441.471,0.0
0.56551,0.0,-6.46392,0.0
0.37708,-0.23451,-0.27273,-0.2384
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.41215,-1.15361,-0.64018995,-1.45985
-0.4022,-0.83752996,-0.88413,-1.8449
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.3199099,0.0,-6.90027,0.0
0.6,0.0,-986.5676,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-0.62797,0.0
0.47507998,0.0,-7.24157,0.0
-0.42626,0.0,-59.04246,0.0
0.43508998,-2.8585699,-2.8746302,0.0
0.0,0.0,0.0,0.0
0.64305,0.0,-23.07209,0.0
0.94688004,0.0,-37.34171,0.0
0.15148,0.040760003,-0.0068300003,-0.08329
0.0,0.0,0.0,0.0
0.36086,0.24632,0.089940004,0.122779995
0.15048,0.07671,0.05455,-0.037219997
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.29818,0.12501,0.07857,0.0167
-0.05075,-0.93124,-1.11412,-0.92557
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.1016,0.040949997,0.052989997,0.02369
0.0,0.0,-75.51663,0.0
0.0,0.0,0.0,0.0
0.04068,-0.07381,-0.09327,0.05548
0.74877,0.12617,0.03993,0.12697
0.21579,-0.2206,-0.37251,-0.51285
0.32379,-0.68685997,-0.86107004,-0.87214994
0.37015,-0.75082,-0.061,-0.90538
0.25947002,-0.37483,-0.40607,-1.9717599
-0.72255,0.0,-4.5840397,0.0
1.0,0.0,-73.30597,0.0
0.68885005,-1.03543,-0.72872,-2.05917
0.69584,0.0,-11.040871,0.0
0.03359,-1.38932,-2.1946201,-1.5429801
0.0,0.0,0.0,0.0
0.23377001,-0.01641,-0.043130003,-0.07613
0.37427,0.0,-44.02993,0.0
-0.26604998,-1.94405,-0.64806,-2.12079
0.0,0.0,0.0,0.0
0.33324,-0.07097,-0.43847,0.0143
0.0,0.0,0.0,0.0
0.26579002,0.11666001,0.47338,0.12081
0.0,0.0,0.0,0.0
0.40355,-0.11705,-0.72835,-0.47415
0.21465999,-0.11537,-0.14723,-0.115430005
0.11331,0.0,-0.21103,-0.8043
0.37784,0.07632,0.00985,0.04882
0.27753,-1.01693,-2.3543801,-1.20456
0.0,0.0,0.0,0.0
0.71074,0.0,-105.84,0.0
0.48956,0.10557,0.103769995,0.04914
0.67246,0.01319,0.07381,0.21608
0.0,0.0,0.0,0.0
0.032,0.00085,-0.00863,0.08497
-1.19568,0.0,-27.47761,0.0
1.0,0.0,-1483.565,0.0
0.25613,0.01193,0.04823,-0.044650003
0.0,0.0,0.0,0.0
0.57815,-0.04113,-0.29023,-0.35132
1.0,0.0,0.36507,0.62844
-0.18653,-0.37557998,-0.35176998,-0.58002
0.0,0.0,0.0,0.0
0.09547,0.0,-11.09566,0.0
0.18677,-0.099750005,-0.17489,-0.11649
0.26237,-0.00206,-0.02685,-0.0207
0.0,0.0,0.0,0.0
-0.57143,0.0,-164.7143,0.0
0.65239,0.31285998,0.109799996,-0.6398
0.38237998,-0.08986,-0.01289,-0.26461
0.29670998,-0.90389,-0.61597,-0.9809
0.30522,-0.04243,-0.13284001,-0.09187
0.29342,0.0,-1.15372,-1.3592399
0.20981,0.0583,0.07087,0.03421
0.59292,0.0,-23.05469,0.0
0.31163,0.0,-28.57674,0.0
0.2,0.0,-528.8667,0.0
0.29869,-1.23555,-1.9815601,-1.52179
1.0,-1.75843,-0.75605005,0.0
0.0,0.0,0.0,0.0
0.21911,0.30607998,-0.05056,-1.1445401
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.66397005,-0.68004996,-1.2266101,-0.63525003
-1.39703,0.0,-3.2257502,0.0
0.35516998,0.041479997,-0.08636,-0.16352
0.25783002,-0.0692,-0.07561,-0.064899996
-0.14442,-0.55908,-1.33797,-0.75124
0.32876,0.058909997,-0.051030003,0.07812
0.36044997,-0.7535,-0.2527,-0.81376
0.0,0.0,0.0,0.0
0.64682996,-2.24387,-2.0704699,0.0
0.8116,0.0,-1.72183,-0.36998
0.090270005,-0.057550002,-0.18178,-0.05881
0.24712999,-0.01,-0.040159997,-0.03193
0.0,0.0,0.0,0.0
1.0,0.0,-47.88525,0.0
1.0,0.0,-23342.447,0.0
0.08174,-0.040510003,-0.10533,-0.10769
0.35451,-1.08435,-1.1082,-2.31426
0.46457002,-0.029979998,-0.03619,-0.103640005
0.0,0.0,-2.16305,0.0
0.68819,0.21243,0.24831,0.16261
0.14484,0.0,0.17377001,-1.32396
0.123780005,-0.95385003,-0.95941,-1.10373
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.08073,0.0,-0.04498,0.00522
0.41744,0.21564,0.14245,0.14836
0.0,0.0,0.0,0.0
0.11594,-0.07976,-0.20462999,-0.03836
0.10986,0.00506,0.01332,-0.00068000006
0.0,0.0,0.0,0.0
1.0,0.0,10.07389,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.31459,-0.14725,-0.17268999,0.25802
0.22383,-0.16106,-0.37774,-0.20186001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-0.14734,-0.0088
0.2244,0.0,-0.32377997,-0.49820998
-1.22911,0.0,-26.47219,0.0
0.3944,-0.32638,-1.26156,-0.49571
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-13.498361,0.0
0.33328998,-0.14213,-0.10551,-0.17354
0.43028998,0.0,-20.533491,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-123.16808,0.0
1.0,0.0,-6.6313396,-2.4316201
0.0,0.0,-0.23819,-0.33456
0.4209,-0.048979998,0.052810002,-0.07521
0.0,0.0,0.0,0.0
0.44145,0.05717,0.01176,-0.010779999
1.0,0.0,-224.57512,0.0
0.44397,-0.21573,0.02606,-0.29988
0.23469,-0.09304,-0.062329996,-0.23196
0.91903,0.0,-69.26774,0.0
1.0,0.0,-7.9327602,0.0
0.0,0.0,0.0,0.0
0.66261,-0.57591,-0.57847,0.33984002
0.20486,-0.44159,-0.35011002,-0.63178
-0.012569999,-0.026659999,-0.121479996,-0.15279001
0.02454,0.0,-0.10814,-0.05071
0.92250997,0.46147,0.29025,0.16329001
0.0,0.0,0.0,0.0
0.19850999,-0.05929,-0.15198,-0.09364
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.07159,-0.23284,-0.2331,0.0
0.0,0.0,0.0,0.0
0.26961002,0.02401,-0.00169,-0.056420002
1.0,0.0,-12.22322,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.74116,0.0,-142.80927,0.0
0.39782003,-1.2115799,-1.03162,-1.39356
0.41671002,-0.04645,-0.102,0.02623
0.0,0.0,0.0,0.0
0.05047,-0.42428002,-0.05061,-0.58094
0.0,0.0,0.0,0.0
-0.17153999,0.0,-4.69565,0.0
-0.55384,-0.56768,-1.31698,-2.68796
0.0,0.0,0.0,0.0
0.77177,0.0,-23.702019,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,-1.10252,-0.92037004,-1.18822
0.69416,0.34986,-0.011569999,0.29896
0.087019995,-0.11682,-0.07263,-0.26633
0.61205,-0.03372,-0.19638,-0.07956
0.60155,0.0,-8.55906,0.0
0.92950994,-0.77728,-1.11582,0.0
0.0,0.0,5.93743,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-0.45527,0.84472
0.2505,-0.70861,-3.89503,-0.73933
0.0,0.0,0.0,0.0
0.10154,-0.06746,-0.63938,-0.98949
0.21662001,-0.00238,-0.027449999,-0.02017
0.57846,-0.22348,0.01181,-0.15682
0.0,0.0,0.0,0.0
0.58467,0.0,0.19306,-0.01709
0.02419,-0.020969998,-0.02421,0.00089
0.6125,0.0,-102.985916,0.0
0.21937999,-0.02577,-0.02023,-0.08061
2.2,0.0,0.34198,0.0
0.23091,-0.42461,-0.62616,-0.71790004
0.86788005,0.0,-9.49662,-1.37532
0.39646998,0.0067000003,0.01599,-0.054390002
0.42358002,0.0,-18.230291,32.27235
0.4253,0.0735,-0.15542,-0.22339001
0.0,0.0,0.0,0.0
1.0,0.0,-109.304344,0.0
0.0,0.0,0.0,0.0
0.59099,-0.10759,-0.15064,-0.19272
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.29661,-0.90718,-1.61712,0.0
0.18193,0.0,-5.21266,0.0
0.61536,-0.6239,-0.41901,-1.5567399
0.0,0.0,0.0,0.0
0.20577,-0.64913005,-0.45158002,-1.37709
0.1026,-0.12541,-0.38935003,-0.117019996
0.31112,0.0,-19.85139,0.0
0.0,0.0,0.0,0.0
0.76142,-0.85363,-0.9516,-0.87722
0.0,0.0,0.0,0.0
0.28294,0.0496,-0.055359997,-0.2361
0.0,0.0,-1.8401899,0.0
0.66260004,-2.13044,-0.06513,-0.99753
0.0,0.0,0.0,0.0
0.75261,0.0275,-0.09566,0.02549
0.0,0.0,0.0,0.0
0.08451,-0.12967,-0.106079996,-0.31812
1.0,0.0,-31.78468,0.0
-1.16195,-1.09043,-1.6567199,-1.4168899
0.78713,-0.45983002,-0.63872004,-0.58274
0.11721,-0.79196,-1.14209,-1.01534
0.15004,-0.1843,-0.35577,-0.21884
0.53321,-0.33345002,-0.3025,-0.36613998
0.0,0.0,0.0,0.0
0.16739,0.0,-2.205,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-78.78378,0.0
0.0,0.0,0.0,0.0
0.72940004,0.40289003,-0.11852,-1.05392
0.0,0.0,-6127.884,0.0
0.50579,-1.07654,-1.88417,-1.15309
0.0,0.0,0.0,0.0
1.0,0.0,-40.12556,0.0
0.66938,0.53192,0.28413,0.49729002
0.0,0.0,-14.789371,0.0
0.86283994,0.20653999,-0.15729,-0.385
0.20723,-0.46308,-1.40993,-1.30441
0.0,0.0,-19.94156,0.0
0.0,0.0,0.0,0.0
0.2511,-0.00065,-0.18348,-0.79697
0.0,0.0,0.0,0.0
0.59576,-0.38749,-0.117060006,-0.43162
0.39191002,-0.059660003,-0.31956,-1.5328
-0.25474,0.0,-1.27641,-0.88776
0.15754,0.0,-20.86656,0.0
0.40305,0.29052,0.07846,-0.31133
0.0,0.0,0.0,0.0
0.23,-0.58794,-0.24244,-0.7314
0.07317,-0.13372,-0.19152,-0.11349
0.34415,-0.12397,-0.21483,-0.2598
0.82692003,0.0,-0.06138,0.0
-0.20547001,-0.39719,-0.48883,-0.83169
0.0,0.0,0.0,0.0
0.33306998,-1.82249,-1.2856101,-2.31379
0.0,0.0,0.0,0.0
0.16763,0.120749995,0.047989998,0.061669998
0.0,0.0,0.0,0.0
0.26941,0.03833,-0.06993,0.00166
0.36023998,-0.13656001,-0.16561002,-0.41621
1.0,0.0,0.87908,0.87636
-1.2,0.0,-410.0,0.0
0.62347,-1.1364499,-1.68464,-1.76449
0.0,0.0,0.0,0.0
0.0,0.0,-2551.29,0.0
1.0,0.0,0.2173,-0.1697
0.76929003,-0.31845,-0.64334,-0.52929
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.35226002,0.0,96.68533,0.0
0.0,0.0,32.95136,0.0
0.9249,0.0,-5.6999702,0.0
-0.97664,0.0,-21.96254,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-39.00385,0.0
0.34471,-0.01517,-0.1268,-0.24419
0.27599,-0.64811,-0.66578,-1.2470601
1.0,0.0,-419.11746,0.0
0.66918,-0.50748,0.23627001,-2.43621
0.18823999,-0.08049,-1.16228,-0.13468
0.56349,-1.29017,-4.13198,-2.4661798
0.57456,0.0,-3.6905499,0.0
0.64878,-0.47509,-0.57615,-0.68768996
0.0,0.0,0.0,0.0
0.5919,0.0,0.5541,0.31958
0.32639,-1.8189101,-2.55411,-1.7251401
-1.68101,0.0,-8.89873,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.094680004,-0.33308,-0.04062,-0.38205
0.63062,-0.83919,-0.95299006,-2.02105
0.0,0.0,0.0,0.0
-0.00303,-0.66243,-0.34115002,-0.73581004
0.30803,0.01612,0.0022,-0.0209
0.32432997,-1.59927,-1.67673,-1.68899
0.66887003,-1.58278,-1.5,-0.40397
0.39006,0.115200005,0.24767,0.34363997
0.29226,-0.0533,-0.00345,-0.087349996
1.0,0.0,-1.22803,-1.26033
0.0,0.0,0.0,0.0
0.66446,0.0,-12.59618,0.0
0.0,0.0,0.0,0.0
0.85745,0.04851,0.10304,-0.04567
0.34884,-2.14724,-232.75188,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-9.68766,0.0
0.0,0.0,0.0,0.0
,,,
-0.26368,0.0,-89.88602,0.0
-1.96841,0.0,-42.270267,0.0
-0.02153,-1.70989,-3.25492,-1.7116901
0.11566,-0.08292,-0.1592,-0.22307
0.0,0.0,0.0,0.0
-0.89153,0.0,-77.25581,0.0
0.0,0.0,0.0,0.0
0.18923001,-0.48564,-0.34842,-0.48306
0.0,0.0,0.0,0.0
0.26176,0.21120001,-0.01271,0.13906999
0.6183,-0.12953,-0.43379003,-0.52554
0.3054,0.0,-43.72691,0.0
0.0,0.0,0.0,0.0
0.56063,-0.43989,-0.90089995,-0.48294997
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.35283002,0.0,-22.92253,0.0
0.42758998,0.0,-3.1147,0.0
1.0,0.0,0.28128,0.0
0.21395999,0.18562001,0.70474,0.09734
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.40932,-0.04285,0.11219,-0.020399999
0.0095,-0.05775,-0.056900002,-0.05989
0.32064998,0.0,-8.04858,0.0
0.0,0.0,-5.97971,0.0
0.20878,-0.09869,-0.11323,0.6025
0.88037,0.0,-5.4575,0.0
0.8188,-2.6196399,-2.68781,0.0
0.0,0.0,0.0,0.0
0.21112,-0.41236,-4.18034,-0.42538
0.626,0.13422,-0.05069,0.10041001
0.0,0.0,0.0,0.0
0.0,0.0,-13.67673,0.0
0.0,0.0,0.0,0.0
0.43126,0.04198,-0.03786,-0.26917
0.03173,-1.52036,-1.51654,-1.28686
0.86033994,0.07242,-0.06813,-0.088470004
0.09553,-0.27075002,-0.76839995,-0.47529
-0.17393999,0.0,-3.31965,0.0
0.66949,0.53061,0.37412,0.021879999
1.0,-0.109519996,-7.31705,0.0
0.21587999,0.0,-3.95396,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-672.8334,0.0
1.0,0.0,-10.75,0.0
0.60973,0.0,-11.07572,0.0
0.57413,-0.18943001,-0.25666,-0.80386
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.03291,-0.42157,-1.2445301,-0.50247
0.0,0.0,0.0,0.0
-0.041389998,0.0,-4.21037,0.0
0.92333,0.0,-13.386789,0.0
0.32213002,-0.01656,0.10686,-0.15682
0.0,0.0,-2267.459,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.39637002,-0.37483,-0.22034,-0.51999
0.45360002,0.0,-0.43672,-0.61335
0.0,0.0,0.0,0.0
0.38516,-0.93253,-1.04798,-1.17362
0.0,0.0,0.0,0.0
0.0,0.0,-25.48509,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.01668,0.0,-3.39775,0.0
0.0,0.0,0.0,0.0
-0.19697,0.0,-22.488369,0.0
0.7619,-0.073979996,0.11255,-0.081750005
0.76359004,-0.10273,-0.05551,-0.107650004
0.75903,-0.491,-0.43126,-0.84855
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.31520998,0.0,-3.51822,0.0
0.0,0.0,0.0,0.0
0.40233,-0.043759998,-0.08206,-0.37083998
0.29429,0.0,-0.20341,-0.111499995
0.04144,0.01593,-0.00532,0.0061000003
0.0,0.0,0.0,0.0
0.61899,-0.09029,-0.26744,-0.14801
-1.2,0.0,-410.0,0.0
0.27012,0.07263,0.0349,0.06649
0.05592,0.05298,-0.07111,-0.14633
0.52044,-1.1071,-3.7683802,0.0
0.044699997,-0.017239999,0.00029999999,-0.02715
0.0,0.0,0.0,0.0
0.35574,-0.22524,-0.38408002,-0.48146
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.18646999,-0.55708003,-0.44966,-0.84389997
0.06743,-2.58353,-2.6061099,-2.6697
0.0,0.0,0.0,0.0
0.0,0.0,-2383.1685,0.0
0.0,0.0,0.0,0.0
0.27691,-0.3488,-0.26584,-0.26066
0.0,0.0,0.0,0.0
0.0,0.0,26.898048,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.21189,0.01387,-0.07982,-0.04961
0.29931998,0.1346,0.13549,0.01403
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.26853,0.02479,-0.00017000001,-0.01276
0.20031999,-0.27549,-0.16186,-0.36466998
0.33624,-0.21,-0.85514,-0.09656
0.25222,-0.32602,-0.7271,-0.59696
-0.10731,-0.39629,-0.74838996,-0.90195
0.0,0.0,0.0,0.0
0.60313,-1.51138,-0.69567,-1.02797
0.24906,0.0,-5.6432896,0.0
0.66949,0.53061,0.37412,0.021879999
0.28618,-0.73072,-6.3255796,1.48629
0.21756001,-2.10817,-0.4164,0.0
0.57022,0.14253001,0.08731,-0.03911
0.61747,0.08748,0.04008,-0.36023998
0.0,0.0,0.0,0.0
0.88179,0.0,-0.50136,0.09323
0.70102996,0.0,-140.71875,0.0
0.44449002,-0.91909,-0.76161003,-2.97418
1.0,0.0,-15.33333,0.0
0.0,0.0,0.0,0.0
0.40625998,0.15899,-0.18702999,0.16775
0.38624,0.030030001,0.05136,0.010039999
0.0,0.0,0.0,0.0
0.114630006,-0.30903,-0.37637,-0.57013
0.18225001,-0.47505,-3.8335998,0.0
0.45233002,-0.13978,-0.07323,-0.28032
0.40398,0.0,-0.85345,-1.22972
1.0,0.0,-38.08604,0.0
0.0,0.0,0.0,0.0
0.23097,0.0,-29.7961,0.0
0.0,0.0,0.0,0.0
0.93054,-2.50809,-2.5138001,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-121.922325,0.0
0.0,0.0,0.0,0.0
-0.27963,-0.44318,-0.49198002,-0.18458
0.4525,0.05343,0.079450004,0.047859997
0.74234,-0.018509999,-0.04665,0.0
0.0,0.0,7.0875,0.0
0.0,0.0,-5.64758,0.0
0.0,0.0,39.0616,0.0
0.0,0.0,0.0,0.0
0.0,0.0,87010.22,0.0
0.36363,-0.31761998,-0.53578,-0.59321
0.79940003,0.0,-91.83078,0.0
0.0,0.0,-4798.7676,0.0
0.0,0.0,0.0,0.0
0.73004997,-0.7608,-2.87207,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.30064,-0.78318,-1.7155,-1.00452
0.0,0.0,-15.641899,0.0
-0.16950001,0.0,-9.31645,0.0
0.20826,0.12836,0.09279,-0.075500004
0.0,0.0,0.0,0.0
0.10727,-0.6965,-1.71121,-0.85611
0.0,0.0,-1.4195501,0.0
0.0,0.0,0.0,0.0
1.0,-0.43667,-1.371,-0.44652998
0.16877002,-0.094960004,-0.47749,-0.84332
0.20253,-0.56722,-0.10617,-1.14352
0.04513,0.05232,-0.22275,-0.19653
0.0,0.0,0.0,0.0
0.52812,-0.02072,-0.01234,-0.04341
0.16284001,0.0,-28.11719,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.54362,-0.79179,-1.28188,-1.76498
0.34464002,0.0,-0.11169,0.0
0.0,0.0,0.0,0.0
0.53221,0.0,-23.02213,5.25273
0.0,0.0,0.0,0.0
0.66766,-0.64334,0.11097,-1.34813
0.60512,0.32946998,0.14234,0.036199998
0.46367002,-0.69983,-2.1333702,-0.79433995
0.0,0.0,0.0,0.0
1.0,0.0,-173.1718,0.0
1.0,0.0,-13.48394,0.0
0.0,0.0,0.0,0.0
0.25075,-0.87119,-2.0963202,-1.09921
0.57596,-1.81646,-2.90035,-2.74202
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,-3.58369,-0.01783
-2.10371,0.0,-49.874733,0.0
0.01281,-0.14934,-0.36034,-0.64808
-0.28795,-1.61044,-4.44277,-1.51891
0.057930004,-0.01277,-0.04142,-0.12158
0.0,0.0,0.0,0.0
-0.48297,-2.2919,-5.11232,0.0
0.0,0.0,0.0,0.0
0.38744,0.0,-7.9721003,0.0
1.0,0.0,-307382.0,0.0
