EV/Rev,EV/FCF,EV/EBITDA
1.92,27.958018559600283,15.12
1.755,186.0154980022711,-6.96
6.574,12.361175334519826,8.649
8.93,32.993468137830014,20.723
,,
,,
17.284,35.66235928170901,-13.625
1.518,106.67390731748394,19.454
3.391,60.430647194030904,-14.594
0.693,663.4911623529412,7.517
0.168,-8.739176865081907,6.684
,,
14.033,84.48805220477816,50.397
,-794.0702320121093,-376.884
3.173,30.309125150550305,33.562
-0.068,0.6968928767835687,-0.5
1.173,12.424655394896973,3.867
0.731,16.512972384511674,6.205
2.068,11.177583626289687,25.146
8.388,4562.672163200424,22.78
8.109,-21.296683676311336,-15.425
3.345,,
81.703,,
0.665,0.9203739910054559,4.002
,,
0.962,40.07980280784482,91.933
0.959,186.8845470257331,-161.304
1.997,55.94742860509995,21.805
25.403,-4.023041948474864,-3.824
2.511,37.227698514606836,18.764
2.839,20.835632185722034,69.616
6.401,21.429437910408517,
7.413,17.494416591440235,
1.822,15.28837662407635,13.518
1.644,-28.961767934557876,12.554
4.572,,
-0.012,-4.2102905082932045,-0.029
1.686,17.175002385142665,6.074
0.642,7.778021747632192,86.388
4.17,,
,-37.50528327562848,-27.206
10.705,33.09281539373858,19.8
0.963,13.277720500146357,4.935
8.203,-6.957361478618503,-3.066
2.04,20.51546528366217,14.846
3.449,8.313426059904124,6.173
1.259,24.227381751636337,3.626
4.058,,-6.456
5.973,-16.45217428551168,-16.551
1.702,39.263866791876325,23.442
0.621,6.259768990716232,3.901
1.19,2.719731517324325,9.512
0.745,-9.741622461741805,23.759
0.433,-4.386873025862585,-122.995
10.188,25.015720862390747,11.455
3.306,,
2.742,5.760502589360394,5.158
0.27,3486.6522618291065,6.109
,,
0.145,1.5413559800790966,0.917
2.699,,
8.256,-816.7754947736206,10.067
0.911,6.040332972675912,9.018
0.96,-1.6512968102698757,2.542
0.172,0.694774250242603,1.218
4.987,,-45.158
3.922,-13.187142114801004,26.722
0.671,11.601633295190402,7.524
1.105,71.25944450635009,10.713
0.735,-12.600896519696725,10.296
3.942,23.112501797435872,17.986
5.773,-1801.8957437361244,169.472
2.377,18.486834038000996,10.763
1.417,,3.933
3.021,11.149308623504515,14.008
2.847,-105.96499093674463,4.747
1.705,6.089829109920077,3.501
0.712,-118.46838572674673,12.726
1.479,63.723815003737165,46.091
2.23,-60.69137072156388,16.645
1.787,33.473116748202834,9.362
7.469,,
,-49.45744043207928,
1.614,37.229225279268924,22.227
3.928,40.46086577101009,14.592
2.547,-41.713699160617864,17.899
9.835,39.33677338728475,
0.591,11.406028810799217,12.8
2.429,113.93758394429653,15.578
7.29,,
3.456,78.82861499387694,11.208
0.397,-5.02834220420881,1.754
1.382,16.94257057010427,11.602
5.098,56.972177347538135,27.474
7.743,36.91732323557523,
12.173,37.205701852717574,-910.212
1.473,-37.04706171257371,-57.674
36.188,,
1.938,-8.271864141397518,18.506
4.61,-4.344361649391239,-1.52
471.124,,
314.592,-13.339402053736839,-10.183
,-242.09596533319242,-6.129
2.517,,4.905
0.172,12.437256240994033,3.082
0.79,9.516993385205186,4.843
1.337,18.27504541082963,12.794
2.474,16.603777113089656,11.991
,-30.532281528511554,-41.921
3.89,-15.159994637871307,-20.669
2.841,14.58485761877481,18.955
2.263,,
,-12.798844368748723,-5.922
13.785,95.99735978310237,
15.409,188.96707944814094,129.406
0.4,,11.246
1.108,9.028228229228677,1.896
9.286,133.34458312666553,552.079
2.05,18.013782340712897,15.352
0.757,-21.644825138185222,-14.511
,,
7.35,-32.74991724250312,-24.135
4.097,,7.141
3.021,,
1.299,-8.082600633555963,7.594
,,
2.042,16.011670721741677,18.027
2.155,13.923122012566209,111.119
14.558,-5.147282486640978,
54.874,,
6.857,10.120675099821382,7.921
0.08,-0.7467959587310826,0.883
,,
1.854,12.060015535244018,8.259
9.769,38.62622984555735,15.923
178.155,-30.7579592379341,-14.398
8.388,19.898097793574898,17.069
0.941,,3.285
1.523,4.494203697373387,3.676
11.115,,
1.718,25.41546584812972,51.9
6.082,28.4043369088162,10.992
2.541,,4.952
2.14,8.725826144749194,129.433
0.365,4.039210107794087,3.578
1.136,12.842630770235653,9.6
0.778,-95.01926526640175,8.998
2.638,,
,,
6.028,-4.456934797907169,10.859
0.667,-9.000897512846866,2.327
1.555,-2.126633314027301,2.625
8.591,28.284343902490953,14.531
,-24.509876731857705,-11.115
1.118,-2.5919340176991152,-0.893
1.943,132.14732764729038,23.87
2.523,13.4230192648078,10.347
8.416,20.761877241469236,
14.245,-22.594686857396052,17.374
0.869,12.48583321484779,68.433
,,
0.356,,2.34
0.912,5.685585956166058,9.302
11.776,48.292796049382716,28.949
7.921,36.87219253626817,
1.222,-17.405000705466314,14.999
0.555,7.789376916254909,64.871
40.377,,
1.837,-19.8104068260611,13.532
0.417,,6.645
2.264,12.771879356582753,-5842.315
1.855,-6.627484016366277,-7.127
2.518,,4.907
8.968,31.29292347589588,18.43
6.622,363.91967887292446,-11.207
4.373,-23.741203075513003,7.648
11.624,-10.522299401174743,28.627
1.974,20.019285127710845,5.298
13.98,-4.157077273092224,-1.472
3.314,115.76827578556517,7.992
1.043,23.516759503086963,7.611
2.072,22.18736327387353,11.646
214.925,-19.248618966946665,-10.155
5.477,22.974812633820584,19.062
1.582,,7.232
2.17,6.820991895954089,36.674
1.2,5.909799888895008,11.463
4.075,18.893655966535693,19.269
,,
,-14.630321783125904,-6.814
1.233,-48.9934253006253,8.152
,4503.1354871769445,
,-44.953259173043364,-13.713
1.984,20.121629609638553,5.326
1.813,-36.80979194411591,21.967
,-2.3834658324530045,
1.894,16.734376911415612,2.955
1.772,63.88830663872222,9.414
2.015,13.165618318111305,-14.054
3.005,48.94961487992742,8.162
0.899,5.000388779526915,9.257
6.043,18.8585567926672,
0.771,-191.1153806285648,16.593
1.802,-22.87670228684964,-32.474
2.895,16.82226633350382,50.954
,,
0.836,33.57623585204256,7.404
2.837,-2.3453182390278062,-12.619
21.774,57.21821569068464,
2.687,,
2.055,,9.1
,,-8.637
47.66,-40.02427139330929,-24.201
2.64,20.838080949371626,17.871
13.297,,
1.949,19.764807556626508,5.231
25.678,,
9.356,-3.135487722925141,16.515
-0.051,,-1.985
0.847,-22.076536051801074,7.234
0.656,39.72798461103253,9.363
759.375,702.4830346863469,3963.707
0.787,5.173173766602189,-33.016
6.123,-62.787867633211945,-23.694
0.897,-25.45656342039573,27.269
0.886,,
2.515,43.22604359376598,10.461
2.214,22.010109160153224,13.553
,,
9.056,23.841346437758464,
1.047,5.033452551476126,7.28
,-15.472935570428987,
14.503,-41.184981211345786,
6.741,76.52676126090348,16.428
4.891,,
185.394,58.70203764697413,-1545.082
0.619,4.498160564117156,7.216
8.164,-53.35020133713223,16.38
9.266,33.506122026134456,
1.485,7.500759886437955,8.378
3.646,-59.79923674299397,8.317
9.732,70.61519277949756,
3.095,65.00417212681789,16.86
42.135,,
0.774,10.117226666666667,7.548
36.187,,
8.85,-138.31134478247097,
6.655,30.59922683565695,21.719
0.565,54.18695105060389,5.213
,,
1.694,13.120992060487648,31.921
5.423,,
3.274,3.054860045945406,22.026
0.609,16.584839799248133,4.239
2.915,-6.727378204322273,16.854
3.104,17.123689027733505,11.537
1.092,-4.700150933798781,-6.843
2.687,24.683255830599464,5.988
2.65,,-2.235
1.713,,13.337
5.585,15.744694882407119,12.422
0.831,-78.03164208611378,5.373
83.941,-6.264597495120585,-2.402
5.421,51.339060411076666,17.724
4.445,24.542239619819256,5.856
,-66.46026563400021,-476.682
9.929,-56.699472986194,-58.327
,6265.049891204985,
-937.213,,-16.932
1.3,7.4930814279266205,6.122
,-5.743162367713754,-3.455
1.427,14.030365153498403,5.452
0.562,6.425368480363362,7.475
0.576,3.6832212237009707,-5.999
1.01,123.30617810493965,7.245
161.233,-206.39724934563736,270.595
2.888,57.360137337584256,18.749
5.051,,
40.167,,
12.992,,
,,
1.121,-10.928767863354484,12.023
1.005,-14.418217902564324,6.866
3.923,-36.43645131505559,109.582
179.926,-5.784266964017041,-4.035
15.202,,
1.003,34.75430872181277,7.448
2.47,11.199439048750396,6.92
20.366,36.00071763287882,
8.977,18.594121949784064,14.78
7.008,47.37319042804477,15.445
0.56,-27.958733685168333,13.681
1.397,-30.360557671404965,-20.783
0.609,10.930435620710243,4.831
4.746,,
32.695,1261.9422855587486,84.633
10.677,23.60069582645139,19.485
,-8.958627335369806,-4.372
332.128,-43.35980188279196,-8.085
1.126,-28.17989069796806,9.077
293.493,,
7.556,,
1.99,-27.01475467663917,2.602
26.304,2.107528283662488,1.874
0.231,56.34206765012666,11.901
,,
1.865,-43.86345165266333,10.168
5.51,20.24109716926642,10.108
0.531,13.704231014756266,-78.998
3.248,-9.447455079083301,11.832
-0.095,-3.2402223934067904,-24.32
11.953,10.410630493624424,18.716
72.585,8.013449528140464,5.027
38.326,-32.21526791028634,-55.371
,-65.2069914504816,-467.693
8.75,,22.673
2.468,49.364449599138176,15.292
3.234,,
0.605,15.620158393295203,6.19
2.764,-4.641139580600696,-1.774
0.466,9.312223320906487,2.885
-0.266,,1.354
1.158,30.822329972999423,-55.681
1.443,6.666943687517435,2.394
0.916,33.49362503868508,7.524
9.167,-14.072668187429105,-7.071
3.915,,
,-7.808857359490677,-4.368
89.061,-168.4288743615987,
0.95,36.62791597989517,13.394
3.775,-4.537757773260125,-8.062
,-27.02177740195155,-13.638
0.615,35.6447719182001,15.047
1.367,47.83434720142517,10.926
978.42,-38.646886866920056,-9.469
23.25,,
0.799,15.25529700841125,6.882
1.923,22.861366612551958,-29.106
3.217,5.284811094942753,4.131
1.273,,16.419
88.479,,
4.17,,
0.324,5.7881209362646535,8.029
0.199,41.11810934218994,8.644
4.989,77.50173431008344,-45.726
7.645,13.562518243990656,
0.979,9.905870632719939,3.406
10.757,117.64013797644225,33.944
,-18.870938864268105,-13.195
,-104.91293395569409,-29.046
2.233,67.8779902717502,16.958
2.45,20.178223038530163,9.07
2.245,11.536722158065947,10.689
5.127,,
0.766,47.80833558052434,8.028
0.807,33.172157049059386,11.208
1.402,10.75429120098372,17.65
4.091,22.725196423642462,9.453
4.784,,-119.249
2.953,21.197704612645058,8.627
0.909,8.164084392107707,5.443
3.433,66.10541046739903,42.876
10.33,-29.30555475036253,-24.384
2.064,-157.2849480391277,-142.614
2.64,10.318712300822284,12.605
,,
11.019,-9.760305646463001,-6.698
0.777,-207.06551345210656,10.365
1.833,9.126634094322247,-19.066
2.999,899.4758014668258,-10.949
7.707,-4.56730799897133,-40.68
0.687,7.364071628479085,51.287
0.628,6.962669283391354,5.769
6.858,27.27122621178526,
24.644,361.22716850347837,317.589
45.208,-4.2682049782137526,-3.021
54.646,97.58703641419152,75.215
3.66,,
,,
2.731,15.988372584442795,5.511
1.249,15.588296861690704,17.636
1.786,-41.99616965724269,9.735
,,
2.215,51.87287208133057,14.196
1.185,27.139517834384307,13.443
1.082,10.194632937297813,5.741
0.696,12.21791167401568,24.81
1.255,11.608393106765227,6.952
1.865,37.8002531986532,10.073
1.496,59.447381294069366,23.586
27.816,,
2.357,,
1.119,11.18570404591377,6.258
69.354,-8.910643684245693,-6.79
2.472,11.417745698094924,4.101
,,
0.801,10.08965831432276,3.844
1.39,6.428017919011365,79.154
4.864,-28.049398078266673,-9.437
18.435,-35.42031428000383,-24.37
1.08,45.89390238393574,12.244
,,-79.983
2.756,445.5102711491559,18.132
4.348,-119.33137366763769,37.941
3.532,5.377431036939092,14.516
214.847,-332.2694480633411,-61.141
2.335,,
10.378,,
3.469,,
3.199,-24.765634122264096,8.839
,,
2.441,-41.19912179000725,5.79
4.912,,
188.049,-17.055112471377164,-26.838
1.919,18.127105654748764,9.42
2.035,-14.717617688929712,9.388
0.249,,
1.125,10.507493831745013,12.317
1.108,6.8863550877192985,-9.439
0.937,177.87271037497123,7.795
,-4.398548388082173,-2.074
,,
,-32.65244774317588,
10.729,18.368491642422324,
15.823,,61.71
1.384,21.5567243320092,17.229
0.361,-11.098077068255785,2.353
,,
19.572,49.30966898423808,
3028.772,-7.977355625415459,-3.453
1.904,193.48924755760368,18.93
6.265,22.530994607696027,12.342
,-9.525939915061349,
,-18.222170258346797,-9.483
1.18,99.64006254960357,20.667
1.337,17.738925575921883,27.412
2.957,84.8976607120612,22.234
10.119,-46.14032219681528,49.012
10.816,-4.915398320400775,-3.0
1.503,217.3302394462216,-133.239
2.438,15.449650104403638,18.215
2.732,-298.75678370550315,21.375
0.472,49.016815952256295,13.608
1.124,8.13756751336034,6.103
0.536,2.474283672500907,5.231
0.882,8.603121303775538,9.878
2.417,,
,,
3.045,,
13.972,,
-0.469,,-1.407
,,
33.7,-21.512279416458725,-34.358
3.718,,
23.151,-11.069143519995086,-6.182
51.163,63.87902248713086,-5.359
65.439,-10.911650777308761,-6.021
,,
1.529,-247.00685447470818,8.222
1.861,21.12565141463034,8.034
,,
0.592,37.91732535852471,15.562
24.911,-8.038419315230405,-3.91
,,
6.127,46.4604761454581,40.832
-52.069,,23.268
10.339,-6.164554793374602,-4.395
1.332,4.691520273773509,3.229
1.115,10.353265975775784,12.368
29.685,-13.876514995542856,-9.26
1.655,11.497501673693197,7.553
,,-2.391
97.398,,
2.817,,15.127
5.354,,
0.875,9.053175271337231,13.206
102.553,-9.369497487248019,-3.835
0.922,4.607134014325274,6.058
5.38,35.621465208929294,33.731
2.276,-3.8738629424690814,9.266
0.887,30.34764608916506,10.072
0.877,11.231484163290332,8.809
3.729,,
4.052,-93.67012677634294,83.564
146.714,,
1.858,14.92435693940815,12.994
3.084,,
,,
2.214,21.704179066155916,7.64
4.894,55.23408867308764,24.041
2.592,11.85161317316167,6.49
0.611,6.4729230529700255,7.589
,,
-2173.295,-3.2395805027312186,-2.757
1.739,34.974192665243095,13.967
1.685,-12.04600538505641,13.738
1.92,,
7.814,21.198140648379052,
10.988,31.775436090265597,
1.747,16.459879220978504,15.131
12.419,55.659814975288015,
,-8.00713070397502,-4.413
0.859,26.917916134685193,-11.334
7.484,6.994529925491483,22.459
-0.772,,
,,
0.779,-34.67705832370813,8.354
,,
2.666,25.855727329268948,-65.274
,,
1.436,9.440392933704636,-6.282
0.661,3.4821666225620955,8.385
-3.974,437.1680173218022,33.86
-0.45,,23.235
0.458,,
3.335,-2.347562005698402,-1.326
46.354,-13.102874582616408,-24.341
,-10.24719168456977,-4.773
2.346,,
6.044,,-7.923
0.655,3.452014119472093,8.313
1.195,,9.427
,,
4066.288,-83.86184937751038,-5.533
40.71,,
0.898,12.782453655697376,8.694
1.862,15.278632487882142,6.871
1.494,17.162636632812013,13.585
3.721,131.1796106931466,87.444
2.292,18.794965554422646,29.923
5.948,,
0.754,-28.889714635641816,17.787
0.767,7.074067248534323,2.863
28.626,-66.09542280837859,-14.807
32.538,,
2.988,,
1.513,22.243800204578523,8.964
4.494,20.663193037600337,14.666
2.521,26.210673438090424,-162.314
1.094,20.817221547083083,11.39
0.373,-3.7196900872941248,1.946
2.345,-7.7341338950106655,2.962
1.319,-1.7236458016063454,-2.274
2.972,,
0.555,16.801084502308,-15.687
8.506,8.063018447790794,12.991
1.012,7.579241749992151,-8.007
27.665,-4.86915292345379,-2.196
,,
2.688,,
2476.633,-44.63872968608659,-24.541
2.55,-16.645539027647665,5.243
3.059,25.906162031059477,10.593
2.155,8.551506660558246,10.184
0.355,,1.171
25.822,,
21.325,,
32.602,108.59900819502653,
,,
,755.3036624116003,
,,
0.682,61.793831907131015,227.205
9.28,11.336084581333173,
0.355,12.683201802091714,20.083
3.637,-5.5260446231209475,12.9
0.681,-9.848170778263517,7.725
0.272,0.9628500104988348,4.115
1.204,15.754761821404601,29.331
2.589,-4.193261291879724,-2.589
30.274,-137.41597375910172,-390.4
1.107,-2.9733249441027443,12.48
1.778,60.6398210708505,12.715
1.343,,
9.514,644.6774812686484,58.8
16.912,-76.70817683431194,
24.772,14.641080910099415,
3.225,,
0.917,34.36320331786314,15.502
,,
4.948,16.904582385635962,-11.248
1.776,65.69190626938547,20.331
37.36,-16.447424279635605,-13.319
1.333,9.600872424557751,-16.511
6.718,1327.6016437031665,59.897
2.791,-2.914190906376685,53.524
3.265,137.71901047397733,50.297
1.688,-1.766692334775277,-2.805
1.072,7.5097074662673,4.308
1.509,8.36079743183196,15.01
1.693,17.015382488031815,11.022
0.923,10.786844118376061,5.243
0.49,,
0.849,9.363237005329461,13.564
1.737,140.74583724018058,8.192
3.998,,
0.485,13.75121364947241,4.052
34.139,-214.04739146358642,-270.763
3.032,-95.10349621228151,-24.785
8.704,20.37700258159169,
0.426,3.6164302668005552,6.98
16.541,70.92629063585605,
,,
83.201,,
0.648,-17.09894133171937,8.905
0.567,5.951389548832583,7.246
7.839,,
2.032,,
0.475,13.002705756985055,12.697
1.613,,
1.44,20.334415483764012,-17.22
0.798,1230.0888478510394,6.924
,-1.6785753205804275,-23.905
6.08,259.13383632094457,-88.357
1.165,24.122332537935836,10.637
3.496,13.817577294463456,10.545
2.845,-16.931126189542947,40.104
163.547,,
2.035,,6.844
4.682,-4.490333443024105,18.665
3.643,,
5.819,-17.58171416015491,-212.666
0.874,21.37263463903664,10.066
8.398,26.690913589572478,14.864
0.529,-13.955306184770302,7.268
,,
0.416,10.69175010076582,-160.425
6.139,,
1.202,-5.524752350379466,-7.494
8.39,,
0.271,43.21884268551237,6.769
2.054,,
0.869,8.771975687660264,32.59
10.006,,-22.868
1.889,8.748479535367926,6.384
0.868,8.17866968779182,4.09
37.119,474.36376093970017,
,-5.774227407577452,-2.868
3.122,,
3.199,,
0.008,-0.011532571086087547,-0.003
1.379,,
,,
0.531,-14.224176363636364,14.084
2.596,16.518876077877415,7.66
2.45,,5.439
1.637,,21.105
6.642,19.7017232693602,7.979
5.841,,43.584
,,
1.633,40.76579547080188,7.903
1.699,-53.58249921126077,8.263
2.028,9.3914446385163,6.854
119.873,,
0.862,34.63146502279365,6.301
,-2.3829887868969872,-1.352
2.091,,7.034
7.091,46.34438628566896,55.746
3.723,-7.301346420766551,11.883
-1.818,,
1.328,34.41735469446636,7.015
17.314,-9.238457211898071,-4.518
1.687,-16.91056532508653,21.844
2.693,20.803588537384975,12.151
0.527,5.50366714204867,4.109
1.567,35.62666866819909,59.24
2.045,,6.879
352.61,-800.1356472296492,
2.49,4.89288294230209,4.403
0.905,-26.041320314679062,5.805
0.597,12.21757963524622,5.553
,-5.522941170469258,-2.11
48.454,,
5.952,450.2877210536271,47.736
4.356,5.8410328689342546,8.975
1.176,-4.836983221769923,4.573
4.82,,
,,
0.303,-22.946776622492543,9.069
3.307,,
0.96,9.736350957966946,4.987
-0.156,-2.0183498325269817,-0.555
0.747,6.677415706417565,8.574
0.559,8.643248715509039,12.112
,,
1.494,6.216578821065205,6.158
,,
-0.405,-2.984009619339936,-56.402
46.84,-69.07566619400241,-5.06
10.194,25.30855335763586,14.874
5.644,20.183141355255085,17.037
6.158,,-35.39
,,
18.786,85.15543832508155,
0.639,103.29090864335664,14.094
1.15,57.589197780955104,13.607
-61.863,,
0.371,,-3.398
5739.726,-845.1476528301887,1731.271
,,
5.362,-0.29278834756435224,-0.184
1.265,5.732886087730925,5.344
0.695,14.34432099533712,7.528
,-12.811426936929617,-6.282
0.582,24.019262538549608,7.313
0.331,,0.478
4.98,200.30697834218427,-14.889
0.206,15.779781485714286,5.415
6.991,18.723645499325293,
2.168,7.465300494290599,3.008
4.382,562.0572623716154,325.034
11.545,29.1597653174984,
2.553,53.21762976131687,22.018
,,
-0.287,,
1.182,18.242287692588913,8.686
-0.024,,3.589
143.775,,
1.637,,
4.485,554.9935291930085,13.69
1.322,-27.835924836944038,35.832
0.893,,5.336
5.579,125.78127473831763,14.457
9.841,28.8656755142777,
0.79,88.75571292338859,6.322
3.769,-22.763474669109065,23.957
,-6.338604435936605,-3.3
37.07,-9.287997734774972,-5.572
0.696,-28.111512993338504,7.836
,-4.9087938076122715,-2.247
7.856,,
7.769,-8.890872148814111,-8.538
0.722,9.977147045747808,10.397
-4.356,0.2375068694062567,0.108
2.564,11.983162019890582,-25.137
1.59,-22.148504623815935,183.071
0.503,10.293684141621528,4.679
0.474,9.055203032225647,10.125
0.706,580.2200216790178,24.537
2.086,32.10420386157923,12.137
1.249,-23.274711153238545,8.77
140.631,-5.045190873451434,-2.858
,,
0.968,7.634819239667139,17.246
5.737,-46.962836466735105,-58.718
1100.524,10.496126010087922,-21.567
1.118,8.414367070133808,15.357
3.19,-18.804723839174194,17.393
0.541,12.02644601801674,-143.488
49.921,,-236.142
0.881,12.781121739941636,44.606
