Rev/Sh,FCF/Sh,Cash/Sh,BV/Sh
0.001,-0.022403096700721613,0.013,0.011
3.886,-1.6237317709371277,0.908,1.015
0.063,-2.0103857492399113,0.279,-0.049
0.84,-0.9063289047416473,0.078,2.348
,0.16487661800627007,0.041,0.425
13.48,0.04209144914021897,0.183,-2.339
2.042,-0.8742062266908922,0.094,-0.309
2.662,3.069102515034336,1.032,1.723
,,,0.699
1.684,0.01969329526144004,1.343,1.424
,-0.0019784563506931433,0.022,0.021
9.853,,1.652,3.015
,-0.0016419126514672945,0.0,-0.007
5.895,-0.1700847570188109,0.007,-0.435
388.965,-17.23360815973525,15.214,65.915
0.344,,0.04,0.429
2.884,0.25473314401622715,0.01,3.444
5.885,0.3147235511030833,0.653,8.618
,0.004172552697620168,0.001,0.018
0.181,-3.0945774349809527,0.308,-8.566
6.509,-0.8318090378687141,8.726,8.974
0.262,0.014009023516898119,0.004,-0.003
,-1.6515889243469455,1.363,5.096
21.643,-3.1744348856791023,2.183,5.062
0.0,-0.00021993956620604483,0.0,0.0
0.0,,0.0,-0.002
18.09,1.241074359469689,0.306,1.103
,1.2142769532687354e-05,0.0,-0.001
7.935,0.5611448613814862,1.43,0.074
4.794,,,
61.965,-103.72007613523067,13.264,133.655
,-0.0030736071203839184,,-0.019
0.766,-1.3374087301930466,0.053,-8.28
12.017,-0.6282372881355932,2.484,4.114
70.972,1.1720086951535467,1.313,11.094
,-2.8601547217910372,3.826,2.425
0.001,-0.2415621328214209,0.051,-0.854
14.686,1.4929521945571949,2.966,19.641
0.199,0.00510914592250558,0.009,0.085
2.146,0.907596133164086,0.011,0.792
0.978,-0.1917041704170417,0.346,0.603
1.864,-2.6228305207794715,4.593,7.056
60.108,-13.700607390300231,2.255,13.983
0.03,-0.36055440009060674,0.011,0.012
0.015,-0.06623277691837248,0.102,0.192
0.388,,1.136,-0.024
0.455,-0.12177452168871554,0.028,-0.076
0.971,-0.503832272408857,8.124,8.741
,0.0020024211589358227,0.002,0.012
2.176,0.5116863211006483,0.058,3.604
,0.0059994583794984275,0.0,-0.03
,-0.06501103854763518,0.004,0.3
0.007,-0.0016582778508158697,0.001,-0.009
0.001,0.0007925603529302183,0.0,-0.013
13.224,0.7616985960121324,0.179,-10.92
1.868,0.023153554372599076,0.54,0.503
245.286,-18.798887069233835,0.877,12.275
0.036,-0.02647366977016515,0.001,0.02
0.074,-0.0031925834508697696,0.001,-0.088
,-0.020728601202715958,0.0,-0.022
1.713,-2.188546042588841,0.115,0.98
2.525,,25.18,25.58
1.231,0.06966214814814815,0.221,0.38
21.286,-1.474830571005165,1.12,11.341
,-0.00139840174937197,0.0,-0.008
0.0,0.005556151641036287,0.001,-0.02
0.0,4.186312506471461,0.003,1.632
1.997,0.03637439414723365,2.233,3.24
1.276,-0.8709699710775084,0.381,4.878
0.081,0.002120598706204142,0.005,0.01
-0.623,-6.337740272460929,1.861,4.677
0.467,0.06031395289605163,0.282,0.457
1.629,,0.068,6.206
0.315,-0.048013916481913374,,0.093
,-0.001114886166767675,0.0,0.0
,-4.5059262390812425,2.862,2.023
12.229,0.1630500765696784,3.966,5.163
0.248,0.02915792158874117,0.105,0.149
,-0.664371131081296,0.595,0.545
2.833,-0.28384210482060424,0.172,1.08
1.281,0.2118606230031949,0.146,0.05
,-0.00022812629718448822,0.0,-0.005
0.194,-13.536275887071191,8.864,4.411
,0.0004133801454175304,0.0,-0.003
,-0.5378036683111661,0.079,-0.599
0.094,0.011712263583359769,0.002,0.953
40.137,2.1899199088240806,0.286,22.3
,-1.8635452663913317,2.533,2.771
,-1.9437717266197532,2.286,7.636
,,,
0.006,-0.0012044741595696898,0.0,-0.001
0.0,5.930693870941624e-05,0.0,-0.009
2.767,-1.0820791441900737,2.215,1.448
,-1.2886869188035153,2.107,2.095
,,,
0.84,-6.783713020787522,8.133,14.21
14.633,-1.6991922632870495,2.262,5.635
0.003,,0.0,-0.103
,,,-0.001
0.026,-1.085463273462263,0.97,1.279
0.0,-0.0009317439958218446,0.0,-0.003
7.289,,10.335,22.543
1.403,-0.15449489407240805,2.297,2.429
,-0.1288550061860421,152.223,315.055
14.921,,0.154,0.466
0.014,-2.0401441298433896,4.518,5.588
0.009,-0.024000326661562547,0.001,-0.016
112.805,-14.719855538755885,3.371,-32.184
0.015,-0.43586586225572677,0.666,0.568
0.022,0.2436028078189024,0.006,-0.732
,,0.037,-0.226
1.712,-0.5762998177504213,0.918,0.728
5.897,-1.3845388851251585,1.415,-0.985
27.935,1.447423389554343,2.184,-9.962
8.508,0.051947022391615055,0.128,0.048
0.346,0.030689951852280812,0.082,0.505
,-0.33775063687847073,2.334,1.888
13.04,0.17473536989804198,0.097,3.159
,0.5016361735829213,0.007,-0.199
,0.02284840539649953,0.046,0.052
0.001,0.005332719487634189,,-0.004
,-0.0016066330363851025,0.011,-0.441
0.129,0.01265345209147291,0.004,-0.034
0.007,-0.0059347393058114635,0.006,0.153
,-2.760648742542104,0.011,0.058
,0.017349940887014314,0.0,-0.073
,-0.004982043810198172,0.001,0.168
0.0,-0.005888733333333333,0.002,-0.04
3.96,-1.1538616280430711,3.25,3.321
0.119,0.022130032008739756,0.001,-0.069
0.0,-0.007682113761982144,0.597,0.006
2.904,-1.784508530003328,0.295,2.962
,-0.03352143480397947,0.023,0.027
18.709,-12.573524458345469,0.376,11.548
2.961,-3.186241127977985,0.124,6.835
,,,
0.245,-0.7855171767423716,0.166,0.093
,-4.247339051660484,1.541,2.56
,,,
6.395,-0.8933154384998929,1.129,0.839
6.111,-25.08025033873153,2.349,23.199
12.779,-1.7113730560097342,0.069,-1.974
9.412,-0.3803428445704677,0.119,0.686
0.001,-0.00678217912471071,0.0,0.002
2.433,-0.04667370488995605,0.204,10.062
-0.002,0.016941280732850148,0.003,-0.072
,-2.529806745506808,1.449,1.317
0.466,0.019028581757771647,0.534,2.372
11.29,0.07917997308995413,2.633,6.973
,-0.033766839501474646,0.045,0.114
0.673,-0.003335249231988901,1.538,2.493
14.49,-0.8243052536558946,2.955,6.905
0.578,-0.06804147985678806,0.014,-0.461
,-0.01653833339576183,0.002,0.104
0.02,-0.0030628117525456637,0.012,0.024
73.238,-0.0036953182717418885,0.07,5.181
0.001,,0.0,0.3
8.024,,0.139,4.854
0.001,0.014976521655876129,0.001,-0.031
2.811,-0.4423663427034715,0.045,1.416
0.0,-3.9597501889374983e-05,0.0,-0.0
7.575,0.20245059168451593,0.34,0.459
0.281,-6.591452894330653,13.698,18.742
0.041,0.006746233586731168,0.013,0.019
,-0.6412583837722886,0.864,0.448
0.011,-1.730846029679146,1.556,1.966
,-0.0013436024794759517,0.0,-0.054
2.05,-0.2997708390217264,0.1,0.598
,-0.023549037532351224,0.007,0.038
,-0.006910627792125149,0.001,0.007
0.007,0.01955876493149723,0.0,-0.069
0.937,-0.951579877254975,0.479,-4.847
0.057,-0.009739460108831217,0.002,-0.043
,-0.00098995756718529,0.0,-0.123
3.796,-0.05118729756080214,0.197,0.613
0.434,-0.15016426086956522,0.158,0.297
0.396,-1.6569487680050652,5.611,5.337
,-1.063488402086093,0.97,2.039
0.353,-0.10969363677306883,0.002,0.302
,-0.0025657740791062804,0.0,0.045
0.35,-9.945160000916545e-06,0.01,-0.401
,,,-0.0
3.504,-2.571937633934199,0.195,17.877
,,,
0.006,0.0017054016625524812,0.0,0.001
,-0.011393314007212347,0.001,-0.072
178.107,-3.0588621705549803,4.163,4.701
0.001,-0.018456133799772022,0.007,-0.1
0.001,0.0016997458945787987,0.0,0.034
1.784,-0.2972955767304542,0.332,1.0
11.585,-1.760064836353609,0.964,0.563
4.936,0.23941842698045146,0.09,0.19
3.857,-0.6154520663585165,0.05,2.066
,-0.9359999611325962,1.669,1.748
0.391,-1.5812238726651473,0.058,3.535
,-0.009779571401410555,0.0,0.06
,-12.120253164556962,57.802,158.16
0.08,-2.4364854988845295,3.483,3.669
,-0.24206968986515193,0.08,0.973
1.822,1.078441502133859,0.065,-0.25
0.017,-3.143041141436803,0.065,4.079
0.696,-0.44340179741275904,0.035,0.107
,,,-0.0
0.003,-0.00337476567063973,0.001,-0.013
0.131,0.029798528113578318,0.002,0.35
0.0,-0.0074194626214554825,0.0,-0.022
0.014,0.0020544364841532875,0.001,0.017
41.859,-1.6352199382001693,1.311,-20.145
5.197,-61.75998920230232,45.491,27.215
,-3.2949857990656635,2.116,-32.366
8.121,-10.773522237933765,1.734,9.364
,-0.01942682367086032,0.001,-0.023
0.007,-0.0036488383548148756,0.002,0.0
0.882,2.8504510776892076,0.437,-0.75
5.513,-1.797467414687645,0.745,1.416
0.008,-0.012755308165372356,,-0.022
253.047,25.32145871957191,36.799,-35.603
,-88.36114624890533,1.375,4.98
0.086,-0.0036362983494377006,0.0,-0.112
112.941,-3.690707030697411,8.813,11.829
0.417,0.010973788602975447,0.632,1.122
0.006,,0.041,0.077
1.665,0.42837860208461065,0.192,1.981
,,,-0.054
12.708,-3.732360776899278,3.809,6.866
,0.1823069927369221,0.008,-3.08
29.332,0.4270369962563312,0.293,5.736
,-0.2660615296353401,0.04,0.042
3.78,0.1271324991540342,1.082,3.108
71.457,-2.3242164497843896,0.935,6.488
0.022,0.017598230029090806,0.0,-0.0
0.0,-0.0033236197516843067,0.004,0.012
126.095,-23.57926845461892,4.93,-16.997
,,,
0.0,8.690098387926642e-06,0.0,-0.003
0.001,-3.102405844564807e-05,0.001,0.0
0.004,-0.003678853010084547,0.0,-0.011
,-0.02528488026379804,0.004,0.01
,-0.02169489221840011,0.02,0.271
,-3.3513396998993543,1.088,1.474
,,,
0.0,-8.82508194868533e-06,0.0,-0.0
0.001,0.017547894220859617,0.001,-0.009
-0.0,0.000511834081418167,0.0,0.0
0.045,2.616234868036445,0.448,3.645
0.243,1.463942405309293,0.039,-5.009
,-0.01954009886669986,0.005,-0.026
2.278,-62.33938513505114,29.104,23.409
46.512,5.862066688302376,2.864,-7.785
0.043,-0.0013069668345302304,0.002,0.09
0.003,,0.011,-0.866
0.015,0.02210965823883817,,-0.082
108.173,-14.40108142629058,0.119,9.134
0.031,-7.985948308819816,4.128,14.493
1.17,-0.6962121297158957,0.871,-2.519
67.009,-6.152305929687164,2.086,1.252
,0.004208677974356774,0.0,-0.057
0.106,0.003774462964221603,0.031,0.076
3.559,-0.6088949224997924,0.106,0.211
0.002,-7.367149755699055e-06,0.0,-0.042
,-5.984157003080268,7.709,7.257
,-132.15880378196914,2.499,71.408
4.768,-0.017320119608366213,0.07,2.781
0.005,0.000398619913275517,0.005,-0.012
,-1.300448975932661,0.478,-2.586
9.569,-5.453804585884772,2.665,8.324
2.471,-0.03594291188514913,0.143,2.491
6.807,-1.8123309975576742,3.91,5.816
0.029,-0.030495349702743414,0.069,0.876
0.398,-0.32737044718612945,,0.957
1.542,0.0029832877674529613,0.068,0.547
1.586,-1.6178595977018948,3.099,2.885
,-0.5367712798001619,0.204,0.536
5.895,-7.325240532476914,0.183,5.857
,,,
0.053,0.012197538114871991,0.003,-0.116
4.721,-23.32979054678367,0.611,-42.102
,,,
,0.012088309623772062,0.001,-0.053
,-8.430624132169164,3.044,2.493
,,,
0.033,0.07155370964696998,0.007,1.373
,-10.471733368244053,0.378,4.338
,,,0.234
0.108,-6.756526338021639,22.09,24.366
0.168,-2.0266948038567847,1.123,1.075
0.615,0.15835936329097963,3.538,3.242
17.478,-0.23905161031812242,0.229,2.926
,,,
8.097,-8.063571428571429,5.642,8.856
,-0.0037213674998255743,0.001,0.059
2.745,-0.737413597239385,0.548,0.509
,-21.220358243358195,0.0,124.471
1.21,0.06816298811544992,1.954,3.185
48.905,-16.44108105040856,6.117,4.288
0.407,5.427603307939446,1.829,9.66
,-1.0243202975635421,1.263,1.173
2.859,-0.33202079897835163,0.283,0.499
,-0.0018948274692091067,0.025,0.004
,-0.03288007047471253,0.012,0.098
0.002,-0.005390229948797473,0.015,0.018
0.062,25.00154752854573,44.844,47.4
0.001,-0.0010967459283305842,0.003,0.028
66.058,3.4087556226445677,1.174,45.074
,,,-0.001
,-0.0034983889920776317,0.001,0.027
0.049,-3.7757904836349664e-05,0.005,0.015
61.268,2.656871751870554,0.576,7.793
15.683,-2.6409014076023327,5.057,51.409
0.002,,0.001,-0.016
0.91,-0.2863253837577364,0.202,-0.118
0.007,-0.02871504422101431,0.003,-0.29
7.718,-8.379713543979149,1.015,3.596
0.128,,,-0.023
12.48,-31.224736859435193,0.068,29.926
10.304,-0.9782471077911595,0.113,-0.274
,-0.020046149569085348,0.013,0.125
-0.053,-0.012413570785587427,0.009,0.0
,-0.03834031699763163,0.033,-0.064
47.814,-0.48007684477107954,1.241,1.072
0.021,-0.020889033641136368,0.015,-0.139
0.456,0.00516165650314763,0.134,0.297
6.308,-0.448549372418633,0.45,0.994
0.004,0.025504068881747492,0.0,-0.217
93.907,,21.916,-55.061
0.0,0.00024294755132507146,0.0,0.006
0.033,-0.01680192981549632,0.001,-0.157
,-1.7930786663567502,3.046,2.936
0.004,-0.2972955895362062,1.312,1.765
0.002,-0.008426466004719711,0.23,0.123
0.0,5.143413452917079e-05,0.0,-0.001
0.0,,0.0,-0.0
,-0.032915953386645457,0.09,0.089
,,,-0.164
,-0.09633138518616792,0.023,0.299
,0.0009640922646217515,0.0,-0.001
3.448,0.4914687381327478,0.641,1.32
,,0.0,-0.213
1.22,-0.9835575792636274,0.008,4.589
1.258,-4.007196031797745,1.394,6.839
0.115,0.0558009087981058,0.004,-0.001
0.011,-1.088908880118089,12.473,-22.205
,-5.70603117382818,4.499,3.367
,0.008363135758215113,0.007,-0.986
3.596,-0.6054065638011267,1.315,2.389
0.001,,0.0,-0.001
,,,
32.779,-5.048860315059155,0.441,-4.654
,-3.0774518790100824,1.47,0.874
0.043,-2.9278589392760455,0.001,4.64
,-2.3099066805511055,2.036,1.331
,-0.00084986102890961,0.002,-0.004
3.833,-3.5634700843147527,0.142,3.099
,-1.1333640656342274,3.699,3.914
0.801,-3.048161177437375,1.093,3.817
0.09,0.0019899090887012558,0.0,0.021
0.017,0.00019217930423341857,0.003,-0.001
0.029,-0.0033244945234517935,0.002,-0.04
,-0.0012830279921411355,0.0,0.047
,-6.8303445344102665,2.403,1.958
0.9,-0.6627529460885591,0.112,1.419
,-11.322495221938787,9.509,8.803
0.132,0.03558050337020791,0.002,-0.034
0.001,-0.00012149363327460734,0.0,-0.0
31.762,-4.498152144346722,3.141,6.471
,-0.00024394632188258066,0.0,-0.069
235.803,5.516444041432707,35.063,147.992
0.0,-1.6618098480332173,0.004,0.012
0.088,-0.004665927554193399,0.011,0.028
7.138,0.40598205759958506,0.381,8.978
0.282,0.1807175984017156,0.1,-0.904
7.864,0.041928540829175624,0.025,0.015
,-0.0003558906788820835,0.0,0.001
0.091,-0.02576937090467104,0.001,-0.053
,-0.03958485776984152,0.001,-0.001
,0.0008734391240063826,0.0,-0.013
,-3.5807867311761727,2.896,1.24
5.048,-1.8180392032579586,0.024,0.083
0.07,61.00999661489115,30.303,-36.81
,7.198035981820242,0.003,-3.965
0.002,-0.7475748279578808,0.996,1.312
,-30.182592874304728,21.111,26.02
0.048,-0.002882116869471197,0.008,0.001
,-0.09498106689696406,0.166,-0.266
-0.0,,0.0,-0.017
,-0.01958769561407523,0.006,-0.006
,-6.854008141261464,0.217,-5.63
,-0.022939132975368863,0.004,0.271
,-0.6618211509204851,0.058,0.39
172.408,-1.6100189601836143,3.534,35.571
0.686,0.0043718124732731655,0.025,0.106
,-16.76936185360627,10.624,7.649
,0.015834745779375273,0.005,0.097
,-0.020841259430793412,0.0,-0.022
0.32,0.009790575267521856,0.014,0.036
6.383,-0.01573172503593055,0.038,-0.776
151.724,0.31788009209382195,67.266,-46.052
70.888,-8.036420789385327,0.361,5.378
6.851,-1.2830821283567206,0.211,0.765
,-5.0861740895639205,0.196,-2.716
6.527,-0.2335710613678148,0.0,-3.63
0.803,-3.5547449360692474,1.687,2.089
93.907,25.115033800767687,21.916,-55.061
0.009,-0.007015297271864901,0.0,-0.029
0.029,0.09378395242014709,0.008,-0.958
3.022,0.18459405923902966,0.414,-0.94
46.407,1.4691805231200374,5.547,-2.127
,,0.001,-0.002
0.0,-5.331185956206035e-06,0.0,0.0
0.022,-1.03884044194178,0.253,-0.029
3.522,-1.1053523834074046,0.06,-4.265
0.009,,0.146,0.13
,-0.08531217394402399,0.086,0.257
0.0,-0.00021081151922934947,0.0,-0.0
0.018,0.00043293177690411586,0.001,0.004
,-0.0018079264374262446,0.001,0.064
355.191,-7.8549863953198455,23.15,55.058
0.0,-0.00108032464377091,0.0,0.002
2.883,-0.8020462288049228,0.058,-2.332
0.012,-0.004413565217391304,0.002,-0.069
0.082,1.2718263994160912,1.811,3.551
,-0.9745883333468195,0.878,0.722
0.0,,0.0,-0.0
,-0.001212377051877905,0.001,0.001
0.016,-0.008466382780883146,0.004,-0.01
,-0.0013824721601193996,0.001,0.125
0.018,,0.0,-0.022
,-0.0017872556406878326,0.018,0.103
16.751,-1.3570676254335665,0.213,1.1
1.746,-0.025735334772693866,0.073,0.222
18.573,,0.501,-2.255
-1.162,-2.6044112794057233,4.273,6.124
-0.0,0.022358510936063017,,-0.04
-0.047,4.65671145266524,0.188,3.511
,0.04039891240264375,0.0,0.056
0.0,-0.015935123462585674,0.0,-0.033
19.36,0.33798182705026103,0.106,1.18
0.0,-0.0002205087685838578,0.0,-0.093
1.16,,1.86,-55.499
,0.0011385040460455073,0.0,-0.006
0.0,0.0004551888078939886,0.0,0.002
,-2.6631656907848877,0.93,4.385
,-5.212961982005313,23.393,-0.39
,-0.000697438786297133,0.0,-0.019
,0.0002349892689869606,0.0,-0.003
,,,
19.108,-20.380419107300064,11.068,35.984
0.216,-0.5546174508662757,0.602,0.614
0.0,-7.305518455589366e-05,0.0,0.0
101.472,5.021581489170606,25.907,115.929
,-0.0011157334190428536,0.0,-0.068
0.135,0.03808486467891743,0.005,-0.201
-4.365,-0.405134180037236,0.489,-19.66
,,,-0.0
0.005,-0.00020327380952380952,0.0,0.004
0.241,0.003167453373244301,0.002,-0.16
56.642,5.35192797443041,15.095,27.248
39.913,0.5615201492336287,2.871,-14.974
,-0.025187861459484047,0.004,0.113
0.549,-0.015145964510589582,0.004,0.137
1.603,-2.106108548632719,3.84,5.456
,-0.00017626710049165119,0.0,-0.008
,,0.008,-0.283
,,0.026,-0.274
0.011,,0.001,-0.076
0.637,20.72583513043478,0.045,0.101
,-0.003649955411144565,0.004,0.016
0.005,-0.01426828694629557,0.001,-0.317
,0.005345555780370645,0.004,0.027
0.104,-0.1006642165472029,0.019,-0.188
90.952,-16.932583046436328,22.211,112.099
0.047,-0.02670329301751491,0.002,-0.054
,0.0004924329883923512,0.0,-0.02
0.0,0.0021590150109630627,0.001,-0.04
0.0,,0.0,0.003
,,0.001,-0.006
3.221,-0.7024046486866918,0.752,-2.715
2.034,-1.6215943448692505,0.969,1.102
,0.0931417735853824,0.003,-0.339
,,0.0,-0.021
0.004,-0.001664494082812689,0.002,0.0
0.223,-0.8565610347679171,3.792,-7.906
27.786,58.3848483254243,0.304,-15.013
0.297,-0.7064509321385031,0.514,0.717
50.628,73.50212969791896,0.677,126.528
,-14.490609527061636,86.083,94.317
0.736,0.4599850734290988,0.089,1.641
,0.02340269663415224,0.025,0.112
4.708,-16.21945174474612,3.989,15.814
0.0,-0.024453999741945526,0.001,0.006
1.549,-0.166134692253119,0.001,-2.259
0.183,-0.027708541847320748,0.005,-0.216
3.382,-0.05633616118769883,0.053,1.106
0.116,0.02736771233924068,0.004,-0.384
0.222,0.01904073039932633,0.015,-0.057
0.013,-0.008240518609320829,0.001,-0.028
1.723,-0.782152475336292,0.659,-0.872
0.073,-0.005028692930499249,0.023,0.033
0.002,-0.0026437862299834866,0.0,-0.035
0.066,0.004054621218934557,0.006,-0.013
,,,
8.78,-1.0712381459683193,0.163,-16.577
0.067,0.0007311984812618105,0.0,-0.192
148.983,-67.30138316112553,42.63,47.116
1.019,-2.1431089223449376,3.787,3.499
,,,-0.311
,-2.8935764098033703,2.974,3.541
0.0,0.0009162521020179372,0.0,-0.0
5.484,2.5892822593860623,0.072,10.637
0.0,-0.0006756578592155538,0.002,-0.027
,-0.00011752124938765684,0.0,0.007
104.406,0.8449137107739936,83.916,97.961
30.535,,71.13,77.605
,-0.0004033250923202103,0.0,-0.001
0.238,-14.648250937535165,2.94,-5.335
,-0.06940708220252735,0.069,-1.961
0.582,-1.0554089709762533,1.045,1.275
3.38,-5.523733515391396,9.412,14.934
,-0.0008865877425172343,0.004,0.004
,0.001440282768559006,0.001,0.016
,-0.0005900478655711952,0.0,-0.001
,-0.012216157028145025,0.002,-0.162
-0.165,,0.709,-0.36
19.464,-17.012393063583815,3.661,8.056
0.0,0.001687131862578598,0.003,-0.02
0.095,,0.056,0.09
0.012,0.0018293096279122514,0.0,-0.184
,-0.0029481190657425584,0.001,-0.116
,-0.02612156862745098,0.105,0.127
0.005,0.0052977005874668675,0.001,0.013
0.009,-0.21814661020056467,0.0,0.088
0.209,-1.6872848106333573,0.23,-0.134
0.0,0.002497228442255337,0.0,-0.013
0.816,-3.820809485568331,0.001,5.1
,,0.0,-0.004
0.004,,0.0,-0.036
0.025,-0.0012894089242264878,0.001,-0.011
0.0,,0.0,0.001
27.935,1.447423389554343,2.184,-9.962
,,0.033,-0.287
0.0,-4.677895069552344e-05,0.0,-0.004
0.0,-9.74738267336843e-06,0.0,-0.0
1.691,-4.868294332278099,3.293,6.86
-0.001,0.0032500098427662824,0.025,0.015
0.001,,,0.0
0.0,-2.829713448432767e-05,0.0,-0.0
0.0,-0.009015050057309602,0.0,-0.032
,-0.010686463665738277,0.009,0.013
4.071,-0.01116266604729277,0.029,0.137
0.013,,0.022,0.642
,0.04699353577420901,0.01,0.026
,0.002083489426092833,0.0,-0.035
2.161,,0.03,0.986
,,,0.003
0.08,,0.018,0.056
1.149,,,-0.256
,,,
0.104,-0.0352861958899688,0.003,-0.209
0.001,-0.011264305254355006,0.0,-0.043
0.081,-0.06163647094195072,,-0.001
0.184,0.016551619825736226,0.008,0.129
47.814,-1.0404280506342736,1.241,1.072
59.665,-11.243048433164848,4.226,-165.666
0.003,0.0006456006151279483,0.0,-0.034
0.008,-0.540779286030589,0.0,-1.879
,,,-0.0
0.0,,0.0,-0.0
0.0,0.0006187203423665409,0.0,-0.01
,,,-0.066
0.286,-4.31272976567637,0.414,-1.552
0.278,0.03310316666666667,0.053,0.06
0.26,0.02616482274060007,0.248,0.201
-0.002,-0.014599764015982094,0.0,-0.1
0.0,,0.0,-0.001
0.279,,0.004,-0.048
,,,-0.0
6.702,-3.2165847447749014,0.19,-1.024
0.499,0.022936453950738584,0.031,-0.242
1.153,-0.06202458725997308,0.037,0.149
0.022,0.021400552932517098,0.0,-0.257
,-0.0005055621778818297,0.0,-0.004
0.0,-0.0007154639395069786,0.0,-0.008
0.0,-0.00046433904738201164,,-0.008
0.001,0.000259234968944428,0.0,0.0
1.149,0.006871229412859693,0.115,-0.487
,0.001909293364394239,0.003,0.051
,-0.013029472497714087,0.006,0.092
8.78,-1.0712381459683193,0.163,-16.577
,,,
1.325,0.6168290909090909,0.152,0.294
0.008,,0.001,-0.002
0.16,-0.06440255865695793,0.001,-0.587
0.003,-0.035082472182642335,0.067,0.114
,,0.0,-0.002
0.0,0.0004450924355429572,0.0,-0.008
,-7.861211241211499e-05,0.0,-0.001
0.003,-0.3010201583712096,0.141,-2.829
,-0.020011053158785534,0.004,0.012
0.0,-0.04543371627537857,0.0,-0.034
,0.002294386313925365,0.0,-0.032
0.031,-0.020457052207777795,0.001,-0.173
,-0.010314335290977042,0.0,-0.119
5.084,1.8557097364885016,0.403,6.122
,-0.6342448960620954,0.984,-0.012
,-0.009498021264992006,0.0,-0.037
0.162,-0.0080502549025151,0.007,-0.526
,-0.32356970128524193,0.022,0.175
,0.001842606160400018,0.0,-0.318
,,,-0.035
93.806,11.594534759485727,0.099,-1083.736
,0.0004714906929726715,0.0,-0.007
0.008,-0.003997599880655917,0.001,-0.011
,-0.24834020504238954,0.009,1.252
,-0.0073672621071174706,0.001,0.015
